access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,access_gate_total,algorithm,approx_kl,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,expert_bc_loss,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_sensing_pd,mean_sensing_snr_db,method,mobility_model,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,run,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,6.204056505043631e-05,0.0,338,0.0584958217270195,0.05483028720626632,16.095238095238095,1,21,11.247991430101766,1.5013941517123042,0.011247991430101767,0.4666666666666667,1643,0.8800214247455811,13.987,0.666047619047619,5.980878591537476,5,-12.698999404907227,-126.99000549316406,,476,0.0,1.7817790532680793,10,1.0,206.64444444444445,0.0,0.0,MARL+tables,gauss_markov,2.809463877961272,648,10,300.0,300.0,300.0,1867,8.42477493563365e-05,improved_rl_isac_tables,train_table_nogate_ep60,638,1867,88.9047619047619,2026070936,2026070936,657,0.0,0.0,0.0,0,0,300,-0.042330000549554825,-0.42330002784729004,1800,45,1229,3.8140228986740112
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,-9.778612867616943e-05,0.0,346,0.06233062330623306,0.058823529411764705,15.043478260869565,1,23,12.079831932773109,1.6663346072340655,0.01207983193277311,0.5111111111111111,1690,0.8876050420168067,13.802750000000001,0.6001195652173914,6.008980751037598,6,-12.641499519348145,-126.41500854492188,,523,0.0,1.8896887000330245,10,1.0,203.13333333333333,0.0,0.0,MARL+tables,gauss_markov,2.733762312453752,648,10,300.0,300.0,300.0,1904,-3.961443738376147e-05,improved_rl_isac_tables,train_table_nogate_ep60,595,1904,82.78260869565217,2026070937,2026070937,573,0.0,0.0,0.0,0,0,300,-0.04213833436369896,-0.4213833510875702,2100,45,1309,3.388780951499939
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,7.045279196848941e-05,0.0,276,0.0738255033557047,0.06853582554517133,12.545454545454545,1,22,11.802575107296137,1.636691651012703,0.011802575107296138,0.4888888888888889,1625,0.8717811158798283,13.441749999999999,0.6109886363636363,6.003974199295044,7,-11.523500442504883,-115.23500061035156,,575,0.0,2.2679491924311215,10,1.0,198.3111111111111,0.0,0.0,MARL+tables,gauss_markov,2.8845627534729545,648,10,300.0,300.0,300.0,1864,-4.1083413844233974e-05,improved_rl_isac_tables,train_table_nogate_ep60,626,1864,84.72727272727273,2026070938,2026070938,561,0.0,0.0,0.0,0,0,300,-0.038411665707826614,-0.38411667943000793,2400,45,1238,2.4196711778640747
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,8.348719453599163e-05,0.0,240,0.06976744186046512,0.06315789473684211,13.333333333333334,1,18,9.09090909090909,1.2931963503125223,0.00909090909090909,0.4,1758,0.8878787878787879,13.919,0.7732777777777778,5.9943907260894775,8,-12.680999755859375,-126.80999755859375,,476,0.0,1.3451372101302583,10,1.0,228.6888888888889,0.0,0.0,MARL+tables,gauss_markov,3.034374681463835,648,10,300.0,300.0,300.0,1980,-0.00037499587478428964,improved_rl_isac_tables,train_table_nogate_ep60,672,1980,110.0,2026070939,2026070939,544,0.0,0.0,0.0,0,0,300,-0.0422700010240078,-0.4226999580860138,2700,45,1308,2.613833785057068
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.00023972380828740647,0.0,347,0.046703296703296704,0.04336734693877551,20.41176470588235,1,17,8.999470619375332,1.2769713244821694,0.008999470619375331,0.37777777777777777,1650,0.8734780307040763,13.31275,0.7831029411764705,6.016455173492432,9,-13.479499816894531,-134.7949981689453,,587,0.0,0.8741185345579092,10,1.0,216.04444444444445,0.0,0.0,MARL+tables,gauss_markov,3.0069585351066968,648,10,300.0,300.0,300.0,1889,-0.00021598482434725952,improved_rl_isac_tables,train_table_nogate_ep60,656,1889,111.11764705882354,2026070940,2026070940,524,0.0,0.0,0.0,0,0,300,-0.04493166506290436,-0.44931671023368835,3000,45,1233,2.980603814125061
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.0003710216199203087,0.0,205,0.09292035398230089,0.084,9.761904761904763,1,21,10.632911392405063,1.5466195315952276,0.010632911392405063,0.4666666666666667,1752,0.8870886075949367,13.578,0.6465714285714286,5.992584943771362,10,-11.617000579833984,-116.17000579833984,,520,0.0,1.635100900268127,10,1.0,222.46666666666667,0.0,0.0,MARL+tables,gauss_markov,2.559552794730944,648,10,300.0,300.0,300.0,1975,-0.00013658551654494033,improved_rl_isac_tables,train_table_nogate_ep60,716,1975,94.04761904761905,2026070941,2026070941,505,0.0,0.0,0.0,0,0,300,-0.038723334670066833,-0.38723334670066833,3300,45,1259,1.5108994245529175
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.0006619881473791667,0.0,255,0.07608695652173914,0.07,12.142857142857142,1,21,11.419249592169658,1.6399843811011323,0.011419249592169658,0.4666666666666667,1605,0.8727569331158238,12.805,0.6097619047619047,6.024261236190796,11,-11.595001220703125,-115.94999694824219,,684,0.0,1.5436505675433712,10,1.0,209.13333333333333,0.0,0.0,MARL+tables,gauss_markov,2.4398005957282947,648,10,300.0,300.0,300.0,1839,-0.000538722034233885,improved_rl_isac_tables,train_table_nogate_ep60,631,1839,87.57142857142857,2026070942,2026070942,477,0.0,0.0,0.0,0,0,300,-0.03864999860525131,-0.3865000009536743,3600,45,1208,1.4555262327194214
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,4.763339082516915e-05,0.0,292,0.0641025641025641,0.05934718100890208,14.6,1,20,10.729613733905579,1.5935937531124875,0.01072961373390558,0.4444444444444444,1669,0.8953862660944206,12.550250000000002,0.6275125000000001,6.027672052383423,12,-12.000499725341797,-120.0050048828125,,681,0.0,1.5765905525283217,10,1.0,213.77777777777777,0.0,0.0,MARL+tables,gauss_markov,2.9047170203743784,648,10,300.0,300.0,300.0,1864,0.00020758152116684414,improved_rl_isac_tables,train_table_nogate_ep60,767,1864,93.2,2026070943,2026070943,455,0.0,0.0,0.0,0,0,300,-0.04000166803598404,-0.4000166654586792,3900,45,1097,1.421758234500885
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,-0.00012279786126845327,0.0,286,0.06229508196721312,0.05740181268882175,15.052631578947368,1,19,9.87012987012987,1.5134919844667927,0.009870129870129871,0.4222222222222222,1717,0.8919480519480519,12.55375,0.6607236842105264,6.069940567016602,13,-12.119499206542969,-121.19499206542969,,663,0.0,1.8445047292689494,10,1.0,213.62222222222223,0.0,0.0,MARL+tables,gauss_markov,2.68518093726355,648,10,300.0,300.0,300.0,1925,-0.0001694772966818192,improved_rl_isac_tables,train_table_nogate_ep60,817,1925,101.3157894736842,2026070944,2026070944,412,0.0,0.0,0.0,0,0,300,-0.04039832949638367,-0.40398329496383667,4200,45,1108,1.121595025062561
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,-3.332958544099984e-05,0.0,274,0.08361204013377926,0.07836990595611286,10.96,1,25,13.333333333333334,1.9816891918671478,0.013333333333333334,0.5555555555555556,1677,0.8944,12.615499999999999,0.50462,6.03189492225647,14,-10.89000129699707,-108.9000015258789,,670,0.0,1.7730732831150358,10,1.0,206.22222222222223,0.0,0.0,MARL+tables,gauss_markov,2.859728964776413,648,10,300.0,300.0,300.0,1875,-0.00021419071441020066,improved_rl_isac_tables,train_table_nogate_ep60,766,1875,75.0,2026070945,2026070945,455,0.0,0.0,0.0,0,0,300,-0.03629999980330467,-0.36299997568130493,4500,45,1109,0.8863103091716766
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.00025629717297850907,0.0,256,0.07581227436823104,0.06976744186046512,12.19047619047619,1,21,10.736196319018406,1.632208922742111,0.010736196319018405,0.4666666666666667,1714,0.876278118609407,12.866,0.6126666666666667,6.00920844078064,15,-11.717998504638672,-117.18000030517578,,616,0.0,1.3537174213641119,10,1.0,210.35555555555555,0.0,0.0,MARL+tables,gauss_markov,2.7205121890408837,648,10,300.0,300.0,300.0,1956,-0.00020171229537524482,improved_rl_isac_tables,train_table_nogate_ep60,796,1956,93.14285714285714,2026070946,2026070946,428,0.0,0.0,0.0,0,0,300,-0.03906000033020973,-0.39059993624687195,4800,45,1160,0.8357001841068268
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,-0.00027012615441346366,0.0,249,0.07777777777777778,0.07142857142857142,11.857142857142858,1,21,11.140583554376658,1.6758104738154613,0.011140583554376658,0.4666666666666667,1679,0.8907161803713528,12.53125,0.5967261904761905,6.051814794540405,16,-11.020500183105469,-110.20500183105469,,645,0.0,2.2660712697005025,10,1.0,216.64444444444445,0.0,0.0,MARL+tables,gauss_markov,2.725494932156871,648,10,300.0,300.0,300.0,1885,-0.000358026096597186,improved_rl_isac_tables,train_table_nogate_ep60,880,1885,89.76190476190476,2026070947,2026070947,470,0.0,0.0,0.0,0,0,300,-0.03673500195145607,-0.3673500120639801,5100,45,1005,0.4473043531179428
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,8.704697181624588e-05,0.0,277,0.05782312925170068,0.052795031055900624,16.294117647058822,1,17,9.154550350026925,1.3632171925744758,0.009154550350026925,0.37777777777777777,1637,0.8815293484114163,12.4705,0.7335588235294117,6.025364637374878,17,-12.078999519348145,-120.78999328613281,,674,0.0,1.2047961659877637,10,1.0,219.37777777777777,0.0,0.0,MARL+tables,gauss_markov,2.574982846194949,648,10,300.0,300.0,300.0,1857,1.470716818907647e-05,improved_rl_isac_tables,train_table_nogate_ep60,827,1857,109.23529411764706,2026070948,2026070948,469,0.0,0.0,0.0,0,0,300,-0.040263332426548004,-0.40263330936431885,5400,45,1030,0.6148702800273895
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.00025456594621453554,0.0,308,0.06666666666666667,0.06232294617563739,14.0,1,22,12.174875484228002,1.784664057271492,0.012174875484228001,0.4888888888888889,1610,0.8909795240730493,12.32725,0.5603295454545454,6.023212194442749,18,-11.374500274658203,-113.7449951171875,,717,0.0,2.139930778079038,10,1.0,209.13333333333333,0.0,0.0,MARL+tables,gauss_markov,1.8228971949701713,648,10,300.0,300.0,300.0,1807,-0.00046151392697346694,improved_rl_isac_tables,train_table_nogate_ep60,775,1807,82.13636363636364,2026070949,2026070949,476,0.0,0.0,0.0,0,0,300,-0.03791499882936478,-0.37915000319480896,5700,45,1032,0.3579152524471283
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,-0.00013664575844685167,0.0,265,0.07342657342657342,0.06774193548387097,12.619047619047619,1,21,11.320754716981131,1.7383746197305519,0.011320754716981131,0.4666666666666667,1646,0.8873315363881401,12.080250000000001,0.57525,6.054279327392578,19,-11.428500175476074,-114.28500366210938,,761,0.0,1.7407278944567575,10,1.0,214.33333333333334,0.0,0.0,MARL+tables,gauss_markov,2.678545175887462,648,10,300.0,300.0,300.0,1855,-0.0002196930181623813,improved_rl_isac_tables,train_table_nogate_ep60,772,1855,88.33333333333333,2026070950,2026070950,384,0.0,0.0,0.0,0,0,300,-0.03809500113129616,-0.380950003862381,6000,45,1083,0.4603208005428314
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,7.591566478368228e-05,0.0,259,0.06159420289855073,0.05592105263157895,15.235294117647058,1,17,9.134873723804407,1.4103494763040547,0.009134873723804407,0.37777777777777777,1645,0.8839333691563676,12.05375,0.7090441176470589,6.075602293014526,20,-12.182498931884766,-121.82499694824219,,759,0.0,1.326811521552677,10,1.0,221.04444444444445,0.0,0.0,MARL+tables,gauss_markov,2.380976926823014,648,10,300.0,300.0,300.0,1861,-0.0006058759597750984,improved_rl_isac_tables,train_table_nogate_ep60,791,1861,109.47058823529412,2026070951,2026070951,380,0.0,0.0,0.0,0,0,300,-0.04060833156108856,-0.4060833156108856,6300,45,1070,0.5818119645118713
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.0010077756180737474,0.0,257,0.06204379562043796,0.056291390728476824,15.117647058823529,1,17,9.428729894620078,1.4393057466398562,0.009428729894620078,0.37777777777777777,1605,0.8901830282861897,11.81125,0.6947794117647058,6.069528818130493,21,-11.671499252319336,-116.71499633789062,,805,0.0,0.926959044444369,10,1.0,218.84444444444443,0.0,0.0,MARL+tables,gauss_markov,2.232348677053001,648,10,300.0,300.0,300.0,1803,-2.0314057372183836e-05,improved_rl_isac_tables,train_table_nogate_ep60,780,1803,106.05882352941177,2026070952,2026070952,392,0.0,0.0,0.0,0,0,300,-0.03890499845147133,-0.38905003666877747,6600,45,1023,0.6358552277088165
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.0005375120574608871,0.0,228,0.08433734939759036,0.07692307692307693,10.857142857142858,1,21,11.35135135135135,1.7835530925536658,0.011351351351351352,0.4666666666666667,1638,0.8854054054054054,11.77425,0.5606785714285715,6.062060117721558,22,-10.809499740600586,-108.0949935913086,,817,0.0,1.635022297585845,10,1.0,214.53333333333333,0.0,0.0,MARL+tables,gauss_markov,2.7622384933585655,648,10,300.0,300.0,300.0,1850,-0.0004704884702029233,improved_rl_isac_tables,train_table_nogate_ep60,764,1850,88.0952380952381,2026070953,2026070953,333,0.0,0.0,0.0,0,0,300,-0.03603166341781616,-0.3603166341781616,6900,45,1086,0.6545739471912384
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,3.8282979570758435e-05,0.0,285,0.0625,0.05757575757575758,15.0,1,19,10.337323177366704,1.6624740238433773,0.010337323177366704,0.4222222222222222,1650,0.8977149075081611,11.42875,0.6015131578947369,6.035719156265259,23,-11.8464994430542,-118.46499633789062,,899,0.0,1.6887134823510621,10,1.0,211.44444444444446,0.0,0.0,MARL+tables,gauss_markov,2.6954978192386516,648,10,300.0,300.0,300.0,1838,-0.0004022680916823673,improved_rl_isac_tables,train_table_nogate_ep60,701,1838,96.73684210526316,2026070954,2026070954,263,0.0,0.0,0.0,0,0,300,-0.039488330483436584,-0.39488333463668823,7200,45,1137,0.5283675491809845
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.00019427237981772816,0.0,223,0.07851239669421488,0.0708955223880597,11.736842105263158,1,19,10.728402032749859,1.7198072005612002,0.010728402032749858,0.4222222222222222,1577,0.8904573687182383,11.04775,0.5814605263157895,6.030454158782959,24,-10.864500045776367,-108.6449966430664,,975,0.0,1.50236471047324,10,1.0,216.37777777777777,0.0,0.0,MARL+tables,gauss_markov,2.8861034975009847,648,10,300.0,300.0,300.0,1771,-0.0002369322707345134,improved_rl_isac_tables,train_table_nogate_ep60,673,1771,93.21052631578948,2026070955,2026070955,254,0.0,0.0,0.0,0,0,300,-0.03621499985456467,-0.36215001344680786,7500,45,1098,0.5773850381374359
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.0002915631066233715,0.0,166,0.09782608695652174,0.08530805687203792,9.222222222222221,1,18,10.315186246418337,1.6478612134666883,0.010315186246418338,0.4,1548,0.8871060171919771,10.923249999999998,0.6068472222222221,6.047312259674072,25,-10.125499725341797,-101.2550048828125,,997,0.0,1.7363066621056704,10,1.0,222.15555555555557,0.0,0.0,MARL+tables,gauss_markov,2.815501083081706,648,10,300.0,300.0,300.0,1745,-0.0005949803030427248,improved_rl_isac_tables,train_table_nogate_ep60,672,1745,96.94444444444444,2026070956,2026070956,258,0.0,0.0,0.0,0,0,300,-0.03375166654586792,-0.3375166654586792,7800,45,1073,0.5220727622509003
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.00037096821035564886,0.0,163,0.11413043478260869,0.10096153846153846,7.761904761904762,1,21,12.216404886561953,1.957676890090426,0.012216404886561954,0.4666666666666667,1545,0.8987783595113438,10.727,0.5108095238095238,6.062395095825195,26,-9.42199993133545,-94.2199935913086,,1036,0.0,1.911429019921113,10,1.0,223.22222222222223,0.0,0.0,MARL+tables,gauss_markov,2.8898688127461125,648,10,300.0,300.0,300.0,1719,3.3945243065325315e-06,improved_rl_isac_tables,train_table_nogate_ep60,658,1719,81.85714285714286,2026070957,2026070957,245,0.0,0.0,0.0,0,0,300,-0.03140666335821152,-0.31406667828559875,8100,45,1061,0.7175028920173645
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.00011688095598949566,0.0,139,0.1419753086419753,0.125,6.043478260869565,1,23,14.687100893997446,2.3521591286784447,0.014687100893997445,0.5111111111111111,1436,0.9169859514687101,9.77825,0.4251413043478261,6.093921184539795,27,-8.008499145507812,-80.08499908447266,,1241,0.0,2.3659193997775456,10,1.0,199.8,0.0,0.0,MARL+tables,gauss_markov,2.631524050725833,648,10,300.0,300.0,300.0,1566,0.00016144418526264914,improved_rl_isac_tables,train_table_nogate_ep60,543,1566,68.08695652173913,2026070958,2026070958,193,0.0,0.0,0.0,0,0,300,-0.026695000007748604,-0.26695001125335693,8400,45,1023,0.7892831861972809
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.0002668344173580861,0.0,122,0.14685314685314685,0.12574850299401197,5.809523809523809,1,21,12.688821752265861,2.0250235047371086,0.012688821752265862,0.4666666666666667,1515,0.9154078549848943,10.37025,0.4938214285714286,5.991827011108398,28,-8.851499557495117,-88.51499938964844,,1129,0.0,1.6247565476076922,10,1.0,216.86666666666667,0.0,0.0,MARL+tables,gauss_markov,2.5318733796809676,648,10,300.0,300.0,300.0,1655,-0.00014536015576815942,improved_rl_isac_tables,train_table_nogate_ep60,569,1655,78.80952380952381,2026070959,2026070959,216,0.0,0.0,0.0,0,0,300,-0.02950499951839447,-0.2950499653816223,8700,45,1086,0.5337853729724884
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.00011597528770401766,0.0,116,0.15328467153284672,0.13043478260869565,5.523809523809524,1,21,13.861386138613861,2.1802325581395348,0.013861386138613862,0.4666666666666667,1376,0.9082508250825082,9.632,0.45866666666666667,6.089046955108643,29,-7.863999366760254,-78.63999938964844,,1272,0.0,1.6600252709480534,10,1.0,209.35555555555555,0.0,0.0,MARL+tables,gauss_markov,2.5351681281626397,648,10,300.0,300.0,300.0,1515,-0.00013236538053007507,improved_rl_isac_tables,train_table_nogate_ep60,527,1515,72.14285714285714,2026070960,2026070960,213,0.0,0.0,0.0,0,0,300,-0.026213333010673523,-0.26213333010673523,9000,45,988,0.5820821225643158
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,-8.4586871264003e-05,0.0,108,0.16923076923076924,0.1437908496732026,4.909090909090909,1,22,14.905149051490515,2.3653370605311257,0.014905149051490514,0.4888888888888889,1351,0.9153116531165312,9.301,0.4227727272727273,6.061060190200806,30,-7.308000087738037,-73.08000183105469,,1332,0.0,2.1243541394177643,10,1.0,207.93333333333334,0.0,0.0,MARL+tables,gauss_markov,2.6098413567704166,648,10,300.0,300.0,300.0,1476,-0.0001384462561695443,improved_rl_isac_tables,train_table_nogate_ep60,520,1476,67.0909090909091,2026070961,2026070961,192,0.0,0.0,0.0,0,0,300,-0.02436000108718872,-0.2436000108718872,9300,45,956,0.5712650120258331
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.00021668266885299658,0.0,121,0.1357142857142857,0.1144578313253012,6.368421052631579,1,19,11.649294911097487,1.9365030831167507,0.011649294911097487,0.4222222222222222,1499,0.9190680564071122,9.8115,0.5163947368421052,6.000855207443237,31,-8.95300006866455,-89.5300064086914,,1198,0.0,1.20613632401855,10,1.0,222.22222222222223,0.0,0.0,MARL+tables,gauss_markov,2.536702120157756,648,10,300.0,300.0,300.0,1631,-5.747199110928136e-05,improved_rl_isac_tables,train_table_nogate_ep60,650,1631,85.84210526315789,2026070962,2026070962,171,0.0,0.0,0.0,0,0,300,-0.02984333597123623,-0.2984333336353302,9600,45,981,0.29955489933490753
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,5.3798515417535775e-05,0.0,108,0.16279069767441862,0.13725490196078433,5.142857142857143,1,21,14.726507713884992,2.356968489576026,0.014726507713884993,0.4666666666666667,1314,0.9214586255259467,8.90975,0.42427380952380955,6.122469663619995,32,-7.1514997482299805,-71.51499938964844,,1399,0.0,1.932505718839927,10,1.0,210.06666666666666,0.0,0.0,MARL+tables,gauss_markov,2.7040231848045098,648,10,300.0,300.0,300.0,1426,-2.6020129652692958e-05,improved_rl_isac_tables,train_table_nogate_ep60,523,1426,67.9047619047619,2026070963,2026070963,175,0.0,0.0,0.0,0,0,300,-0.023838333785533905,-0.23838333785533905,9900,45,903,0.3557237833738327
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.0001714243950166061,0.0,87,0.16346153846153846,0.12878787878787878,5.117647058823529,1,17,11.303191489361703,1.8222746275056274,0.011303191489361703,0.37777777777777777,1367,0.9089095744680851,9.329,0.5487647058823529,6.14085054397583,33,-8.175000190734863,-81.75,,1324,0.0,1.1128517971084828,10,1.0,224.84444444444443,0.0,0.0,MARL+tables,gauss_markov,2.3703760132912235,648,10,300.0,300.0,300.0,1504,-0.00010900251181250598,improved_rl_isac_tables,train_table_nogate_ep60,529,1504,88.47058823529412,2026070964,2026070964,172,0.0,0.0,0.0,0,0,300,-0.027249999344348907,-0.27250000834465027,10200,45,975,0.22218992561101913
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.0001874223762814431,0.0,132,0.14838709677419354,0.12994350282485875,5.739130434782608,1,23,15.171503957783642,2.4058577405857737,0.015171503957783642,0.5111111111111111,1369,0.9030343007915568,9.56,0.4156521739130435,6.082293510437012,34,-7.521999359130859,-75.2199935913086,,1280,0.0,1.3591132063828857,10,1.0,205.7111111111111,0.0,0.0,MARL+tables,gauss_markov,2.786452407979796,648,10,300.0,300.0,300.0,1516,-0.00018076650452947263,improved_rl_isac_tables,train_table_nogate_ep60,540,1516,65.91304347826087,2026070965,2026070965,204,0.0,0.0,0.0,0,0,300,-0.025073330849409103,-0.250733345746994,10500,45,976,0.19161838293075562
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,-3.3671924999811864e-05,0.0,86,0.2037037037037037,0.16793893129770993,3.909090909090909,1,22,15.09951956074125,2.353129930208305,0.015099519560741249,0.4888888888888889,1313,0.9011667810569663,9.349250000000001,0.42496590909090914,6.105348348617554,35,-6.853499412536621,-68.53499603271484,,1309,0.0,1.9492033092183332,10,1.0,215.0222222222222,0.0,0.0,MARL+tables,gauss_markov,2.7134831485005746,648,10,300.0,300.0,300.0,1457,-9.10189130421124e-05,improved_rl_isac_tables,train_table_nogate_ep60,562,1457,66.22727272727273,2026070966,2026070966,234,0.0,0.0,0.0,0,0,300,-0.02284499816596508,-0.2284499853849411,10800,45,895,0.24768884479999542
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,-6.355525853962707e-05,0.0,69,0.20689655172413793,0.15789473684210525,3.8333333333333335,1,18,12.26158038147139,1.9394461803684944,0.01226158038147139,0.4,1337,0.9107629427792916,9.281000000000002,0.5156111111111112,6.112779140472412,36,-7.512999534606934,-75.12999725341797,,1308,0.0,0.6761250006914487,10,1.0,225.44444444444446,0.0,0.0,MARL+tables,gauss_markov,2.7095029667970105,648,10,300.0,300.0,300.0,1468,-0.00010246595055418695,improved_rl_isac_tables,train_table_nogate_ep60,599,1468,81.55555555555556,2026070967,2026070967,224,0.0,0.0,0.0,0,0,300,-0.02504333294928074,-0.2504333257675171,11100,45,869,0.1912710890173912
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,-9.689473438390106e-05,0.0,100,0.15966386554621848,0.1310344827586207,5.2631578947368425,1,19,12.734584450402144,1.9721818559269253,0.012734584450402145,0.4222222222222222,1338,0.8967828418230563,9.634,0.5070526315789474,6.05419397354126,37,-7.996999263763428,-79.97000122070312,,1272,0.0,1.4175617068976265,10,1.0,224.13333333333333,0.0,0.0,MARL+tables,gauss_markov,2.720998574402365,648,10,300.0,300.0,300.0,1492,-0.00027695608170086317,improved_rl_isac_tables,train_table_nogate_ep60,526,1492,78.52631578947368,2026070968,2026070968,236,0.0,0.0,0.0,0,0,300,-0.02665666677057743,-0.266566663980484,11400,45,966,0.24991773068904877
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,7.543794174369456e-05,0.0,60,0.24050632911392406,0.18095238095238095,3.1578947368421053,1,19,12.88135593220339,1.9764387694068082,0.01288135593220339,0.4222222222222222,1346,0.912542372881356,9.61325,0.5059605263157895,6.0848448276519775,38,-7.270500183105469,-72.70500183105469,,1269,0.0,1.0628479102197466,10,1.0,224.66666666666666,0.0,0.0,MARL+tables,gauss_markov,2.5432548372835844,648,10,300.0,300.0,300.0,1475,-0.00047159027502230444,improved_rl_isac_tables,train_table_nogate_ep60,545,1475,77.63157894736842,2026070969,2026070969,256,0.0,0.0,0.0,0,0,300,-0.02423500083386898,-0.2423500120639801,11700,45,930,0.12858951836824417
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,-4.438635735037888e-05,0.0,62,0.21518987341772153,0.1588785046728972,3.6470588235294117,1,17,11.904761904761903,1.8083182640144666,0.011904761904761904,0.37777777777777777,1300,0.9103641456582633,9.401,0.5529999999999999,6.110325813293457,39,-7.589999198913574,-75.89999389648438,,1324,0.0,0.9714172640727763,10,1.0,231.62222222222223,0.0,0.0,MARL+tables,gauss_markov,2.80682588226217,648,10,300.0,300.0,300.0,1428,-1.1750857185077734e-06,improved_rl_isac_tables,train_table_nogate_ep60,493,1428,84.0,2026070970,2026070970,248,0.0,0.0,0.0,0,0,300,-0.025299998000264168,-0.25300002098083496,12000,45,935,0.22883838415145874
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,0.0002080405900874993,0.0,61,0.2077922077922078,0.1509433962264151,3.8125,1,16,11.204481792717086,1.6968475753638943,0.011204481792717087,0.35555555555555557,1311,0.9180672268907563,9.42925,0.589328125,5.980646133422852,40,-7.983499050140381,-79.83499908447266,,1325,0.0,0.5688633273517956,10,1.0,233.06666666666666,0.0,0.0,MARL+tables,gauss_markov,3.11647709466469,648,10,300.0,300.0,300.0,1428,-0.000634589656100637,improved_rl_isac_tables,train_table_nogate_ep60,476,1428,89.25,2026070971,2026070971,247,0.0,0.0,0.0,0,0,300,-0.02661166712641716,-0.2661166489124298,12300,45,952,0.13121803849935532
0,0.0,0,0.0,3000,1.0,3000,isac_mappo,-0.00011752200107240096,0.0,39,0.3275862068965517,0.2261904761904762,2.0526315789473686,1,19,14.264264264264265,2.1853523880725767,0.014264264264264264,0.4222222222222222,1231,0.9241741741741741,8.69425,0.4575921052631579,6.010080099105835,41,-6.384500026702881,-63.845001220703125,,1465,0.0,1.3487903017955734,10,1.0,230.04444444444445,0.0,0.0,MARL+tables,gauss_markov,2.426790396685253,648,10,300.0,300.0,300.0,1332,-0.00010053117821584578,improved_rl_isac_tables,train_table_nogate_ep60,441,1332,70.10526315789474,2026070972,2026070972,203,0.0,0.0,0.0,0,0,300,-0.021281667053699493,-0.21281665563583374,12600,45,891,0.12812062352895737
