episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,method,method_label,training_seed,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
13,0.0,466.296875,299,15370.46875,52.5,4200,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
14,0.0,735.7734375,99,15041.41796875,53.6,4300,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
14,0.0,735.65625,199,15036.57421875,53.6,4400,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
14,0.0,735.68359375,299,15027.06640625,53.6,4500,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
15,0.0,731.18359375,99,14906.17578125,54.0,4600,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
15,0.0,731.19140625,199,14915.51171875,53.9,4700,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
15,0.0,731.33984375,299,14920.93359375,53.9,4800,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
16,0.0,469.640625,99,15037.98828125,53.6,4900,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
16,0.0,469.6484375,199,15099.04296875,53.4,5000,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
16,0.0,475.91015625,299,15021.40234375,53.6,5100,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
17,0.0,742.62890625,99,14660.2109375,54.7,5200,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
17,0.0,742.63671875,199,14708.26171875,54.6,5300,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
17,0.0,742.7265625,299,14638.24609375,54.8,5400,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
18,0.0,465.45703125,99,14857.125,54.1,5500,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
18,0.0,465.96484375,199,14852.59765625,54.1,5600,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
18,0.0,474.00390625,299,14832.87109375,54.2,5700,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
19,0.0,742.3359375,99,14488.2109375,55.3,5800,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
19,0.0,742.51171875,199,14479.48828125,55.3,5900,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
19,0.0,742.5390625,299,14494.24609375,55.2,6000,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
20,0.0,742.53515625,99,14275.55078125,55.9,6100,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
20,0.0,742.54296875,199,14283.80859375,55.9,6200,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
20,0.0,742.57421875,299,14277.76953125,55.9,6300,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
21,0.0,750.6640625,99,14147.97265625,56.3,6400,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
21,0.0,750.671875,199,14162.01171875,56.3,6500,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
21,0.0,750.765625,299,14187.2421875,56.2,6600,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
22,0.0,468.421875,99,14386.703125,55.6,6700,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
22,0.0,468.609375,199,14343.171875,55.7,6800,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
22,0.0,472.859375,299,14376.39453125,55.6,6900,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
23,0.0,742.97265625,99,13945.77734375,56.9,7000,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
23,0.0,742.97265625,199,13940.1171875,57.0,7100,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
23,0.0,742.97265625,299,13991.90234375,56.8,7200,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
24,0.0,759.87890625,99,13807.609375,57.4,7300,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
24,0.0,759.84765625,199,13803.73828125,57.4,7400,train_n10_b10_topology_adaptive_gated_contention_actor_100ep_300slot_seed20260742,isac_mappo,topology_adaptive_gated_contention_shared,collision_topology,isac_structured_marl,topology_adaptive_gated_contention_actor,Topology-adaptive gated ISAC-MAPPO,20260742,10,648,36,18,5.0
