episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
7,,458.48046875,49,20412.66796875,36.96996605481382,2150,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,458.484375,74,20417.03125,36.95649315819291,2175,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,458.484375,99,20438.6875,36.889623203970615,2200,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,458.48828125,124,20409.8671875,36.97861427941292,2225,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,458.4921875,149,20512.33984375,36.66220022654248,2250,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,458.49609375,174,20507.8671875,36.67601085020491,2275,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,458.49609375,199,20546.35546875,36.55716711662764,2300,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,458.5,224,20547.25,36.554404991895154,2325,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,458.50390625,249,20515.84375,36.65138089953356,2350,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,461.32421875,274,20513.35546875,36.6590641897283,2375,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,465.5,299,20506.5,36.68023243822399,2400,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,460.59765625,24,20423.12890625,36.9376648756278,2425,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,460.59765625,49,20419.67578125,36.948327400796,2450,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,460.59765625,74,20415.16015625,36.96227070293904,2475,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,460.59765625,99,20380.7890625,37.06840142573883,2500,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,460.59765625,124,20362.80859375,37.12392133902982,2525,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,460.59765625,149,20361.7578125,37.12716593096449,2550,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,460.59765625,174,20396.6875,37.0193103879169,2575,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,460.59765625,199,20396.25390625,37.02064923440295,2600,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,460.59765625,224,20401.71484375,37.00378700568672,2625,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,460.59765625,249,20375.39453125,37.085058605894126,2650,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,462.5859375,274,20385.453125,37.05399977975373,2675,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
8,,466.953125,299,20368.3359375,37.10685406175267,2700,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,459.390625,24,20258.984375,37.444508733199136,2725,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,459.390625,49,20302.19140625,37.31109449011599,2750,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,459.390625,74,20254.4296875,37.45857265214272,2775,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,459.390625,99,20215.4453125,37.5789482190869,2800,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,459.35546875,124,20142.82421875,37.80318691298065,2825,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,459.359375,149,20142.35546875,37.80463431458719,2850,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,459.359375,174,20117.1328125,37.88251658269928,2875,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,459.359375,199,20053.296875,38.07962855815038,2900,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,459.359375,224,20356.05859375,37.144763922164046,2925,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,459.359375,249,20383.1484375,37.0611161709859,2950,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,461.359375,274,20324.453125,37.24235497548524,2975,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
9,,465.609375,299,20324.6484375,37.24175189148251,3000,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,465.73828125,24,20484.22265625,36.74902019957496,3025,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,465.7421875,49,20484.453125,36.74830856045175,3050,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,465.7421875,74,20485.80078125,36.74414728083294,3075,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,465.7421875,99,20471.78125,36.78743665054864,3100,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,465.7421875,124,20488.1015625,36.73704295128082,3125,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,465.7421875,149,20459.37109375,36.82575660808188,3150,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,465.7421875,174,20458.421875,36.82868759633513,3175,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,465.7421875,199,20447.859375,36.86130237920258,3200,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,465.7421875,224,20463.41796875,36.81326070754539,3225,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,465.7421875,249,20456.58203125,36.834368647640815,3250,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,466.85546875,274,20434.53515625,36.902444769868566,3275,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
10,,470.9921875,299,20451.890625,36.8488547253863,3300,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,468.6875,24,20458.90234375,36.827204009688415,3325,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,468.6875,49,20458.20703125,36.82935098873813,3350,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,468.6875,74,20492.56640625,36.7232564509785,3375,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,468.6875,99,20442.1015625,36.87908129560296,3400,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
11,,468.6875,124,20391.796875,37.03441161134516,3425,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
