angular_cell_offset_std,area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,communication_range_m,communication_range_to_diagonal_ratio,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discovery_per_scan_action,discovery_rate,elevation_cells,empty_scan_count,empty_scan_ratio,episode,false_alarm_rate,finite_time_discovery_rate,idle_actions,isac_error_sweep_enabled,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,miss_detection_rate,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,piggyback_sense_actions,protocol,range_mode,range_sweep_enabled,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slot_duration_ms,slots,train_beamwidth_deg,train_node_count,true_edges_seen,tx_actions
1.0,815.56096023333,density,36,20291713,648,10.0,6,422,0.7732401934443848,0.2678704393149665,0.29325920778318276,856.3390082449965,1.05,1,1439,24.90826005677491,0.02490826005677491,0.2907070707070707,18,36641,0.6342345773038842,0,0.05,0.2907070707070707,2228,True,0.0,13.365748144080005,100,1.0,509.1462626262626,509.1462626262626,0.15,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57772,improved_rl_isac,singlehop,False,27369,57772,40.14732453092425,20291713,20305935,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30403
1.5,815.56096023333,density,36,20291713,648,10.0,7,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.034028073160357296,3.4028073160357296e-05,0.00040404040404040404,18,52981,0.9014206720544449,0,0.1,0.00040404040404040404,1225,True,0.97,0.0,3,0.03,599.909494949495,599.909494949495,0.3,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26913,58775,29387.5,20291713,20311592,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31862
1.5,815.56096023333,density,36,20291713,648,10.0,7,188,0.8693537178596248,0.2434799532892176,0.15027977617905675,856.3390082449965,1.05,1,1251,21.651839800616152,0.021651839800616152,0.25272727272727274,18,37563,0.6501263456679013,0,0.1,0.25272727272727274,2222,True,0.0,9.22209584064709,100,1.0,519.229696969697,519.229696969697,0.3,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57778,ablation_isac_one_slot_delay,singlehop,False,27317,57778,46.185451638689045,20291713,20334541,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30461
1.5,815.56096023333,density,36,20291713,648,10.0,7,358,0.8051170386499727,0.27863602110022606,0.2420554428668019,856.3390082449965,1.05,1,1479,25.608172452601508,0.025608172452601507,0.29878787878787877,18,37699,0.6527400225088736,0,0.1,0.29878787878787877,2245,True,0.0,13.407251923041892,100,1.0,504.77050505050505,504.77050505050505,0.3,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57755,improved_rl_isac,singlehop,False,27586,57755,39.0500338066261,20291713,20305935,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30169
0.0,815.56096023333,density,36,20292722,648,10.0,8,0,1.0,0.0008080808080808081,0.0,856.3390082449965,1.05,96,4,0.06808162987421919,6.808162987421919e-05,0.0008080808080808081,18,52924,0.9007880448657941,0,0.0,0.0008080808080808081,1247,True,0.92,0.0,2,0.02,599.7141414141414,599.7141414141414,0.0,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26814,58753,14688.25,20292722,20312601,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31939
0.0,815.56096023333,density,36,20292722,648,10.0,8,748,0.67786391042205,0.27623727623727623,0.47522236340533675,856.3390082449965,1.05,1,1574,27.245975419768044,0.027245975419768045,0.317979797979798,18,31071,0.5378397091916219,0,0.0,0.317979797979798,2230,True,0.0,9.563198696087056,100,1.0,497.7569696969697,497.7569696969697,0.0,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57770,ablation_isac_one_slot_delay,singlehop,False,27489,57770,36.70266836086404,20292722,20335550,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30281
0.0,815.56096023333,density,36,20292722,648,10.0,8,1131,0.6132010943912448,0.2948528202598257,0.6307863915225879,856.3390082449965,1.05,1,1793,31.078832420439575,0.031078832420439576,0.3622222222222222,18,31189,0.5406122165984886,0,0.0,0.3622222222222222,2308,True,0.0,13.972088910914927,100,1.0,482.7149494949495,482.7149494949495,0.0,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57692,improved_rl_isac,singlehop,False,27490,57692,32.17624093697713,20292722,20306944,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30202
0.5,815.56096023333,density,36,20292722,648,10.0,9,0,1.0,0.0008080808080808081,0.0,856.3390082449965,1.05,96,4,0.06808162987421919,6.808162987421919e-05,0.0008080808080808081,18,52924,0.9007880448657941,0,0.01,0.0008080808080808081,1247,True,0.92,0.0,2,0.02,599.7141414141414,599.7141414141414,0.05,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26814,58753,14688.25,20292722,20312601,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31939
0.5,815.56096023333,density,36,20292722,648,10.0,9,481,0.751421188630491,0.2677223347449825,0.33081155433287485,856.3390082449965,1.05,1,1454,25.175745402915815,0.025175745402915815,0.29373737373737374,18,33944,0.5877341829137376,0,0.01,0.29373737373737374,2246,True,0.0,6.790758120260058,100,1.0,508.23030303030305,508.23030303030305,0.05,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57754,ablation_isac_one_slot_delay,singlehop,False,27537,57754,39.72077028885832,20292722,20335550,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30217
0.5,815.56096023333,density,36,20292722,648,10.0,9,712,0.7133655394524959,0.31296361709643233,0.4018058690744921,856.3390082449965,1.05,1,1772,30.699398832314063,0.030699398832314064,0.35797979797979795,18,33798,0.5855407910465862,0,0.01,0.35797979797979795,2279,True,0.0,12.504806458741706,100,1.0,483.4054545454545,483.4054545454545,0.05,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57721,improved_rl_isac,singlehop,False,27500,57721,32.57392776523702,20292722,20306944,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30221
1.0,815.56096023333,density,36,20292722,648,10.0,10,0,1.0,0.0008080808080808081,0.0,856.3390082449965,1.05,96,4,0.06808162987421919,6.808162987421919e-05,0.0008080808080808081,18,52924,0.9007880448657941,0,0.05,0.0008080808080808081,1247,True,0.92,0.0,2,0.02,599.7141414141414,599.7141414141414,0.15,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26814,58753,14688.25,20292722,20312601,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31939
1.0,815.56096023333,density,36,20292722,648,10.0,10,251,0.8227401129943502,0.2239953855027879,0.21545064377682405,856.3390082449965,1.05,1,1165,20.15989478784523,0.020159894787845228,0.23535353535353534,18,37053,0.6411884820377933,0,0.05,0.23535353535353534,2212,True,0.0,9.611004470912732,100,1.0,528.7775757575757,528.7775757575757,0.15,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57788,ablation_isac_one_slot_delay,singlehop,False,27307,57788,49.60343347639485,20292722,20335550,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30481
1.0,815.56096023333,density,36,20292722,648,10.0,10,413,0.7797333333333333,0.272608614581391,0.28248974008207933,856.3390082449965,1.05,1,1462,25.239098159721024,0.025239098159721023,0.29535353535353537,18,36986,0.6385042985878535,0,0.05,0.29535353535353537,2074,True,0.0,13.329630794024068,100,1.0,509.29212121212123,509.29212121212123,0.15,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57926,improved_rl_isac,singlehop,False,27478,57926,39.621067031463745,20292722,20306944,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30448
1.5,815.56096023333,density,36,20292722,648,10.0,11,0,1.0,0.0008080808080808081,0.0,856.3390082449965,1.05,96,4,0.06808162987421919,6.808162987421919e-05,0.0008080808080808081,18,52924,0.9007880448657941,0,0.1,0.0008080808080808081,1247,True,0.92,0.0,2,0.02,599.7141414141414,599.7141414141414,0.3,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26814,58753,14688.25,20292722,20312601,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31939
1.5,815.56096023333,density,36,20292722,648,10.0,11,190,0.8665730337078652,0.24007782101167316,0.1539708265802269,856.3390082449965,1.05,1,1234,21.324024952910886,0.021324024952910886,0.2492929292929293,18,37818,0.6535105151289983,0,0.1,0.2492929292929293,2131,True,0.0,8.56967075209882,100,1.0,523.4391919191919,523.4391919191919,0.3,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57869,ablation_isac_one_slot_delay,singlehop,False,27589,57869,46.89546191247974,20292722,20335550,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30280
1.5,815.56096023333,density,36,20292722,648,10.0,11,370,0.7950138504155124,0.26973684210526316,0.2578397212543554,856.3390082449965,1.05,1,1435,24.783682492530353,0.024783682492530355,0.2898989898989899,18,38054,0.6572252638123693,0,0.1,0.2898989898989899,2099,True,0.0,12.40282006425054,100,1.0,510.4468686868687,510.4468686868687,0.3,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57901,improved_rl_isac,singlehop,False,27621,57901,40.349128919860625,20292722,20306944,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30280
