method,slot,mean_discovery_rate,ci95_low,ci95_high
mappo_direct_isac,33,0.17525925925925923,0.1614670820738407,0.18905143644467776
mappo_direct_isac,34,0.1845925925925926,0.17077330171415087,0.19841188347103436
mappo_direct_isac,35,0.19511111111111107,0.18048075330646093,0.2097414689157612
mappo_direct_isac,36,0.20237037037037037,0.18719731222542296,0.21754342851531777
mappo_direct_isac,37,0.2096296296296296,0.19417791090548767,0.22508134835377155
mappo_direct_isac,38,0.21822222222222218,0.202387139719925,0.23405730472451935
mappo_direct_isac,39,0.22666666666666663,0.2103722744429204,0.24296105889041286
mappo_direct_isac,40,0.23555555555555552,0.21901301110013136,0.25209810001097965
mappo_direct_isac,41,0.2448888888888888,0.2277740230906334,0.26200375468714415
mappo_direct_isac,42,0.2542222222222222,0.23687088544296575,0.2715735590014786
mappo_direct_isac,43,0.2647407407407407,0.2468999913452826,0.2825814901361988
mappo_direct_isac,44,0.274074074074074,0.2559794994077631,0.29216864874038495
mappo_direct_isac,45,0.28311111111111104,0.2646691595046846,0.30155306271753746
mappo_direct_isac,46,0.29066666666666663,0.27188680459112613,0.3094465287422071
mappo_direct_isac,47,0.2992592592592592,0.2800939880713732,0.31842453044714525
mappo_direct_isac,48,0.30651851851851847,0.2874614849525056,0.3255755520845313
mappo_direct_isac,49,0.3146666666666666,0.2958211115096654,0.3335122218236678
mappo_direct_isac,50,0.3228148148148148,0.3038273914345175,0.3418022381951121
mappo_direct_isac,51,0.3318518518518518,0.3126379246677357,0.35106577903596786
mappo_direct_isac,52,0.33999999999999997,0.32043982835309864,0.3595601716469013
mappo_direct_isac,53,0.3478518518518518,0.3283167060400112,0.3673869976636924
mappo_direct_isac,54,0.3561481481481481,0.336388524236354,0.3759077720599422
mappo_direct_isac,55,0.36518518518518517,0.34550100840684755,0.3848693619635228
mappo_direct_isac,56,0.373037037037037,0.35296780129503474,0.39310627277903926
mappo_direct_isac,57,0.381037037037037,0.3609221756388145,0.4011518984352595
mappo_direct_isac,58,0.390074074074074,0.37014511020758706,0.410003037940561
mappo_direct_isac,59,0.3983703703703703,0.37826095325938985,0.4184797874813508
mappo_direct_isac,60,0.40562962962962956,0.38519325657423775,0.42606600268502137
mappo_direct_isac,61,0.4117037037037037,0.39131094655886234,0.432096460848545
mappo_direct_isac,62,0.41911111111111105,0.3984440987490791,0.439778123473143
mappo_direct_isac,63,0.4274074074074074,0.4067716872126418,0.448043127602173
mappo_direct_isac,64,0.43274074074074065,0.4121409197127929,0.4533405617686884
mappo_direct_isac,65,0.43985185185185194,0.4191714274197915,0.46053227628391236
mappo_direct_isac,66,0.44933333333333325,0.42878643209962036,0.46988023456704614
mappo_direct_isac,67,0.4570370370370371,0.43648374739789036,0.4775903266761838
mappo_direct_isac,68,0.46414814814814803,0.4435778508002327,0.48471844549606335
mappo_direct_isac,69,0.4706666666666666,0.4501561511245621,0.49117718220877116
mappo_direct_isac,70,0.4783703703703704,0.4580443191651885,0.4986964215755523
