path_loss_exponent,sinr_threshold_db,tx_power_w,samples,edge_coverage_rate,edge_coverage_ci95_low,edge_coverage_ci95_high,mid_coverage_rate,mid_coverage_ci95_low,mid_coverage_ci95_high,equal_power_decode_rate,equal_power_decode_ci95_low,equal_power_decode_ci95_high,near_far_capture_rate,near_far_capture_ci95_low,near_far_capture_ci95_high,one_sided_interference_survival_rate,one_sided_interference_survival_ci95_low,one_sided_interference_survival_ci95_high,edge_snr_mean_db,edge_snr_p10_db,edge_snr_p50_db,feasible,calibration_score
2.0,5.0,2.0,20000,0.9997,0.9993455788792479,0.9998625002862812,0.99995,0.9997168094297738,0.9999911737177268,0.20205,0.19654264707006558,0.20767178721576712,0.9155,0.9115650530047328,0.9192753650326442,0.9973,0.9964790919161391,0.997929909022459,16.95139298779401,13.30246486981757,17.059747368872163,0,0.20145000000000002
2.1,7.5,1.0,20000,0.7922,0.7865210796777712,0.7977666944510412,0.9903,0.9888443946535185,0.9915672947898652,0.04845,0.045559990800755165,0.05151343696151292,0.8053,0.7997538275572414,0.8107289152269012,0.93775,0.9343167334019542,0.941015139030926,9.702532403794354,6.0536042858179,9.810886784872507,0,0.2156
2.0,10.0,1.0,20000,0.91485,0.9109017610913006,0.9186389065929494,0.9966,0.9956923559047284,0.9973169138843485,0.01225,0.010816446702680846,0.013870884470049217,0.5453,0.5383909374115556,0.5521916641217612,0.9206,0.9167717608522856,0.9242666984173191,13.9410930311542,10.292164913177757,14.04944741223235,0,0.23440000000000005
2.1,10.0,2.0,20000,0.83775,0.8325756686393888,0.8427946110047124,0.99345,0.9922333766994632,0.9944771029167673,0.0117,0.010300678081231678,0.013286864331160098,0.59385,0.5870262504642274,0.6006377043680418,0.88205,0.8775062421396442,0.8864470231098862,12.712832360434165,9.063904242457712,12.821186741512319,0,0.28065000000000007
2.1,2.5,0.5,20000,0.92665,0.9229542940428808,0.930181841590445,0.99765,0.9968766742912981,0.998232192222061,0.46005,0.4531509661960941,0.4669643774847887,0.9815,0.9795379110028702,0.9832771582751011,0.99155,0.9901836364000268,0.9927275729532167,6.692232447154542,3.0433043291780875,6.800586828232696,0,0.3133499999999999
2.1,5.0,0.5,20000,0.7372,0.7310547438922792,0.7432541542027047,0.9856,0.9838532072465787,0.9871602873357326,0.16015,0.15513259795063059,0.16529792895670367,0.92935,0.9257157029843349,0.932819395654288,0.95995,0.9571430668677982,0.9625802791641912,6.692232447154542,3.0433043291780875,6.800586828232696,0,0.3256000000000001
2.2,2.5,1.0,20000,0.8555,0.8505589383608748,0.8603045240032349,0.99545,0.994417390611427,0.9962923208605788,0.4436,0.43672619051470335,0.4504954711524252,0.986,0.9842758497881283,0.9875374911653378,0.98485,0.9830616217582383,0.986452160878157,5.463971776434508,1.815043658458059,5.572326157512666,0,0.33259999999999995
2.0,10.0,2.0,20000,0.98795,0.986341393105563,0.9893711989072845,0.9996,0.9992108209764861,0.9997972965962543,0.0131,0.011615066510360563,0.014771938201074121,0.5479,0.5409938101584648,0.5547877927873606,0.9443,0.9410353862955286,0.9473939704650168,16.95139298779401,13.30246486981757,17.059747368872163,0,0.3779999999999999
2.0,2.5,0.25,20000,0.965,0.9623623720726672,0.9674590343951553,0.99875,0.9981553047535189,0.9991531392805167,0.47175,0.46483763731716204,0.4786732127200079,0.9745,0.9722224775005943,0.9765952802821625,0.996,0.9950248954759672,0.996784604756377,7.920493117874575,4.271564999898135,8.028847498952727,0,0.4017499999999999
2.2,2.5,2.0,20000,0.9767,0.9745159541106864,0.9787009587134236,0.99945,0.9990153237654903,0.9996928514180666,0.48335,0.47642818566504,0.4902782091356283,0.9869,0.9852280617989259,0.9883849334896394,0.99585,0.994858838440503,0.9966507194026579,8.47427173307432,4.825343615097871,8.582626114152477,0,0.43674999999999997
2.1,2.5,1.0,20000,0.9895,0.9879903561203053,0.9908216405807683,0.99975,0.9994148495964674,0.9998932103654561,0.4918,0.4848736526405695,0.4987294967507506,0.98225,0.9803252571193489,0.9839895241045381,0.99725,0.9964225502305817,0.9978864699116221,9.702532403794354,6.0536042858179,9.810886784872507,0,0.47080000000000005
2.0,2.5,0.5,20000,0.99575,0.9947482949623955,0.9965613012879767,0.99975,0.9994148495964674,0.9998932103654561,0.49785,0.4909216231917274,0.5047792025633139,0.9755,0.9732644033334256,0.9775529703772189,0.99845,0.9978007844517176,0.9989077748039517,10.930793074514387,7.281864956537945,11.039147455592538,0,0.48935
2.2,7.5,2.0,20000,0.6498,0.6431605942409988,0.6563818717565923,0.9792,0.9771281440449296,0.9810878085988995,0.0456,0.04279500487108835,0.04857951749669953,0.83975,0.8346008068044913,0.8447687046953855,0.9018,0.8975982739220489,0.9058474059032655,8.47427173307432,4.825343615097871,8.582626114152477,0,0.5004
2.1,2.5,2.0,20000,0.9987,0.998095808650383,0.9991126545872582,0.99985,0.9995590363727073,0.999948985182005,0.5099,0.5029706031781817,0.5168255945079075,0.98265,0.9807455165870568,0.9843691110079854,0.99865,0.998036487964857,0.9990719944763898,12.712832360434165,9.063904242457712,12.821186741512319,0,0.5073000000000001
