access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,access_gate_total,algorithm,approx_kl,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,expert_bc_loss,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_sensing_pd,mean_sensing_snr_db,mobility_model,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-5.657278158466284e-05,0.0,0,1.0,0.4666666666666667,0.0,1,21,12.8992628992629,2.5659824046920825,0.0128992628992628,0.4666666666666667,516,0.3169533169533169,8.184,0.3897142857142857,2.949884057044983,36,7.0229315757751465,70.22930908203125,0.0,372,0.0,1.3473463374579058,10,1.0,154.66666666666666,0.7799551850422406,-4.213487834579137,gauss_markov,8.435315937846761,105,10,200.0,200.0,200.0,1069,-5.752453239971089e-05,wang2025_isac_tables,559,1628,77.52380952380952,2026091237,2026091237,0,0.7301587301587301,0.0066297141615041,0.2698412698412698,9201,2268,200,0.0351146534085273,0.3511465787887573,7400,45,1069,1.0273733139038086
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-0.0001783063922775,0.0,0,1.0,0.5111111111111111,0.0,1,23,14.383989993746091,2.816125378799473,0.014383989993746,0.5111111111111111,572,0.3577235772357723,8.167250000000001,0.3550978260869565,3.003232479095459,37,7.541064262390137,75.41064453125,0.0,401,0.0,1.5830535231588452,10,1.0,145.55555555555554,0.7589658474842882,-3.55082147458751,gauss_markov,7.2501252207991485,105,10,200.0,200.0,200.0,1090,7.1222482438404455e-06,wang2025_isac_tables,509,1599,69.52173913043478,2026091238,2026091238,0,0.7358834244080146,0.0085248732059997,0.2641165755919854,9267,2196,200,0.0377053208649158,0.3770532608032226,7600,45,1090,1.9580990672111511
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-1.7396748298814657e-05,0.0,6,0.8064516129032258,0.4901960784313725,0.24,1,25,15.862944162436548,3.1113876789047907,0.0158629441624365,0.5555555555555556,476,0.3020304568527919,8.035000000000002,0.3214000000000001,3.076455235481262,38,8.700530052185059,87.00531005859375,0.0,424,0.0,2.634874513789007,10,1.0,150.64444444444445,0.9405045052332026,1.6360033174988065,gauss_markov,6.4220425901348674,105,10,200.0,200.0,200.0,1067,1.0475516010188812e-07,wang2025_isac_tables,509,1576,63.04,2026091239,2026091239,0,0.8970588235294118,0.0075366063738156,0.1029411764705882,9288,2176,200,0.0435026548802852,0.4350265562534332,7800,45,1067,1.2023387551307678
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,5.8226002962347145e-05,0.0,0,1.0,0.5333333333333333,0.0,1,24,15.103838892385149,2.9814590515233395,0.0151038388923851,0.5333333333333333,527,0.3316551290119572,8.04975,0.3354062499999999,2.8890931606292725,39,7.745733737945557,77.45734405517578,0.0,411,0.0,2.4474870586886035,10,1.0,148.48888888888888,0.8294294015673104,-1.749830029516992,gauss_markov,8.407230299316103,105,10,200.0,200.0,200.0,1060,-3.970623170612697e-05,wang2025_isac_tables,529,1589,66.20833333333333,2026091240,2026091240,0,0.7788248337028825,0.0081464122307778,0.2211751662971175,8961,1804,200,0.0387286730110645,0.3872867226600647,8000,45,1060,1.360113501548767
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,9.758547326876864e-06,0.0,0,1.0,0.5555555555555556,0.0,1,25,15.375153751537516,3.040068097525385,0.0153751537515375,0.5555555555555556,480,0.2952029520295203,8.2235,0.32894,3.120810389518738,40,8.443385124206543,84.43385314941406,0.0,374,0.0,2.2684652763457622,10,1.0,155.17777777777778,0.9183130227676268,-0.9903200749550388,gauss_markov,6.961778246760741,105,10,200.0,200.0,200.0,1084,7.226944129801183e-06,wang2025_isac_tables,542,1626,65.04,2026091241,2026091241,0,0.8526582278481013,0.009430894308943,0.1473417721518987,9225,1975,200,0.0422169268131256,0.4221692681312561,8200,45,1084,0.8465206921100616
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-5.8276013354771616e-05,0.0,0,1.0,0.4666666666666667,0.0,1,21,12.559808612440191,2.485501242750621,0.0125598086124401,0.4666666666666667,468,0.2799043062200957,8.449000000000002,0.4023333333333334,2.8931961059570312,41,7.491014003753662,74.9101333618164,0.0,328,0.0,0.9073319156982448,10,1.0,156.7111111111111,0.7980603706528954,-2.3601829452995213,gauss_markov,8.266762444828894,105,10,200.0,200.0,200.0,1117,-0.0002198356951121,wang2025_isac_tables,555,1672,79.61904761904762,2026091242,2026091242,0,0.7578824445309459,0.0070678723625402,0.2421175554690541,9621,2569,200,0.037455067038536,0.3745507001876831,8400,45,1117,0.5291246175765991
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-4.173180530775422e-05,0.0,0,1.0,0.6888888888888889,0.0,1,31,19.533711405166983,3.82656997376948,0.0195337114051669,0.6888888888888889,505,0.3182104599873976,8.10125,0.2613306451612903,3.0602235794067383,42,10.736684799194336,107.36686706542967,0.0,413,0.0,3.3341363263621195,10,1.0,132.3111111111111,0.9137859350097502,-0.6945162717763311,gauss_markov,8.658782978199772,105,10,200.0,200.0,200.0,1079,-0.0003390210731879,wang2025_isac_tables,508,1587,51.193548387096776,2026091243,2026091243,0,0.8929747530186608,0.008206457186049,0.1070252469813391,9261,1822,200,0.0536834336817264,0.5368343591690063,8600,45,1079,2.2624999284744263
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,5.695886904144576e-05,0.0,0,1.0,0.5777777777777777,0.0,1,26,16.07915893630179,3.1596536533495367,0.0160791589363017,0.5777777777777777,539,0.3333333333333333,8.22875,0.3164903846153846,3.063337564468384,43,9.619756698608398,96.19757080078124,0.0,383,0.0,2.7321724364649382,10,1.0,137.66666666666666,0.8990842793067221,-0.192391219444104,gauss_markov,7.839008132387112,105,10,200.0,200.0,200.0,1094,5.936640658177339e-05,wang2025_isac_tables,523,1617,62.19230769230769,2026091244,2026091244,0,0.8354922279792746,0.0085827700890462,0.1645077720207254,9321,2316,200,0.0480987839400768,0.4809878170490265,8800,45,1094,2.327871322631836
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0001245839347829,0.0,0,1.0,0.4444444444444444,0.0,1,20,12.084592145015106,2.415677748588338,0.0120845921450151,0.4444444444444444,534,0.3226586102719033,8.279250000000001,0.4139625,2.829119324684143,44,6.978766441345215,69.78765869140625,0.0,345,0.0,0.8392884989638087,10,1.0,150.11111111111111,0.7574187590049278,-5.135915036648814,gauss_markov,7.038703595181749,105,10,200.0,200.0,200.0,1076,-0.0001063593357102,wang2025_isac_tables,579,1655,82.75,2026091245,2026091245,0,0.7081107333657115,0.0073402417962003,0.2918892666342885,9264,2059,200,0.0348938293755054,0.3489383459091186,9000,45,1076,1.226224422454834
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-2.833952070796508e-05,0.0,0,1.0,0.5333333333333333,0.0,1,24,14.397120575884824,2.8967140400108624,0.0143971205758848,0.5333333333333333,552,0.3311337732453509,8.285250000000001,0.3452187500000001,3.0683484077453613,45,8.232648849487305,82.32649230957031,0.0,333,0.0,2.294058674683032,10,1.0,149.06666666666666,0.7847646074177144,-3.367627049430612,gauss_markov,6.646166545466988,105,10,200.0,200.0,200.0,1067,-0.0006983426888473,wang2025_isac_tables,600,1667,69.45833333333333,2026091246,2026091246,0,0.7406612279948476,0.008087431693989,0.2593387720051524,9150,2329,200,0.0411632470786571,0.4116324186325073,9200,45,1067,1.381514608860016
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0002816612655296,0.0,0,1.0,0.5111111111111111,0.0,1,23,13.45029239766082,2.710825623195239,0.0134502923976608,0.5111111111111111,517,0.3023391812865497,8.484499999999999,0.368891304347826,2.7499303817749023,46,7.953980922698975,79.53981018066406,0.0,290,0.0,1.0414323265532852,10,1.0,148.77777777777777,0.763295054501648,-2.8700179506364867,gauss_markov,7.1255863178212335,105,10,200.0,200.0,200.0,1094,-3.168418986021493e-05,wang2025_isac_tables,616,1710,74.34782608695652,2026091247,2026091247,0,0.7271474506201194,0.0084918843383854,0.2728525493798805,9303,2177,200,0.0397699065506458,0.3976991176605224,9400,45,1094,1.3175142407417295
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0001113757024285,0.0,0,1.0,0.5333333333333333,0.0,1,24,14.002333722287048,2.8593554536248287,0.014002333722287,0.5333333333333333,523,0.3051341890315052,8.3935,0.3497291666666666,3.0156209468841557,47,8.873537063598633,88.7353744506836,0.0,286,0.0,2.4401707283494187,10,1.0,144.55555555555554,0.8457981961865483,-2.848625367873012,gauss_markov,7.775557014686038,105,10,200.0,200.0,200.0,1060,-0.00051193717774,wang2025_isac_tables,654,1714,71.41666666666667,2026091248,2026091248,0,0.7840809146877749,0.0080768391180964,0.2159190853122251,9162,2274,200,0.0443676859140396,0.4436768591403961,9600,45,1060,1.4568638801574707
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,3.870524399096631e-05,0.0,2,0.9393939393939394,0.6595744680851063,0.064516129032258,1,31,18.299881936245573,3.7997180854323713,0.0182998819362455,0.6888888888888889,618,0.3648170011806375,8.1585,0.2631774193548387,2.9657223224639893,48,10.810405731201172,108.1040496826172,0.0,306,0.0,3.821980064498274,10,1.0,133.0888888888889,0.8475129308348314,-2.549026511077588,gauss_markov,7.925175660433304,105,10,200.0,200.0,200.0,1000,0.0003024618336926,wang2025_isac_tables,694,1694,54.64516129032258,2026091249,2026091249,0,0.777122641509434,0.0085051846673657,0.222877358490566,8583,1696,200,0.0540520250797271,0.5405202507972717,9800,45,1000,1.8267513513565063
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0002917352954391,0.0,0,1.0,0.6222222222222222,0.0,1,28,16.877637130801688,3.530784023202295,0.0168776371308016,0.6222222222222222,570,0.3435804701627486,7.93025,0.2832232142857143,3.201387405395508,49,9.791929244995115,97.91929626464844,0.0,341,0.0,2.4081744002366987,10,1.0,142.2,0.9383079180985592,2.302402836131514,gauss_markov,7.712680886742307,105,10,200.0,200.0,200.0,956,-0.0004336415575814,wang2025_isac_tables,703,1659,59.25,2026091250,2026091250,0,0.8792243767313019,0.0077433628318584,0.120775623268698,8136,1805,200,0.0489596463739872,0.4895965158939361,10000,45,956,1.1322991251945496
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,6.339122680948384e-05,0.0,0,1.0,0.5555555555555556,0.0,1,25,14.425851125216388,3.0781543386585404,0.0144258511252163,0.5555555555555556,594,0.3427582227351414,8.12175,0.32487,3.156130194664001,50,8.533615112304688,85.33615112304688,0.0,267,0.0,1.6643414332690638,10,1.0,149.9777777777778,0.8756214596143449,-1.7928544489189466,gauss_markov,7.848862913916676,105,10,200.0,200.0,200.0,952,0.0002109222658908,wang2025_isac_tables,781,1733,69.32,2026091251,2026091251,0,0.8324056895485467,0.0069599801143425,0.1675943104514533,8046,1617,200,0.0426680743694305,0.4266807436943054,10200,45,952,1.2877053618431091
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-5.6273462105238536e-05,0.0,0,1.0,0.5333333333333333,0.0,1,24,13.80103507763082,2.988698981974409,0.0138010350776308,0.5333333333333333,620,0.3565267395054629,8.03025,0.33459375,3.209570288658142,51,8.255996704101562,82.55997467041016,0.0,261,0.0,2.048554227164169,10,1.0,152.8,0.8907679951380214,-1.859864218311264,gauss_markov,7.586766856667069,105,10,200.0,200.0,200.0,916,-0.0001088390324728,wang2025_isac_tables,823,1739,72.45833333333333,2026091252,2026091252,0,0.8355150825270348,0.0076599004212945,0.1644849174729653,7833,1757,200,0.04127998650074,0.4127999246120453,10400,45,916,0.8063015639781952
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-5.578651919502242e-05,0.0,2,0.9166666666666666,0.4680851063829787,0.0909090909090909,1,22,12.607449856733524,2.7576697690451564,0.0126074498567335,0.4888888888888889,597,0.3421203438395415,7.977750000000001,0.362625,3.0218253135681152,52,7.385962009429932,73.859619140625,0.0,255,0.0,1.421883643937785,10,1.0,156.33333333333334,0.8275466531293355,-2.712289194663193,gauss_markov,7.327655273718316,105,10,200.0,200.0,200.0,893,-0.0001836557979686,wang2025_isac_tables,852,1745,79.31818181818181,2026091253,2026091253,0,0.7863520408163265,0.0076822916666666,0.2136479591836734,7680,1568,200,0.0369298085570335,0.3692981004714966,10600,45,893,0.8151232004165649
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,2.9221727731010283e-05,0.0,2,0.9285714285714286,0.5531914893617021,0.0769230769230769,1,26,15.258215962441314,3.362213888529678,0.0152582159624413,0.5777777777777777,721,0.4231220657276995,7.733,0.2974230769230769,3.0936453342437744,53,8.571463584899902,85.71463775634766,0.0,296,0.0,1.8154466840693697,10,1.0,146.13333333333333,0.7752049101890142,-3.692950588645905,gauss_markov,7.84072464786181,105,10,200.0,200.0,200.0,849,-0.0001669000691035,wang2025_isac_tables,855,1704,65.53846153846153,2026091254,2026091254,0,0.722052535125229,0.0069705841349505,0.2779474648747709,7173,1637,200,0.0428573191165924,0.4285731613636017,10800,45,849,0.9050355553627014
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0001645283581456,0.0,0,1.0,0.4888888888888889,0.0,1,22,12.783265543288788,2.8191574563511126,0.0127832655432887,0.4888888888888889,562,0.3265543288785589,7.803750000000002,0.3547159090909091,3.192199468612671,54,7.573052883148193,75.73052978515625,0.0,279,0.0,1.4285760780922752,10,1.0,155.75555555555556,0.904374419857376,1.3402918523761371,gauss_markov,7.771400428912047,105,10,200.0,200.0,200.0,857,0.0002902670369948,wang2025_isac_tables,864,1721,78.22727272727273,2026091255,2026091255,0,0.8473502304147466,0.0059622850804215,0.1526497695852534,7212,1736,200,0.0378652662038803,0.3786526620388031,11000,45,857,0.5493167340755463
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-1.833940958018143e-05,0.0,0,1.0,0.6,0.0,1,27,15.76182136602452,3.4750152836320347,0.0157618213660245,0.6,648,0.3782837127845884,7.769749999999999,0.2877685185185185,3.107540369033813,55,9.076032638549805,90.76033782958984,0.0,287,0.0,2.756466278476466,10,1.0,149.0222222222222,0.8987194247504441,0.8619404047855739,gauss_markov,7.375747521050793,105,10,200.0,200.0,200.0,853,-5.948224701590732e-05,wang2025_isac_tables,860,1713,63.44444444444444,2026091256,2026091256,0,0.8142857142857143,0.0071040534893439,0.1857142857142857,7179,1680,200,0.0453801676630973,0.453801691532135,11200,45,853,1.3232197165489197
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,2.46023095532566e-05,0.0,0,1.0,0.6222222222222222,0.0,1,28,16.519174041297934,3.6638424547744446,0.0165191740412979,0.6222222222222222,672,0.3964601769911504,7.642250000000001,0.2729375,3.1479380130767822,56,8.852834701538086,88.5283432006836,0.0,305,0.0,2.982380441517778,10,1.0,143.86666666666667,0.7863611086368368,-4.018241161116088,gauss_markov,7.362248399973479,105,10,200.0,200.0,200.0,827,-8.346453658303332e-05,wang2025_isac_tables,868,1695,60.535714285714285,2026091257,2026091257,0,0.75018698578908,0.0087385482734319,0.2498130142109199,7095,1337,200,0.0442641712725162,0.4426417052745819,11400,45,827,0.8358085453510284
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-5.7985486746625625e-06,0.0,0,1.0,0.4888888888888889,0.0,1,22,12.746234067207416,2.8315850440826305,0.0127462340672074,0.4888888888888889,601,0.3482039397450753,7.769500000000001,0.3531590909090909,3.237205743789673,57,7.394203186035156,73.94202423095703,0.0,274,0.0,1.0709220232014518,10,1.0,158.64444444444445,0.870447717837817,-2.3250619500395397,gauss_markov,7.574005150868335,105,10,200.0,200.0,200.0,841,-0.0001079514627928,wang2025_isac_tables,885,1726,78.45454545454545,2026091258,2026091258,0,0.8213579433091628,0.0076303518440016,0.1786420566908372,7077,1517,200,0.0369710102677345,0.3697101473808288,11600,45,841,0.7036974430084229
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,9.317720046964072e-05,0.0,0,1.0,0.6222222222222222,0.0,1,28,16.6270783847981,3.6827568065237406,0.0166270783847981,0.6222222222222222,745,0.4423990498812351,7.603,0.2715357142857142,2.9447180032730103,58,8.778284072875977,87.7828369140625,0.0,316,0.0,2.1386066280276586,10,1.0,146.82222222222222,0.7239260452326995,-3.997541298661868,gauss_markov,7.692993203291752,105,10,200.0,200.0,200.0,824,-8.212608145541367e-05,wang2025_isac_tables,860,1684,60.142857142857146,2026091259,2026091259,0,0.6859154929577465,0.0097789115646258,0.3140845070422535,7056,1420,200,0.0438914187252521,0.4389142096042633,11800,45,824,0.4469052404165268
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0001000180658302,0.0,0,1.0,0.4,0.0,1,18,10.422698320787491,2.3008340523439745,0.0104226983207874,0.4,567,0.328314997104806,7.823250000000001,0.434625,2.95245099067688,59,5.783213138580322,57.83213424682617,0.0,273,0.0,0.9102377112594924,10,1.0,161.44444444444446,0.7123640370529307,-5.672767090129133,gauss_markov,7.204341312763392,105,10,200.0,200.0,200.0,858,-0.000309730373555,wang2025_isac_tables,869,1727,95.94444444444444,2026091260,2026091260,0,0.6745255894192065,0.0089795918367346,0.3254744105807935,7350,1739,200,0.0289160665124654,0.2891606390476227,12000,45,858,1.226012945175171
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-8.897483240177806e-07,0.0,0,1.0,0.5777777777777777,0.0,1,26,15.36643026004728,3.33632747337354,0.0153664302600472,0.5777777777777777,620,0.3664302600472813,7.793000000000001,0.2997307692307692,3.0862725973129272,60,8.67519474029541,86.75193786621094,0.0,308,0.0,2.552654897993502,10,1.0,152.46666666666667,0.7782505408066874,-4.595987684042112,gauss_markov,7.537384717801594,105,10,200.0,200.0,200.0,880,-0.000295795490965,wang2025_isac_tables,812,1692,65.07692307692308,2026091261,2026091261,0,0.7255021302495435,0.007469654528478,0.2744978697504565,7497,1643,200,0.0433759689331054,0.4337596893310547,12200,45,880,0.4420316517353058
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,5.5208012839980114e-05,0.0,0,1.0,0.7333333333333333,0.0,1,33,20.307692307692307,4.36291522062469,0.0203076923076923,0.7333333333333333,647,0.3981538461538461,7.56375,0.2292045454545454,3.2468087673187256,61,10.692002296447754,106.92001342773438,0.0,375,0.0,2.927162348405519,10,1.0,136.6888888888889,0.9011742515547012,0.5564980502484346,gauss_markov,7.474091021643599,105,10,200.0,200.0,200.0,865,-0.0001060393784442,wang2025_isac_tables,760,1625,49.24242424242424,2026091262,2026091262,0,0.8447802197802198,0.0082644628099173,0.1552197802197802,7260,1456,200,0.0534600056707859,0.5346000790596008,12400,45,865,1.3408409357070925
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-0.0002407795297912,0.0,0,1.0,0.5555555555555556,0.0,1,25,15.206812652068129,3.23792254889263,0.0152068126520681,0.5555555555555556,595,0.3619221411192214,7.721,0.30884,3.0431817770004272,62,8.14149284362793,81.41493225097656,0.0,356,0.0,2.286590293556687,10,1.0,151.6,0.8935519746904956,0.1957271688504565,gauss_markov,7.276852268200312,105,10,200.0,200.0,200.0,900,-6.752950057853369e-05,wang2025_isac_tables,744,1644,65.76,2026091263,2026091263,0,0.8461538461538461,0.0075757575757575,0.1538461538461538,7656,1664,200,0.0407074652612209,0.4070746600627899,12600,45,900,0.790598601102829
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-0.0001097910393728,0.0,0,1.0,0.5333333333333333,0.0,1,24,14.652014652014651,3.107801877630301,0.0146520146520146,0.5333333333333333,549,0.3351648351648351,7.7225,0.3217708333333333,3.2268760204315186,63,7.981986045837402,79.81986236572266,0.0,362,0.0,2.143144635427394,10,1.0,153.6,0.9442595273664544,1.800253391160524,gauss_markov,7.431970448832986,105,10,200.0,200.0,200.0,906,-6.802767480262872e-05,wang2025_isac_tables,732,1638,68.25,2026091264,2026091264,0,0.8784933171324423,0.0078055022392834,0.1215066828675577,7815,1646,200,0.0399099327623844,0.3990993201732635,12800,45,906,0.5460575819015503
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-0.0001233091274043,0.0,0,1.0,0.5777777777777777,0.0,1,26,15.97051597051597,3.3500837520938025,0.0159705159705159,0.5777777777777777,574,0.3525798525798526,7.760999999999999,0.2985,3.155102491378784,64,8.570244789123535,85.70245361328125,0.0,372,0.0,2.552682528106035,10,1.0,150.46666666666667,0.820421871084198,-2.3317568543146487,gauss_markov,7.493833247443447,105,10,200.0,200.0,200.0,928,-8.100289420731599e-05,wang2025_isac_tables,700,1628,62.61538461538461,2026091265,2026091265,0,0.7705651930609961,0.0082508250825082,0.2294348069390039,7878,1787,200,0.0428512282669544,0.4285122752189636,13000,45,928,0.7781760096549988
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,6.58718165359451e-05,0.0,0,1.0,0.4444444444444444,0.0,1,20,12.084592145015106,2.5633631324297474,0.0120845921450151,0.4444444444444444,593,0.3583081570996979,7.802250000000001,0.3901125,3.056994915008545,65,6.503299713134766,65.03300476074219,0.0,345,0.0,1.8503841016439715,10,1.0,160.55555555555554,0.7600701402343454,-4.2516034100142175,gauss_markov,7.680763080601423,105,10,200.0,200.0,200.0,917,-5.941775563300666e-05,wang2025_isac_tables,738,1655,82.75,2026091266,2026091266,0,0.7288135593220338,0.0082445459157787,0.2711864406779661,7884,1829,200,0.0325165018439292,0.3251650631427765,13200,45,917,0.8188202083110809
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-4.885019396894119e-05,0.0,0,1.0,0.6222222222222222,0.0,1,28,17.811704834605596,3.6851803106080543,0.0178117048346055,0.6222222222222222,622,0.3956743002544529,7.598000000000001,0.2713571428571429,3.0350632667541504,66,8.799033164978027,87.99034118652344,0.0,428,0.0,3.280535827998237,10,1.0,142.8,0.7997264693393903,-2.397339422537518,gauss_markov,7.115022823132302,105,10,200.0,200.0,200.0,925,5.171814712223721e-05,wang2025_isac_tables,647,1572,56.142857142857146,2026091267,2026091267,0,0.7667673716012084,0.0070814365199797,0.2332326283987915,7908,1655,200,0.0439951717853546,0.4399517178535461,13400,45,925,1.0507560968399048
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0001860820280854,0.0,0,1.0,0.5111111111111111,0.0,1,23,14.241486068111454,2.957723838611156,0.0142414860681114,0.5111111111111111,516,0.3195046439628483,7.77625,0.3380978260869565,3.033728837966919,67,7.86730432510376,78.67304992675781,0.0,385,0.0,1.5773120077295937,10,1.0,148.24444444444444,0.8094760573145694,-3.487141264917056,gauss_markov,7.340945250595712,105,10,200.0,200.0,200.0,945,-5.659326864382308e-05,wang2025_isac_tables,670,1615,70.21739130434783,2026091268,2026091268,0,0.7591522157996147,0.0073448402497245,0.2408477842003853,8169,2076,200,0.0393365249037742,0.3933652639389038,13600,45,945,0.8086153864860535
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-8.147756836840436e-05,0.0,0,1.0,0.4,0.0,1,18,11.242973141786385,2.312807169702226,0.0112429731417863,0.4,499,0.311680199875078,7.78275,0.432375,3.2469712495803837,68,5.990618705749512,59.906192779541016,0.0,399,0.0,1.044035907314171,10,1.0,157.9111111111111,0.8813679471266802,-1.205935406241524,gauss_markov,7.693797075066215,105,10,200.0,200.0,200.0,960,9.323948749795365e-05,wang2025_isac_tables,641,1601,88.94444444444444,2026091269,2026091269,0,0.8193768257059396,0.0064009661835748,0.1806231742940603,8280,2054,200,0.0299530960619449,0.2995309829711914,13800,45,960,1.051887035369873
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,7.69398802658583e-05,0.0,2,0.92,0.4893617021276595,0.0869565217391304,1,23,14.276846679081316,2.9596268296606074,0.0142768466790813,0.5111111111111111,546,0.3389199255121042,7.771250000000001,0.3378804347826087,2.9319835901260376,69,7.418550968170166,74.18550872802734,0.0,389,0.0,1.996041670516264,10,1.0,156.57777777777778,0.7671581635396646,-3.3138628026209127,gauss_markov,7.103072172489512,105,10,200.0,200.0,200.0,947,-9.888291364745784e-05,wang2025_isac_tables,664,1611,70.04347826086956,2026091270,2026091270,0,0.7361995753715499,0.0080321285140562,0.2638004246284501,8217,1884,200,0.0370927527546882,0.3709275424480438,14000,45,947,0.3599530309438705
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,9.182125673401488e-05,0.0,0,1.0,0.5111111111111111,0.0,1,23,14.612452350698856,3.017778652496228,0.0146124523506988,0.5111111111111111,502,0.3189326556543837,7.6215,0.3313695652173913,3.160991787910461,70,7.676004886627197,76.76004028320312,0.0,426,0.0,0.9999999999999988,10,1.0,147.8,0.849447002218298,-0.6823676651873767,gauss_markov,6.517842402210283,105,10,200.0,200.0,200.0,931,-8.691540407018694e-05,wang2025_isac_tables,643,1574,68.43478260869566,2026091271,2026091271,0,0.8131979695431472,0.0076671694318753,0.1868020304568527,7956,1970,200,0.0383800193667411,0.3838002383708954,14200,45,931,0.5071448981761932
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,2.518753691399533e-05,0.0,0,1.0,0.3777777777777777,0.0,1,17,10.585305105853053,2.159690020961697,0.010585305105853,0.3777777777777777,501,0.3119551681195517,7.8715,0.4630294117647059,2.8576860427856445,71,5.114470481872559,51.14471054077149,0.0,394,0.0,0.8211821891673114,10,1.0,164.46666666666667,0.7917164383010713,-3.847263642946574,gauss_markov,7.009218334677826,105,10,200.0,200.0,200.0,985,-0.000253320229703,wang2025_isac_tables,621,1606,94.47058823529412,2026091272,2026091272,0,0.7475504322766571,0.0075053609721229,0.2524495677233429,8394,1735,200,0.0255723558366298,0.2557235360145569,14400,45,985,0.7592743933200836
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0001299487832002,0.0,0,1.0,0.4666666666666667,0.0,1,21,12.93103448275862,2.626313156578289,0.0129310344827586,0.4666666666666667,501,0.3084975369458128,7.996,0.3807619047619048,3.1178704500198364,72,6.947955131530762,69.47954559326172,0.0,376,0.0,0.7780823084549695,10,1.0,156.44444444444446,0.8800914689448495,-2.1207515168607505,gauss_markov,7.63350953512788,105,10,200.0,200.0,200.0,1010,-0.0001264633566604,wang2025_isac_tables,614,1624,77.33333333333333,2026091273,2026091273,0,0.8180362860192102,0.0076054664289958,0.1819637139807897,8415,1874,200,0.0347397737205028,0.3473977148532867,14600,45,1010,0.2520530447363853
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,6.88219394651135e-05,0.0,0,1.0,0.5777777777777777,0.0,1,26,17.094017094017097,3.4433665529914244,0.017094017094017,0.5777777777777777,558,0.3668639053254438,7.550750000000001,0.2904134615384616,3.172370672225952,73,8.056941032409668,80.56942749023438,0.0,479,0.0,2.433011962505582,10,1.0,144.7111111111111,0.8580778173242017,-2.017827003294566,gauss_markov,8.15774585102363,105,10,200.0,200.0,200.0,956,-7.397562178085293e-05,wang2025_isac_tables,565,1521,58.5,2026091274,2026091274,0,0.8135898977751053,0.0094959824689554,0.1864101022248947,8214,1663,200,0.0402847155928611,0.4028471410274505,14800,45,956,0.3789976686239242
