alpha_occupancy,candidate,collision_count_mean,collision_per_slot_mean,confidence_decay,delay_fraction_mean,discovered_edges_mean,discovery_rate_mean,empty_scan_ratio_mean,episode_count,episodes_per_seed,exploration_floor,generation,is_elite,isolated_node_ratio_mean,lambda2_mean,lcc_ratio_mean,mean_delay_censored_mean,p90_delay_censored_mean,p95_delay_censored_mean,p99_delay_censored_mean,piggyback_sensing_period_multiplier,protocol,rank,score,seed_count,slots_per_episode,softmax_beta,true_edges_seen_mean
1.8050317883907425,5,92.83333333333333,0.3094444444444444,0.99415737979513,0.18857297634375395,49.5,0.9307433720946685,0.20265173771027922,6.0,2,0.02561444936481664,3,0,0.0,4.288095672647969,1.0,56.571892903126184,120.84999999999997,252.81666666666652,300.0,0.6582127458293557,improved_rl_isac,5,118.6157026392996,3,300.0,3.5375006570843905,53.166666666666664
1.8440765853260417,6,70.83333333333333,0.2361111111111111,0.9818672199958559,0.2305314117426565,48.333333333333336,0.9074099449491846,0.27118699989812284,6.0,2,0.059202011734451415,3,0,0.0,4.120647996415706,1.0,69.15942352279696,213.5666666666667,261.2166666666663,300.0,0.8115690822341625,improved_rl_isac,9,114.28232990453259,3,300.0,1.7063129185681976,53.166666666666664
1.591179488197165,7,93.83333333333333,0.31277777777777777,0.9747833066008351,0.18361920535674556,49.666666666666664,0.9341510215681823,0.19223436048388606,6.0,2,0.040336210271756046,3,0,0.0,4.175971842017509,1.0,55.08576160702367,131.73333333333335,226.2666666666661,300.0,0.5,improved_rl_isac,4,118.68614244097016,3,300.0,3.248120447987315,53.166666666666664
2.0212045972882455,8,93.83333333333333,0.31277777777777777,0.9716934006860537,0.22682129113406485,49.166666666666664,0.9257338417029152,0.18481991248053753,6.0,2,0.03093448343539497,3,0,0.0,4.320107702672941,1.0,68.04638734021945,178.58333333333334,294.69999999999993,300.0,0.6214370732324396,improved_rl_isac,7,117.41733014446797,3,300.0,3.4023741228579993,53.166666666666664
1.8999436695023695,9,94.83333333333333,0.3161111111111111,0.9828313074204723,0.24330003758125002,48.333333333333336,0.9069455363563607,0.21465727744188853,6.0,2,0.056492485948971154,3,0,0.0,4.0585936772494655,1.0,72.99001127437501,240.3000000000001,300.0,300.0,0.8693760639048205,improved_rl_isac,10,113.0731531233859,3,300.0,2.8562256007246827,53.166666666666664
1.8725561181623185,0,93.33333333333333,0.3111111111111111,0.9802410613400704,0.21216980980944955,48.833333333333336,0.9179662340849993,0.1734532856895039,6.0,2,0.04919739387481623,4,0,0.0,4.17638376636884,1.0,63.65094294283487,167.71666666666658,277.8333333333332,300.0,0.6162778719663671,improved_rl_isac,8,116.62216001004835,3,300.0,3.764972168561315,53.166666666666664
1.897528978047689,1,91.0,0.30333333333333334,0.9782712608062423,0.17924068676030658,49.666666666666664,0.9336866129753586,0.16083294287451141,6.0,2,0.0556611076047947,4,1,0.0,4.559245776572298,1.0,53.77220602809197,120.26666666666667,258.2666666666665,300.0,0.5,improved_rl_isac,1,121.50434405343127,3,300.0,4.1202343471133975,53.166666666666664
1.6879698536831662,2,88.66666666666667,0.29555555555555557,0.995,0.21830756369947552,49.166666666666664,0.9225113558839287,0.2150043122459155,6.0,2,0.04570297273262674,4,0,0.0,4.0099272401605,1.0,65.49226910984265,202.8666666666667,274.3,300.0,0.7557411245664081,improved_rl_isac,9,115.5403475221817,3,300.0,4.3880550406009045,53.166666666666664
1.9121377312793588,3,87.83333333333333,0.29277777777777775,0.9767532121231989,0.2049582647428101,48.666666666666664,0.914281684976953,0.19875704171011643,6.0,2,0.06868693426358624,4,0,0.0,4.258997722923838,1.0,61.48747942284303,159.23333333333326,300.0,300.0,0.8060572621942462,improved_rl_isac,7,116.74371278027229,3,300.0,3.5651237701984253,53.166666666666664
1.8454824804878442,4,98.5,0.3283333333333333,0.9714515642283905,0.20905108727769856,49.333333333333336,0.9286865406938655,0.18345506965686123,6.0,2,0.046600896599583254,4,0,0.0,4.367407131334482,1.0,62.715326183309564,167.4666666666667,285.2333333333332,300.0,0.7471197240480354,improved_rl_isac,6,118.19838904792411,3,300.0,3.9990550311173556,53.166666666666664
