algorithm,collision_count,discovered_edges,discovery_rate,empty_scan_ratio,env_protocol,episode,episode_cumulative_reward,idle_actions,lambda2,lcc_ratio,new_edges_count,reward_mean,reward_sum,rx_actions,scan_actions,seed,sense_actions,slot,training_step,true_edges,tx_actions,run,network,reward_version,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
mappo,0,0,0.0,0.985239852398524,structured_marl_no_isac,8,-21.12999871373177,388,0.0,0.1,0,-0.0120000001043081,-0.1200000047683715,418,813,20260713,309,150,2551,45,395,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.985731272294887,structured_marl_no_isac,8,-21.83499865233898,403,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,433,841,20260713,316,155,2556,45,408,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9861431870669746,structured_marl_no_isac,8,-22.509998612105846,418,0.0,0.1,0,-0.0149999978020787,-0.1499999761581421,446,866,20260713,326,160,2561,45,420,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9864864864864864,structured_marl_no_isac,8,-23.14499855041504,435,0.0,0.1,0,-0.0104999989271163,-0.1049999892711639,459,888,20260713,337,165,2566,45,429,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9858078602620088,structured_marl_no_isac,8,-23.844998568296432,447,0.0,0.1,0,-0.016499999910593,-0.1649999916553497,477,916,20260713,347,170,2571,45,439,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9862142099681868,structured_marl_no_isac,8,-24.559998527169228,458,0.0,0.1,0,-0.0125000001862645,-0.125,494,943,20260713,359,175,2576,45,449,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9866117404737385,structured_marl_no_isac,8,-25.27499846369028,467,0.0,0.1,0,-0.0154999997466802,-0.1550000011920929,508,971,20260713,372,180,2581,45,463,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9869346733668342,structured_marl_no_isac,8,-25.914998441934586,487,0.0,0.1,0,-0.0099999997764825,-0.1000000014901161,520,995,20260713,378,185,2586,45,475,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.987242394504416,structured_marl_no_isac,8,-26.584998406469825,501,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,532,1019,20260713,390,190,2591,45,487,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9866156787762906,structured_marl_no_isac,8,-27.2899983599782,514,0.0,0.1,0,-0.0120000001043081,-0.1200000047683715,548,1046,20260713,400,195,2596,45,498,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9869036482694108,structured_marl_no_isac,8,-27.93999833613634,530,0.0,0.1,0,-0.0105000007897615,-0.1050000041723251,562,1069,20260713,411,200,2601,45,507,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9872495446265938,structured_marl_no_isac,8,-28.664998315274715,539,0.0,0.1,0,-0.0169999990612268,-0.1699999868869781,579,1098,20260713,423,205,2606,45,519,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9875666074600356,structured_marl_no_isac,8,-29.3949982598424,549,0.0,0.1,0,-0.0164999980479478,-0.1649999767541885,595,1126,20260713,435,210,2611,45,531,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9878154917319408,structured_marl_no_isac,8,-30.049998216331005,564,0.0,0.1,0,-0.0125000001862645,-0.125,612,1149,20260713,447,215,2616,45,537,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9872557349192864,structured_marl_no_isac,8,-30.77499818056822,575,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,626,1177,20260713,458,220,2621,45,551,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9867549668874172,structured_marl_no_isac,8,-31.5499981418252,582,0.0,0.1,0,-0.0174999982118606,-0.1749999821186065,642,1208,20260713,470,225,2626,45,566,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9853777416734364,structured_marl_no_isac,8,-32.214998081326485,595,0.0,0.1,0,-0.0124999983236193,-0.1249999850988388,651,1231,20260713,484,230,2631,45,580,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.985691573926868,structured_marl_no_isac,8,-32.89999806880951,612,0.0,0.1,0,-0.0114999990910291,-0.1149999946355819,666,1258,20260713,490,235,2636,45,592,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.985981308411215,structured_marl_no_isac,8,-33.569998033344746,626,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,679,1284,20260713,500,240,2641,45,605,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9839939024390244,structured_marl_no_isac,8,-34.2749979570508,637,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,695,1312,20260713,511,245,2646,45,617,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9842696629213484,structured_marl_no_isac,8,-34.92499791830778,653,0.0,0.1,0,-0.0109999980777502,-0.1099999845027923,704,1335,20260713,522,250,2651,45,631,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9845018450184502,structured_marl_no_isac,8,-35.55499791353941,667,0.0,0.1,0,-0.0115000009536743,-0.1150000095367431,714,1355,20260713,538,255,2656,45,641,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.984115523465704,structured_marl_no_isac,8,-36.28499785810709,677,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,732,1385,20260713,548,260,2661,45,653,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9844413012729843,structured_marl_no_isac,8,-37.00499784201384,691,0.0,0.1,0,-0.0169999990612268,-0.1699999868869781,742,1414,20260713,555,265,2666,45,672,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9846903270702854,structured_marl_no_isac,8,-37.62999781221151,708,0.0,0.1,0,-0.0089999996125698,-0.089999996125698,752,1437,20260713,565,270,2671,45,685,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9849418206707734,structured_marl_no_isac,8,-38.319997780025005,718,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,760,1461,20260713,581,275,2676,45,701,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.984553391537945,structured_marl_no_isac,8,-39.03999773412943,726,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,773,1489,20260713,595,280,2681,45,716,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9848684210526316,structured_marl_no_isac,8,-39.79499766975641,737,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,787,1520,20260713,603,285,2686,45,733,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9851517107811492,structured_marl_no_isac,8,-40.504997625947,749,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,804,1549,20260713,612,290,2691,45,745,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.985424588086185,structured_marl_no_isac,8,-41.20499761402607,763,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,816,1578,20260713,619,295,2696,45,762,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,1.0,structured_marl_no_isac,9,-0.1649999916553497,1,0.0,0.1,0,-0.016499999910593,-0.1649999916553497,3,7,20260714,2,0,2701,45,4,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9705882352941176,structured_marl_no_isac,9,-0.8549999222159386,13,0.0,0.1,0,-0.0120000001043081,-0.1199999973177909,14,34,20260714,13,5,2706,45,20,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9824561403508772,structured_marl_no_isac,9,-1.4999998807907104,26,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,26,57,20260714,27,10,2711,45,31,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9775280898876404,structured_marl_no_isac,9,-2.2499998658895493,32,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,41,89,20260714,39,15,2716,45,48,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9821428571428572,structured_marl_no_isac,9,-2.919999837875366,44,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,57,112,20260714,54,20,2721,45,55,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9848484848484848,structured_marl_no_isac,9,-3.524999789893627,63,0.0,0.1,0,-0.0074999993667006,-0.0749999955296516,62,132,20260714,65,25,2726,45,70,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.981012658227848,structured_marl_no_isac,9,-4.194999769330025,81,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,76,158,20260714,71,30,2731,45,82,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9833333333333332,structured_marl_no_isac,9,-4.819999761879444,96,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,89,180,20260714,84,35,2736,45,91,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.985645933014354,structured_marl_no_isac,9,-5.544999696314335,109,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,106,209,20260714,92,40,2741,45,103,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9829059829059827,structured_marl_no_isac,9,-6.239999674260616,120,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,116,234,20260714,106,45,2746,45,118,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.981060606060606,structured_marl_no_isac,9,-6.964999638497829,131,0.0,0.1,0,-0.0119999991729855,-0.1199999898672103,128,264,20260714,115,50,2751,45,136,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9829351535836176,structured_marl_no_isac,9,-7.679999552667141,142,0.0,0.1,0,-0.0154999988153576,-0.1549999862909317,141,293,20260714,125,55,2756,45,152,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9813084112149532,structured_marl_no_isac,9,-8.404999516904354,153,0.0,0.1,0,-0.0125000001862645,-0.125,153,321,20260714,136,60,2761,45,168,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.97953216374269,structured_marl_no_isac,9,-9.054999470710754,165,0.0,0.1,0,-0.0124999992549419,-0.1249999925494194,168,342,20260714,153,65,2766,45,174,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9782608695652174,structured_marl_no_isac,9,-9.729999467730522,182,0.0,0.1,0,-0.0145000014454126,-0.145000010728836,185,368,20260714,160,70,2771,45,183,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9798994974874372,structured_marl_no_isac,9,-10.439999476075172,192,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,198,398,20260714,170,75,2776,45,200,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9785714285714284,structured_marl_no_isac,9,-11.074999444186687,205,0.0,0.1,0,-0.0124999992549419,-0.1249999925494194,207,420,20260714,185,80,2781,45,213,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9799107142857144,structured_marl_no_isac,9,-11.78999937325716,214,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,226,448,20260714,198,85,2786,45,222,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.981012658227848,structured_marl_no_isac,9,-12.469999335706234,226,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,241,474,20260714,210,90,2791,45,233,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9800796812749004,structured_marl_no_isac,9,-13.204999305307863,235,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,257,502,20260714,223,95,2796,45,245,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9809160305343512,structured_marl_no_isac,9,-13.809999287128448,254,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,269,524,20260714,232,100,2801,45,255,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9817850637522768,structured_marl_no_isac,9,-14.484999224543571,265,0.0,0.1,0,-0.016499999910593,-0.1649999916553497,284,549,20260714,246,105,2806,45,265,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9828473413379074,structured_marl_no_isac,9,-15.269999161362648,276,0.0,0.1,0,-0.0125000001862645,-0.125,307,583,20260714,251,110,2811,45,276,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9820554649265906,structured_marl_no_isac,9,-15.979999125003816,290,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,321,613,20260714,257,115,2816,45,292,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9828926905132191,structured_marl_no_isac,9,-16.72499905526638,301,0.0,0.1,0,-0.0149999978020787,-0.1499999761581421,338,643,20260714,266,120,2821,45,305,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9835082458770614,structured_marl_no_isac,9,-17.39499904215336,315,0.0,0.1,0,-0.0094999987632036,-0.0949999913573265,351,667,20260714,278,125,2826,45,316,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9828326180257512,structured_marl_no_isac,9,-18.159999012947083,326,0.0,0.1,0,-0.016499999910593,-0.1649999916553497,365,699,20260714,285,130,2831,45,334,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9834938101788172,structured_marl_no_isac,9,-18.84499902278185,341,0.0,0.1,0,-0.0150000005960464,-0.1500000059604644,382,727,20260714,292,135,2836,45,345,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9828269484808454,structured_marl_no_isac,9,-19.594998992979527,351,0.0,0.1,0,-0.0154999997466802,-0.1550000011920929,399,757,20260714,302,140,2841,45,358,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9821656050955414,structured_marl_no_isac,9,-20.299998946487904,366,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,411,785,20260714,309,145,2846,45,374,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.982716049382716,structured_marl_no_isac,9,-20.96499891579151,383,0.0,0.1,0,-0.0149999987334012,-0.1499999910593032,423,810,20260714,317,150,2851,45,387,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9833134684147796,structured_marl_no_isac,9,-21.684998862445354,393,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,437,839,20260714,328,155,2856,45,402,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9827586206896552,structured_marl_no_isac,9,-22.429998815059665,406,0.0,0.1,0,-0.0189999975264072,-0.189999982714653,452,870,20260714,334,160,2861,45,418,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9832402234636872,structured_marl_no_isac,9,-23.129998810589317,416,0.0,0.1,0,-0.015999998897314,-0.1599999964237213,466,895,20260714,349,165,2866,45,429,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9837310195227764,structured_marl_no_isac,9,-23.83499877154827,425,0.0,0.1,0,-0.0124999992549419,-0.1249999925494194,480,922,20260714,363,170,2871,45,442,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9842767295597484,structured_marl_no_isac,9,-24.58999870717525,438,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,497,954,20260714,368,175,2876,45,457,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9847094801223242,structured_marl_no_isac,9,-25.279998637735844,450,0.0,0.1,0,-0.0109999990090727,-0.1099999919533729,509,981,20260714,379,180,2881,45,472,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9851778656126482,structured_marl_no_isac,9,-26.049998573958877,458,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,530,1012,20260714,390,185,2886,45,482,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9846005774783444,structured_marl_no_isac,9,-26.739998519420624,466,0.0,0.1,0,-0.0124999992549419,-0.1249999925494194,548,1039,20260714,405,190,2891,45,491,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9850187265917604,structured_marl_no_isac,9,-27.464998498559,475,0.0,0.1,0,-0.0140000013634562,-0.1400000154972076,562,1068,20260714,417,195,2896,45,506,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.983621474067334,structured_marl_no_isac,9,-28.21999843418598,486,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,575,1099,20260714,425,200,2901,45,524,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9840989399293286,structured_marl_no_isac,9,-29.01499839127064,493,0.0,0.1,0,-0.016499999910593,-0.1649999916553497,592,1132,20260714,435,205,2906,45,540,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.984549356223176,structured_marl_no_isac,9,-29.81999832391739,498,0.0,0.1,0,-0.0174999982118606,-0.1749999821186065,602,1165,20260714,447,210,2911,45,563,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9848993288590604,structured_marl_no_isac,9,-30.52499830722809,511,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,616,1192,20260714,457,215,2916,45,576,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9852216748768472,structured_marl_no_isac,9,-31.239998281002045,520,0.0,0.1,0,-0.0154999997466802,-0.1550000011920929,625,1218,20260714,472,220,2921,45,593,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9847878302642114,structured_marl_no_isac,9,-31.99999825656414,530,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,640,1249,20260714,481,225,2926,45,609,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9850980392156864,structured_marl_no_isac,9,-32.6249982342124,545,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,656,1275,20260714,490,230,2931,45,619,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9846977811782708,structured_marl_no_isac,9,-33.414998181164265,551,0.0,0.1,0,-0.0150000005960464,-0.1500000059604644,673,1307,20260714,502,235,2936,45,634,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9850411368735976,structured_marl_no_isac,9,-34.16999813169241,560,0.0,0.1,0,-0.0169999990612268,-0.1699999868869781,688,1337,20260714,513,240,2941,45,649,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9846041055718476,structured_marl_no_isac,9,-34.85999806970358,572,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,704,1364,20260714,524,245,2946,45,660,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9841840402588066,structured_marl_no_isac,9,-35.55499804019928,583,0.0,0.1,0,-0.0174999982118606,-0.1749999821186065,719,1391,20260714,536,250,2951,45,672,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9844632768361582,structured_marl_no_isac,9,-36.21999801695347,600,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,727,1416,20260714,544,255,2956,45,689,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9847328244274808,structured_marl_no_isac,9,-36.87999801337719,618,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,742,1441,20260714,551,260,2961,45,699,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9849829351535836,structured_marl_no_isac,9,-37.53999796509743,634,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,754,1465,20260714,561,265,2966,45,711,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.984543010752688,structured_marl_no_isac,9,-38.17999794334173,652,0.0,0.1,0,-0.0120000001043081,-0.1199999973177909,766,1488,20260714,570,270,2971,45,722,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9848284960422165,structured_marl_no_isac,9,-38.864997901022434,667,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,781,1516,20260714,577,275,2976,45,735,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9850843060959792,structured_marl_no_isac,9,-39.55499788373709,681,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,799,1542,20260714,587,280,2981,45,743,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9852941176470588,structured_marl_no_isac,9,-40.19999784231186,696,0.0,0.1,0,-0.0139999985694885,-0.1399999856948852,810,1564,20260714,600,285,2986,45,754,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9855163727959698,structured_marl_no_isac,9,-40.86499780416489,711,0.0,0.1,0,-0.0135000003501772,-0.135000005364418,822,1588,20260714,611,290,2991,45,766,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9857320099255584,structured_marl_no_isac,9,-41.52499779313803,727,0.0,0.1,0,-0.0120000001043081,-0.1200000047683715,837,1612,20260714,621,295,2996,45,775,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,1.0,structured_marl_no_isac,10,-0.1349999904632568,3,0.0,0.1,0,-0.0134999994188547,-0.1349999904632568,2,5,20260715,2,0,3001,45,3,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,1.0,structured_marl_no_isac,10,-0.8799999356269836,10,0.0,0.1,0,-0.0119999991729855,-0.1199999898672103,15,35,20260715,15,5,3006,45,20,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,1.0,structured_marl_no_isac,10,-1.564999893307686,23,0.0,0.1,0,-0.0119999991729855,-0.1199999898672103,29,60,20260715,27,10,3011,45,31,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9886363636363636,structured_marl_no_isac,10,-2.299999818205833,32,0.0,0.1,0,-0.0174999982118606,-0.1749999821186065,44,88,20260715,40,15,3016,45,44,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.981981981981982,structured_marl_no_isac,10,-2.9299997836351395,48,0.0,0.1,0,-0.0089999996125698,-0.089999996125698,54,111,20260715,51,20,3021,45,57,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9852941176470588,structured_marl_no_isac,10,-3.57999973744154,60,0.0,0.1,0,-0.0109999980777502,-0.1099999845027923,70,136,20260715,64,25,3026,45,66,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.988095238095238,structured_marl_no_isac,10,-4.319999724626541,68,0.0,0.1,0,-0.0150000005960464,-0.1500000059604644,84,168,20260715,74,30,3031,45,84,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9893048128342246,structured_marl_no_isac,10,-4.924999713897705,85,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,92,187,20260715,88,35,3036,45,95,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9906542056074766,structured_marl_no_isac,10,-5.6149996519088745,101,0.0,0.1,0,-0.0144999977201223,-0.1449999809265136,109,214,20260715,95,40,3041,45,105,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.98744769874477,structured_marl_no_isac,10,-6.259999625384808,114,0.0,0.1,0,-0.0129999993368983,-0.1299999952316284,119,239,20260715,107,45,3046,45,120,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9886792452830188,structured_marl_no_isac,10,-6.884999610483646,129,0.0,0.1,0,-0.0105000007897615,-0.1050000041723251,134,265,20260715,116,50,3051,45,131,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9861111111111112,structured_marl_no_isac,10,-7.549999587237835,142,0.0,0.1,0,-0.0084999995306134,-0.084999993443489,146,288,20260715,130,55,3056,45,142,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9873817034700316,structured_marl_no_isac,10,-8.254999570548534,155,0.0,0.1,0,-0.015999998897314,-0.1599999964237213,164,317,20260715,138,60,3061,45,153,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.98567335243553,structured_marl_no_isac,10,-9.019999526441095,166,0.0,0.1,0,-0.0140000004321336,-0.1400000005960464,184,349,20260715,145,65,3066,45,165,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9866310160427808,structured_marl_no_isac,10,-9.654999502003191,181,0.0,0.1,0,-0.0104999989271163,-0.1049999892711639,194,374,20260715,155,70,3071,45,180,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.9875621890547264,structured_marl_no_isac,10,-10.379999436438084,192,0.0,0.1,0,-0.0144999995827674,-0.1449999958276748,207,402,20260715,166,75,3076,45,195,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
mappo,0,0,0.0,0.985981308411215,structured_marl_no_isac,10,-11.019999422132967,208,0.0,0.1,0,-0.0100000007078051,-0.1000000089406967,218,428,20260715,174,80,3081,45,210,train_n10_b10_mappo_300slot,shared,legacy,10,648,36,18,5.0
