collision_count_mean,collision_count_std,collision_penalized_discovery_rate_mean,collision_penalized_discovery_rate_std,completion_rate_mean,consumed_slots_censored_mean,consumed_slots_censored_std,discoveries_per_1000_scan_actions_mean,discoveries_per_1000_scan_actions_std,discoveries_per_joule_mean,discoveries_per_joule_std,discovery_rate_mean,discovery_rate_std,empty_scan_ratio_mean,empty_scan_ratio_std,isolated_node_ratio_mean,isolated_node_ratio_std,lambda2_mean,lambda2_std,largest_component_size_mean,largest_component_size_std,lcc_ratio_mean,lcc_ratio_std,mean_delay_censored_mean,mean_delay_censored_std,mean_sensing_pd_mean,mean_sensing_pd_std,mean_sensing_snr_db_mean,mean_sensing_snr_db_std,method_label,n_episodes,node_count,p95_delay_censored_mean,p95_delay_censored_std,protocol,rf_chains,scan_actions_mean,scan_actions_std,sensing_detection_rate_mean,sensing_detection_rate_std,sensing_false_alarm_ratio_mean,sensing_false_alarm_ratio_std,sensing_miss_ratio_mean,sensing_miss_ratio_std
218.6,50.396825296837896,0.16781157560865936,0.029331784299260925,0.2,192.0,16.0,21.4,0.8,4.737661359136935,0.16072941008453043,0.9511111111111111,0.03555555555555556,0.8332,0.008096912991998884,0.0,0.0,7.483139990200174,1.4403856435542195,10.0,0.0,1.0,0.0,71.10222222222222,15.547277797530352,0.8685433635817503,0.05370220542238453,-1.5136872450300376,1.6360598316361756,Wang-like + neighbor table,5,10,166.27999999999997,28.256992055064895,wang2025_comm_tables,1,2000.0,0.0,0.8040427180019512,0.046083491628672826,0.008947675224584811,0.0006083240720981036,0.19595728199804885,0.04608349162867283
536.4,98.45526903116968,0.07762132322447471,0.011523593470333451,0.0,200.0,0.0,7.333333333333333,0.0,4.893982172394705,0.03121954047663406,0.9777777777777777,0.0,0.5510666666666667,0.015147643747827936,0.0,0.0,8.0,4.127880273551288e-15,10.0,0.0,1.0,0.0,43.17777777777778,4.305930449628399,0.8181219250243664,0.07847973494715844,-1.9903691140858595,2.583662368554644,Wang-like + neighbor table,5,10,126.95999999999997,25.758074462195342,wang2025_comm_tables,3,6000.0,0.0,0.7701602978414156,0.07230178289492503,0.00855282434497754,0.0004103764732958207,0.22983970215858446,0.07230178289492507
838.2,171.3679083142465,0.05286845650659968,0.010097424437449357,1.0,147.6,34.82872377793938,3.75,0.0,5.01007506708289,0.0166085459765655,1.0,0.0,0.5202833333333333,0.007091387577743719,0.0,0.0,9.999999999999993,0.0,10.0,0.0,1.0,0.0,31.208888888888886,5.07260081342359,0.8200557393959105,0.049245457060515446,-2.170945117628564,1.4129532608310715,Wang-like + neighbor table,5,10,94.31999999999994,14.045412062306998,wang2025_comm_tables,6,12000.0,0.0,0.771647948719646,0.045844155478391484,0.008677324472979373,0.0007438445437326933,0.228352051280354,0.04584415547839147
898.6,142.95257955000324,0.14701787951390766,0.018392962263029885,0.0,200.0,0.0,39.4,1.6628289148315891,8.74407654060715,0.3777511112940921,0.8294736842105264,0.03500692452277029,0.7389,0.007817608329917791,0.0,0.0,12.00570348761779,1.468894516039496,20.0,0.0,1.0,0.0,93.49578947368421,2.510974030474516,0.8641798838070822,0.02477980767966174,-1.0758772429943222,0.9270763844803094,Wang-like + neighbor table,5,20,200.0,0.0,wang2025_comm_tables,1,4000.0,0.0,0.8280365520025109,0.019747077677045508,0.008225706565765677,0.00030245574905418617,0.17196344799748908,0.01974707767704551
2421.0,337.447477394631,0.06219059621707937,0.00901516698439597,0.0,200.0,0.0,13.283333333333333,0.266666666666667,8.84646137946591,0.2022459840763489,0.8389473684210527,0.016842105263157898,0.43196666666666667,0.018407546761526325,0.0,0.0,12.189192914077491,0.5680078727886676,20.0,0.0,1.0,0.0,85.06631578947369,5.091235856692995,0.8965810250590012,0.021611859218856173,0.16829721924458657,1.3867194916088725,Wang-like + neighbor table,5,20,200.0,0.0,wang2025_comm_tables,3,12000.0,0.0,0.870723233404246,0.019346401358774745,0.0069651404611536585,0.000474548777712529,0.12927676659575402,0.01934640135877474
2536.2,268.5110053610466,0.06007735310181459,0.006773561268928897,0.0,200.0,0.0,6.75,0.24152294576982428,8.988536545831433,0.34898492213395266,0.8526315789473684,0.0305081615709251,0.37774166666666664,0.014361247044273934,0.0,0.0,13.1522328705043,0.7761761996227805,20.0,0.0,1.0,0.0,78.97368421052632,4.842808873364042,0.8749247841232627,0.035999307869334765,-0.892350549060627,1.2280854534763608,Wang-like + neighbor table,5,20,200.0,0.0,wang2025_comm_tables,6,24000.0,0.0,0.8396749371496054,0.02942444767699716,0.00730639348969316,0.0003461997646151356,0.16032506285039455,0.02942444767699717
2312.6,240.2370495989326,0.11511797758063419,0.011260684825896688,0.0,200.0,0.0,52.266666666666666,0.8472176684759224,11.599354949840635,0.20201933538855243,0.720919540229885,0.011685760944495463,0.6958333333333333,0.007338634447603702,0.0,0.0,14.245485536530255,1.505245839502128,30.0,0.0,1.0,0.0,109.75908045977012,1.9894213027488392,0.8752753094922598,0.030219060415307992,-0.4110196173898677,1.0726143491903135,Wang-like + neighbor table,5,30,200.0,0.0,wang2025_comm_tables,1,6000.0,0.0,0.8556839333341315,0.027300504671379046,0.007775067301635888,0.00044980237564102844,0.14431606666586852,0.027300504671379025
4110.6,415.576996475984,0.06856807275951242,0.009854928866713417,0.0,200.0,0.0,17.1,0.8602325267042626,11.363813853537266,0.5793713755887063,0.7075862068965517,0.035595828691210855,0.36202222222222225,0.0077086291234539925,0.0,0.0,14.669734802686639,0.7997491066917608,30.0,0.0,1.0,0.0,110.10850574712644,4.092673938995639,0.8862494876149556,0.035177944646465634,-0.5420336639684551,1.1871089128383436,Wang-like + neighbor table,5,30,200.0,0.0,wang2025_comm_tables,3,18000.0,0.0,0.866919485584948,0.028310269299099754,0.006276917573503272,0.00033234113134320714,0.13308051441505203,0.02831026929909976
4880.2,330.6638171920236,0.05608338283817401,0.00489230909380996,0.0,200.0,0.0,8.238888888888889,0.33129003368612414,10.99993106716217,0.42422943086729115,0.6818390804597702,0.027417106236093027,0.2948722222222222,0.01101269749756342,0.0,0.0,14.267638291151064,1.011404101096711,30.0,0.0,1.0,0.0,110.07034482758621,2.8019341412601575,0.8878438154371644,0.02292622762362069,-0.4623672807431023,0.9179541145791736,Wang-like + neighbor table,5,30,200.0,0.0,wang2025_comm_tables,6,36000.0,0.0,0.8646248373446722,0.017153888645675443,0.006386893396543019,0.00015736102928505424,0.1353751626553278,0.01715388864567541
4298.4,508.1435230326172,0.0960302358662316,0.011385509110952909,0.0,200.0,0.0,60.25,1.3228756555322954,13.35881066661579,0.2792222529624396,0.617948717948718,0.013567955441356905,0.640175,0.0022410934831015076,0.0,0.0,16.779100237283544,0.9531335483265584,40.0,0.0,1.0,0.0,126.21897435897436,2.155710182406842,0.9010548236288853,0.01778925611977267,0.6503172784417786,0.676471987680984,Wang-like + neighbor table,5,40,200.0,0.0,wang2025_comm_tables,1,8000.0,0.0,0.8816998400867542,0.012991140314010137,0.006933006873480817,0.00043133618098260975,0.11830015991324586,0.01299114031401013
7050.4,882.8634322475929,0.058387632010484,0.008299015898657775,0.0,200.0,0.0,18.75,0.6728876412728773,12.501561220912958,0.420369986987633,0.5769230769230769,0.020704235116088543,0.3275416666666667,0.010080957020265706,0.0,0.0,15.374897752353693,1.2174405644535995,40.0,0.0,1.0,0.0,131.42538461538462,3.5392492062746466,0.8915811410507222,0.014705099667912237,0.09502823648292698,0.7236691364189638,Wang-like + neighbor table,5,40,200.0,0.0,wang2025_comm_tables,3,24000.0,0.0,0.8825062281603249,0.011977577928072441,0.005915697360070805,0.00015424224507364914,0.11749377183967513,0.011977577928072433
7879.6,1039.254271100196,0.05182941002514719,0.00851029556020658,0.0,200.0,0.0,9.166666666666666,0.45795438880113615,12.195404027657158,0.6157678697955513,0.5641025641025641,0.02818180854160839,0.2523375,0.006035850648877555,0.0,0.0,14.552965847028181,0.8897949620030406,40.0,0.0,1.0,0.0,130.30846153846153,3.5753173125754305,0.9042786982872323,0.01700603990129914,0.3906577303384835,1.0488710774562853,Wang-like + neighbor table,5,40,200.0,0.0,wang2025_comm_tables,6,48000.0,0.0,0.8918906749514376,0.012728777698826172,0.005640643926824451,0.0001737159758129595,0.10810932504856238,0.012728777698826167
6694.4,487.0567112770339,0.08350071519774518,0.005888834591376074,0.0,200.0,0.0,65.86,1.6596385148579815,14.637485602014635,0.3940265216757854,0.5376326530612244,0.013548069509044717,0.6249,0.011186241549331918,0.0,0.0,17.506976376716377,0.329665750715866,50.0,0.0,1.0,0.0,137.43967346938777,1.066910431676981,0.9097728467723173,0.01459878190386509,1.67372428153962,0.6706721065453506,Wang-like + neighbor table,5,50,200.0,0.0,wang2025_comm_tables,1,10000.0,0.0,0.898202451730304,0.007473751935085271,0.006862777112084716,0.00029812980536771794,0.10179754826969593,0.007473751935085258
