path_loss_exponent,sinr_threshold_db,tx_power_w,samples,edge_coverage_rate,edge_coverage_ci95_low,edge_coverage_ci95_high,mid_coverage_rate,mid_coverage_ci95_low,mid_coverage_ci95_high,equal_power_decode_rate,equal_power_decode_ci95_low,equal_power_decode_ci95_high,near_far_capture_rate,near_far_capture_ci95_low,near_far_capture_ci95_high,one_sided_interference_survival_rate,one_sided_interference_survival_ci95_low,one_sided_interference_survival_ci95_high,edge_snr_mean_db,edge_snr_p10_db,edge_snr_p50_db,feasible,calibration_score
2.2,7.5,0.5,20000,0.60625,0.5994589593228584,0.6130002330152192,0.9755,0.9732644033334256,0.9775529703772189,0.04495,0.04216481786980424,0.04790995414485657,0.8391,0.8339426063272922,0.8441271548194574,0.9392,0.9358031032125372,0.9424282123157804,8.14809845544912,4.499170337472668,8.256452836527277,0,0.5875000000000001
2.3,2.5,0.5,20000,0.7025,0.6961258267759103,0.7087963986213675,0.98705,0.9853869434080648,0.9885259942696837,0.41455,0.40773947069803484,0.42139334826395336,0.98935,0.98783046281739,0.9906815914945004,0.97955,0.9774944152537566,0.9814214029648336,3.9095378280893014,0.2606097101128613,4.017892209167461,0,0.60955
2.3,0.0,0.5,20000,0.91335,0.9093713430260113,0.9171699007664069,0.99795,0.9972203323503435,0.9984884189413819,0.89365,0.8893016120740643,0.8978471979389645,0.9982,0.9975091840363307,0.9986994712373666,0.99645,0.9955249668427258,0.9971843605571676,3.9095378280893014,0.2606097101128613,4.017892209167461,0,0.72035
2.2,5.0,0.25,20000,0.53545,0.5285317721943089,0.5423546124493132,0.96545,0.9628281079487119,0.9678931256866604,0.14675,0.1419137273816229,0.151721946092015,0.9431,0.9398036233729674,0.9462261942741128,0.94585,0.9426270266395077,0.9489017348092638,5.137798498809306,1.4888703808328558,5.246152879887465,0,0.7291000000000001
2.4,0.0,1.0,20000,0.8355,0.83029771840958,0.8405734253967737,0.99595,0.9949695101107263,0.9967400093252234,0.86845,0.8636947925540251,0.8730636960762314,0.99865,0.998036487964857,0.9990719944763898,0.99265,0.9913679419026656,0.9937428449712545,2.6812771573692955,-0.9676509606071506,2.7896315384474573,0,0.79745
2.2,0.0,0.25,20000,0.95805,0.9551825227548916,0.9607415530141108,0.99895,0.9983952643143006,0.9993131029053126,0.9151,0.9111568653668761,0.9188837062993459,0.99745,0.9966490860306292,0.9980598572971522,0.998,0.9972779078878247,0.998530824200295,5.137798498809306,1.4888703808328558,5.246152879887465,0,0.8311999999999999
2.3,10.0,2.0,20000,0.5064,0.4994704847641383,0.5133270571743435,0.9661,0.9635010410126593,0.9685199429758399,0.01035,0.009038383442031575,0.011849677467711685,0.68725,0.6807893209558634,0.6936387615411254,0.86685,0.8620710516529563,0.8714880514926798,9.930137741368926,6.281209623392485,10.038492122447085,0,0.8499500000000001
2.4,0.0,2.0,20000,0.97145,0.9690498548960583,0.9736690743066406,0.9995,0.9990797771249671,0.9997283788549844,0.93315,0.929604690890215,0.9365289482743816,0.99875,0.9981553047535189,0.9991531392805167,0.9984,0.9977422157210755,0.9988663627381994,5.691577114009108,2.0426489960326615,5.79993149508727,0,0.87605
2.4,2.5,1.0,20000,0.54055,0.5336361786708981,0.5474482472049518,0.9755,0.9732644033334256,0.9775529703772189,0.38895,0.3822154940134736,0.39572715719458723,0.9925,0.9912060835308831,0.9936047609538539,0.96365,0.9609658330528345,0.9661560919123396,2.6812771573692955,-0.9676509606071506,2.7896315384474573,0,0.90785
2.3,0.0,1.0,20000,0.98775,0.9861291155299508,0.9891835532973192,0.99975,0.9994148495964674,0.9998932103654561,0.94645,0.9432433364529585,0.9494851945525457,0.99835,0.9976837768002499,0.9988248208626306,0.9992,0.9987007797717246,0.9995074914298606,6.919837784729114,3.270909666752673,7.028192165807273,0,0.92195
2.3,7.5,1.0,20000,0.43275,0.4258970069288526,0.4396288219206935,0.9542,0.951214495547973,0.9570110588986617,0.04195,0.03925844698588907,0.044817477245108386,0.8667,0.8619188375870183,0.8713403231694347,0.89865,0.8943906043201988,0.9027562853322688,6.919837784729114,3.270909666752673,7.028192165807273,0,0.9345
2.2,0.0,0.5,20000,0.99485,0.9937585157747342,0.9957514261405391,0.99975,0.9994148495964674,0.9998932103654561,0.9575,0.954615290626196,0.9602089963824683,0.99745,0.9966490860306292,0.9980598572971522,0.9996,0.9992108209764861,0.9997972965962543,8.14809845544912,4.499170337472668,8.256452836527277,0,0.9472
