access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,ack_decode_failures,active_actions,active_discovered_edges,algorithm,beam_candidate_count_mean_active,beam_score_gap_mean_active,beam_selected_score_mean_active,beam_top1_rate_active,beam_top3_rate_active,collision_count,discovered_edges,discovery_rate,empty_scan_ratio,env_protocol,episode,episode_cumulative_reward,forward_decode_failures,handshake_attempts,handshake_successes,idle_actions,interference_limited_failures,knowledge_lambda2,lambda2,lcc_ratio,mean_handshake_sinr_db,new_edges_count,phy_outage_failures,positive_reward_agents,reciprocal_actor_pair_count,reciprocal_report_pair_count,reciprocal_scheduled_pair_count,rendezvous_beam_hit_count,rendezvous_beam_hit_rate,rendezvous_joint_action_count,rendezvous_joint_action_rate,rendezvous_mode_match_count,rendezvous_mode_match_rate,rendezvous_observation_agent_count,reward_max_agent,reward_mean,reward_min_agent,reward_std_across_agents,reward_sum,rx_actions,scan_actions,seed,sense_actions,slot,training_step,true_edges,tx_actions
0,0.0,0,0.0,310,1.0,0,10,1,isac_mappo,9.3,0.7390057042473928,0.2609942957526073,0.1,0.3,0,1,0.0222222222222222,0.7,improved_rl_isac_tables,0,5.028965965146199,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,1,0,4,0,0,0.0,0,0.0,2,0.6666666666666666,3,0.0104999998584389,-0.0009500000742264,-0.003000000026077,0.0038369910325855,-0.0095000006258487,154,310,23260800,0,30,31,45,156
0,0.0,0,0.0,320,1.0,0,10,1,isac_mappo,9.4,0.8000813946127892,0.1999186053872108,0.0,0.2,0,1,0.0222222222222222,0.709375,improved_rl_isac_tables,0,5.0049659630749375,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,0,0,4,1,0,0.0,0,0.0,1,0.5,2,-0.0020000000949949,-0.0024000001139938,-0.003000000026077,0.0004898979095742,-0.0240000020712614,160,320,23260800,0,31,32,45,160
0,0.0,0,0.0,330,1.0,0,10,1,isac_mappo,9.5,0.7895955916494131,0.2104044083505868,0.0,0.2,0,1,0.0222222222222222,0.7121212121212122,improved_rl_isac_tables,0,4.995465962449089,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,1,0,4,1,0,0.0,0,0.0,2,0.6666666666666666,3,0.0104999998584389,-0.0009500000742264,-0.003000000026077,0.0038369910325855,-0.0095000006258487,167,330,23260800,0,32,33,45,163
0,0.0,0,0.0,340,1.0,0,10,1,isac_mappo,8.4,0.6717992296180455,0.3282007703819545,0.1,0.2,0,1,0.0222222222222222,0.711764705882353,improved_rl_isac_tables,0,4.984965960728005,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,1,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0104999998584389,-0.0010500001953914,-0.003000000026077,0.0038758870214223,-0.0105000017210841,173,340,23260800,0,33,34,45,167
0,0.0,0,0.0,350,1.0,0,10,1,isac_mappo,8.4,0.7480055529624223,0.2519944470375776,0.0,0.0,0,1,0.0222222222222222,0.7171428571428572,improved_rl_isac_tables,0,4.973465958843008,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,1,0,5,0,0,0.0,0,0.0,0,0.0,0,0.0104999998584389,-0.0011500001419335,-0.003000000026077,0.0039118411950767,-0.0115000018849968,178,350,23260800,0,34,35,45,172
0,0.0,0,0.0,360,1.0,0,10,1,isac_mappo,8.8,0.6603507608175277,0.3396492391824722,0.0,0.2,0,1,0.0222222222222222,0.7111111111111111,improved_rl_isac_tables,0,5.001465955981985,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,4,0,5,2,0,0.0,0,0.0,1,0.3333333333333333,3,0.0104999998584389,0.0027999996673315,-0.003000000026077,0.0062976186163723,0.027999997138977,182,360,23260800,0,35,36,45,178
0,0.0,0,0.0,370,1.0,0,10,1,isac_mappo,8.3,0.6186871558427811,0.3813128441572189,0.0,0.4,0,1,0.0222222222222222,0.7108108108108108,improved_rl_isac_tables,0,5.003465955611318,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,2,0,6,0,1,0.5,1,0.5,1,0.5,2,0.0104999998584389,0.0001999999658437,-0.003000000026077,0.0051681715995073,0.0019999996293336,187,370,23260800,0,36,37,45,183
0,0.0,0,0.0,380,1.0,0,10,1,isac_mappo,8.3,0.6761125022545457,0.3238874977454543,0.0,0.3,0,1,0.0222222222222222,0.7078947368421052,improved_rl_isac_tables,0,5.006465954938904,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,2,0,7,1,0,0.0,0,0.0,1,0.3333333333333333,3,0.0104999998584389,0.0002999999269377,-0.003000000026077,0.0051146848127245,0.0029999993275851,193,380,23260800,0,37,38,45,187
0,0.0,0,0.0,390,1.0,0,10,1,isac_mappo,8.1,0.5968342281528749,0.4031657718471251,0.0,0.2,0,1,0.0222222222222222,0.7102564102564103,improved_rl_isac_tables,0,4.991965953493491,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,1,0,7,0,0,0.0,0,0.0,1,1.0,1,0.0104999998584389,-0.0014500000979751,-0.003000000026077,0.0040028113871812,-0.0145000014454126,195,390,23260800,0,38,39,45,195
0,0.0,0,0.0,400,1.0,0,10,1,isac_mappo,8.5,0.6552791878581047,0.3447208121418953,0.0,0.3,0,1,0.0222222222222222,0.705,improved_rl_isac_tables,0,4.994965952821076,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,2,0,8,0,0,0.0,0,0.0,1,1.0,1,0.0104999998584389,0.0002999999269377,-0.003000000026077,0.0051146848127245,0.0029999993275851,201,400,23260800,0,39,40,45,199
