access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,active_actions,algorithm,beam_candidate_count_mean_active,beam_score_gap_mean_active,beam_selected_score_mean_active,beam_top1_rate_active,beam_top3_rate_active,collision_count,discovered_edges,discovery_rate,empty_scan_ratio,env_protocol,episode,episode_cumulative_reward,idle_actions,lambda2,lcc_ratio,new_edges_count,reward_mean,reward_sum,rx_actions,scan_actions,seed,sense_actions,slot,training_step,true_edges,tx_actions
0,0.0,0,0.0,1610,1.0,9,isac_mappo,4.888888888888889,0.2682748685280482,0.7317251314719518,0.4444444444444444,0.7777777777777778,0,22,0.4888888888888889,0.3955739972337482,wang2025_isac_tables,4,70.72967529948801,164,0.8628636323470749,1.0,0,-0.0080712204799056,-0.0807122066617012,771,1446,2026091705,0,160,961,45,675
0,0.0,0,0.0,1810,1.0,7,isac_mappo,20.285714285714285,0.238406240940094,0.6901651876313346,0.5714285714285714,0.8571428571428571,0,24,0.5333333333333333,0.3767123287671233,wang2025_isac_tables,4,74.90191495791078,204,0.9133744181544332,1.0,0,-0.0051584532484412,-0.0515845343470573,850,1606,2026091705,0,180,981,45,756
0,0.0,0,0.0,10,1.0,10,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,0.9,wang2025_isac_tables,5,-0.1564999967813491,0,0.0,0.1,0,-0.0156500004231929,-0.1564999967813491,5,10,2026091706,0,0,1001,45,5
0,0.0,0,0.0,210,1.0,9,isac_mappo,49.888888888888886,0.9066374368137784,0.0933625631862216,0.0,0.3333333333333333,0,0,0.0,0.845360824742268,wang2025_isac_tables,5,-3.2554997950792317,16,0.0,0.1,0,-0.0099999979138374,-0.0999999791383743,103,194,2026091706,0,20,1021,45,91
0,0.0,0,0.0,410,1.0,9,isac_mappo,17.88888888888889,0.5935942530632019,0.4064057469367981,0.0,0.0,0,1,0.0222222222222222,0.7584415584415585,wang2025_isac_tables,5,-0.9377184584736824,25,0.0,0.2,0,-0.0152499973773956,-0.1524999737739563,207,385,2026091706,0,40,1041,45,178
0,0.0,0,0.0,610,1.0,10,isac_mappo,10.5,0.1939696311950683,0.8060303688049316,0.0,0.2,0,4,0.0888888888888888,0.6543859649122807,wang2025_isac_tables,5,11.681053508073092,40,0.0,0.3,0,-0.0096749980002641,-0.0967499837279319,308,570,2026091706,0,60,1061,45,262
0,0.0,0,0.0,810,1.0,9,isac_mappo,7.111111111111111,0.156238575776418,0.8437614242235819,0.4444444444444444,0.6666666666666666,2,8,0.1777777777777777,0.5788079470198676,wang2025_isac_tables,5,26.85209818929434,55,0.0,0.4,0,-0.0112999994307756,-0.1129999905824661,411,755,2026091706,0,80,1081,45,344
0,0.0,0,0.0,1010,1.0,8,isac_mappo,5.5,0.2818972505629062,0.7181027494370937,0.375,0.625,2,10,0.2222222222222222,0.5015974440894568,wang2025_isac_tables,5,33.67736855149269,71,1.2333908017802093e-16,0.8,0,-0.0044977059587836,-0.0449770614504814,513,939,2026091706,0,100,1101,45,426
0,0.0,0,0.0,1210,1.0,9,isac_mappo,6.111111111111111,0.4625086420112186,0.5374913579887814,0.2222222222222222,0.6666666666666666,2,16,0.3555555555555555,0.4541406945681211,wang2025_isac_tables,5,54.49332969635725,87,0.5482992771482699,1.0,1,0.3364421725273132,3.364421844482422,615,1123,2026091706,0,120,1121,45,508
0,0.0,0,0.0,1410,1.0,7,isac_mappo,5.428571428571429,0.6903139672109059,0.3096860327890941,0.1428571428571428,0.5714285714285714,2,19,0.4222222222222222,0.4315384615384615,wang2025_isac_tables,5,62.87871692329645,110,0.6859704287102057,1.0,0,-0.0034350354690104,-0.0343503542244434,712,1300,2026091706,0,140,1141,45,588
0,0.0,0,0.0,1610,1.0,8,isac_mappo,3.875,0.3476732652634382,0.6523267347365618,0.625,1.0,2,22,0.4888888888888889,0.4180216802168022,wang2025_isac_tables,5,70.44843823462725,134,0.8346485917890775,1.0,0,-0.0163846965879201,-0.1638469696044922,821,1476,2026091706,0,160,1161,45,655
0,0.0,0,0.0,1810,1.0,9,isac_mappo,3.6666666666666665,0.3572719163364834,0.5871725281079611,0.4444444444444444,0.7777777777777778,2,22,0.4888888888888889,0.3848964677222899,wang2025_isac_tables,5,68.8968026842922,168,0.8346485917890775,1.0,0,-0.0074777603149414,-0.074777603149414,911,1642,2026091706,0,180,1181,45,731
0,0.0,0,0.0,10,1.0,10,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,1.0,wang2025_isac_tables,6,-0.2029999941587448,0,0.0,0.1,0,-0.0202999990433454,-0.2029999941587448,6,10,2026091707,0,0,1201,45,4
0,0.0,0,0.0,210,1.0,8,isac_mappo,51.875,1.0,0.0,0.0,0.25,0,0,0.0,0.841025641025641,wang2025_isac_tables,6,-3.0904998779296875,15,0.0,0.1,0,-0.0169250015169382,-0.1692500114440918,107,195,2026091707,0,20,1221,45,88
0,0.0,0,0.0,410,1.0,10,isac_mappo,21.5,0.530505257844925,0.4694947421550751,0.0,0.2,0,0,0.0,0.7176165803108808,wang2025_isac_tables,6,-5.893512181937695,24,0.0,0.1,0,-0.0138499988242983,-0.1384999901056289,211,386,2026091707,0,40,1241,45,175
0,0.0,0,0.0,610,1.0,10,isac_mappo,11.0,0.1660482466220855,0.8339517533779144,0.1,0.3,0,3,0.0666666666666666,0.6072664359861591,wang2025_isac_tables,6,6.0908268094062805,32,0.0,0.3,1,0.4744304120540619,4.744304180145264,311,578,2026091707,0,60,1261,45,267
0,0.0,0,0.0,810,1.0,7,isac_mappo,8.285714285714286,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0,7,0.1555555555555555,0.5393700787401575,wang2025_isac_tables,6,22.33333582244813,48,-2.5370330836160807e-17,0.8,0,-0.0133268488571047,-0.1332684904336929,417,762,2026091707,0,80,1281,45,345
0,0.0,0,0.0,1010,1.0,9,isac_mappo,7.0,0.2296060538954205,0.714838390549024,0.4444444444444444,0.6666666666666666,0,11,0.2444444444444444,0.4962962962962963,wang2025_isac_tables,6,35.38430658914149,65,1.0631618951022156e-16,0.9,0,-0.0103957634419202,-0.1039576381444931,525,945,2026091707,0,100,1301,45,420
0,0.0,0,0.0,1210,1.0,9,isac_mappo,5.555555555555555,0.1865979068809085,0.8134020931190915,0.2222222222222222,0.7777777777777778,0,12,0.2666666666666666,0.4701159678858162,wang2025_isac_tables,6,36.71335970424116,89,4.802498790988187e-16,0.9,0,-0.0084539931267499,-0.0845399275422096,633,1121,2026091707,0,120,1321,45,488
0,0.0,0,0.0,1410,1.0,8,isac_mappo,5.125,0.4437065683305263,0.5562934316694736,0.25,0.75,0,18,0.4,0.4399690162664601,wang2025_isac_tables,6,55.481418987736106,119,0.8140854814779388,1.0,1,0.3232920169830322,3.2329201698303223,742,1291,2026091707,0,140,1341,45,549
0,0.0,0,0.0,1610,1.0,9,isac_mappo,4.444444444444445,0.533225417137146,0.466774582862854,0.3333333333333333,0.6666666666666666,0,20,0.4444444444444444,0.4241803278688524,wang2025_isac_tables,6,59.6704946924001,146,0.8391842532407594,1.0,0,-0.0136584984138607,-0.1365849822759628,851,1464,2026091707,0,160,1361,45,613
0,0.0,0,0.0,1810,1.0,8,isac_mappo,3.125,0.3976025879383087,0.5398974120616913,0.5,1.0,0,22,0.4888888888888889,0.4039287906691222,wang2025_isac_tables,6,63.61534773372114,181,0.9112175210728812,1.0,0,-0.0095776123926043,-0.0957761257886886,955,1629,2026091707,0,180,1381,45,674
0,0.0,0,0.0,10,1.0,8,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,0.875,wang2025_isac_tables,7,-0.1469999849796295,2,0.0,0.1,0,-0.0146999983116984,-0.1469999849796295,4,8,2026091708,0,0,1401,45,4
0,0.0,0,0.0,210,1.0,9,isac_mappo,51.44444444444444,0.5784059431817796,0.4215940568182204,0.0,0.3333333333333333,0,0,0.0,0.8711340206185567,wang2025_isac_tables,7,-2.880749735981226,16,0.0,0.1,0,-0.0157999992370605,-0.1579999923706054,105,194,2026091708,0,20,1421,45,89
0,0.0,0,0.0,410,1.0,9,isac_mappo,26.33333333333333,0.7914809518390231,0.2085190481609768,0.0,0.0,0,2,0.0444444444444444,0.7493472584856397,wang2025_isac_tables,7,4.447095986455679,27,0.0,0.2,0,-0.016045831143856,-0.1604583114385604,214,383,2026091708,0,40,1441,45,169
