angular_cell_offset_std,area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,communication_range_m,communication_range_to_diagonal_ratio,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,elevation_cells,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,episode,false_alarm_rate,finite_time_discovery_rate,idle_actions,isac_error_sweep_enabled,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,miss_detection_rate,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,piggyback_sense_actions,protocol,range_mode,range_sweep_enabled,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slot_duration_ms,slots,train_beamwidth_deg,train_node_count,true_edges_seen,tx_actions,power_profile,tx_power_w,rx_power_w,sense_power_w,idle_power_w,piggyback_sense_power_w,energy_j_reweighted,discoveries_per_joule_reweighted,energy_per_discovery_censored_j_reweighted
0.0,815.56096023333,density,24,20291713,288,15.0,3,0,1.0,0.0034343434343434,0.0,856.3390082449965,1.05,83,17,0.2898501304325587,0.0708864243115416,0.0002898501304325,0.0034343434343434,12,49119,0.837479326865697,239.82025,14.107073529411764,0,0.0,0.0034343434343434,1349,False,0.71,-8.545304604908734e-16,4,0.04,598.730505050505,598.730505050505,0.0,gauss_markov,3.9580639242601294,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26886,58651,3450.058823529412,20291713,20311592,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31765,tx_x2,2.0,0.6,1.2,0.05,0.2,398.64525000000003,0.04264443135845717,23.449720588235294
0.0,815.56096023333,density,24,20291713,288,15.0,3,7116,0.2676752083976536,0.2155643958229736,2.7358708189158016,856.3390082449965,1.05,1,2601,45.07877086257994,8.92277477369308,0.0450787708625799,0.5254545454545455,12,18487,0.3204041664500251,291.50125,0.1120727604767397,0,0.0,0.5254545454545455,2301,False,0.0,27.508679727655256,100,1.0,411.6472727272727,411.6472727272727,0.0,gauss_markov,3.9580639242601294,100,600.0,600.0,600.0,600.0,600.0,600.0,57699,ablation_isac_one_slot_delay,singlehop,False,27634,57699,22.18339100346021,20291713,20334541,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30065,tx_x2,2.0,0.6,1.2,0.05,0.2,441.82625,5.886929533951411,0.1698678392925798
0.0,815.56096023333,density,24,20291713,288,15.0,3,8609,0.2370613257710032,0.1972859355409691,3.2183177570093457,856.3390082449965,1.05,1,2675,46.34843628172919,9.16575366051933,0.0463484362817291,0.5404040404040404,12,18816,0.3260157671315949,291.84725,0.1091017757009345,0,0.0,0.5404040404040404,2285,False,0.0,21.743589094051178,100,1.0,407.5212121212121,407.5212121212121,0.0,gauss_markov,3.9580639242601294,100,600.0,600.0,600.0,600.0,600.0,600.0,57715,improved_rl_isac,singlehop,False,27507,57715,21.57570093457944,20291713,20305935,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30208,tx_x2,2.0,0.6,1.2,0.05,0.2,442.88725,6.039911964049541,0.16556532710280375
0.0,815.56096023333,density,24,20291713,288,15.0,3,6830,0.2946400908809253,0.2421901528013582,2.3939712583245707,856.3390082449965,1.05,1,2853,49.46941323345818,10.363767136723265,0.0494694132334581,0.5763636363636364,12,18583,0.3222187543348592,275.286,0.0964900105152471,0,0.0,0.5763636363636364,2328,False,0.0,24.68455433919447,100,1.0,388.920404040404,388.920404040404,0.0,gauss_markov,3.9580639242601294,100,600.0,600.0,600.0,600.0,600.0,600.0,57672,collision_aware_isac,singlehop,False,35664,57672,20.214511041009462,20291713,20313633,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22008,tx_x2,2.0,0.6,1.2,0.05,0.2,385.326,7.404120147615266,0.13505993690851736
0.0,815.56096023333,density,36,20292722,648,10.0,4,0,1.0,0.0004040404040404,0.0,856.3390082449965,1.05,98,2,0.0392996797076103,0.007752028124358,3.9299679707610384e-05,0.0004040404040404,18,45855,0.901043406496237,257.997,128.99849999999998,0,0.0,0.0004040404040404,0,False,0.96,0.0,2,0.02,599.9606060606061,599.9606060606061,0.0,gauss_markov,3.865637109294586,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25556,50891,25445.5,20292722,20303919,9109,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25335,tx_x2,2.0,0.6,1.2,0.05,0.2,384.672,0.005199234672656185,192.336
0.0,815.56096023333,density,36,20292722,648,10.0,4,0,1.0,0.0008080808080808,0.0,856.3390082449965,1.05,96,4,0.0680816298742191,0.0166355616321565,6.808162987421919e-05,0.0008080808080808,18,52923,0.9007710244583256,240.44875,60.112187500000005,0,0.0,0.0008080808080808,1247,False,0.92,0.0,2,0.02,599.7141414141414,599.7141414141414,0.0,gauss_markov,3.865637109294586,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26814,58753,14688.25,20292722,20312601,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31939,tx_x2,2.0,0.6,1.2,0.05,0.2,400.14375,0.009996407541039939,100.0359375
0.0,815.56096023333,density,36,20292722,648,10.0,4,695,0.6737089201877934,0.254207263064659,0.4843205574912892,856.3390082449965,1.05,1,1435,24.820977617878025,4.904800723244482,0.024820977617878,0.2898989898989899,18,28648,0.495520116234822,292.57050000000004,0.203881881533101,0,0.0,0.2898989898989899,2186,False,0.0,5.798764354899433,100,1.0,505.4979797979798,505.4979797979798,0.0,gauss_markov,3.865637109294586,100,600.0,600.0,600.0,600.0,600.0,600.0,57814,ablation_isac_one_slot_delay,singlehop,False,27430,57814,40.28850174216028,20292722,20335550,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30384,tx_x2,2.0,0.6,1.2,0.05,0.2,444.49050000000005,3.228415455448429,0.30974947735191644
0.0,815.56096023333,density,36,20292722,648,10.0,4,1053,0.629616602180795,0.2981842412127269,0.588268156424581,856.3390082449965,1.05,1,1790,31.08016599239491,6.148461296037248,0.0310801659923949,0.3616161616161616,18,28737,0.4989668883371243,291.12975,0.1626423184357542,0,0.0,0.3616161616161616,2407,False,0.0,12.568693688541982,100,1.0,481.5410101010101,481.5410101010101,0.0,gauss_markov,3.865637109294586,100,600.0,600.0,600.0,600.0,600.0,600.0,57593,improved_rl_isac,singlehop,False,27515,57593,32.17486033519553,20292722,20306944,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30078,tx_x2,2.0,0.6,1.2,0.05,0.2,441.51975000000004,4.054178776827084,0.24665907821229052
0.0,815.56096023333,density,36,20292722,648,10.0,4,906,0.670904467853251,0.3154030054644808,0.4905251759610178,856.3390082449965,1.05,1,1847,31.97161156309503,6.661340960033757,0.031971611563095,0.3731313131313131,18,28473,0.4928682707287519,277.2715,0.1501199242014076,0,0.0,0.3731313131313131,2230,False,0.0,15.495301315410778,100,1.0,478.04262626262624,478.04262626262624,0.0,gauss_markov,3.865637109294586,100,600.0,600.0,600.0,600.0,600.0,600.0,57770,collision_aware_isac,singlehop,False,34953,57770,31.277747698971304,20292722,20314642,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22817,tx_x2,2.0,0.6,1.2,0.05,0.2,391.35650000000004,4.719482109023358,0.21188765565782353
0.0,815.56096023333,density,24,20292722,288,15.0,5,0,1.0,0.0016161616161616,0.0,856.3390082449965,1.05,92,8,0.1571987188304415,0.0310081124974321,0.0001571987188304,0.0016161616161616,12,42481,0.8347448468294983,257.997,32.249624999999995,0,0.0,0.0016161616161616,0,False,0.88,-7.13271798904831e-16,6,0.06,599.5193939393939,599.5193939393939,0.0,gauss_markov,3.865637109294586,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25556,50891,6361.375,20292722,20303919,9109,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25335,tx_x2,2.0,0.6,1.2,0.05,0.2,384.672,0.02079693869062474,48.084
0.0,815.56096023333,density,24,20292722,288,15.0,5,0,1.0,0.0048484848484848,0.0,856.3390082449965,1.05,76,24,0.4092211158095757,0.1000075005625421,0.0004092211158095,0.0048484848484848,12,48786,0.8318442231619152,239.982,9.99925,0,0.0,0.0048484848484848,1352,False,0.58,-6.901041050747433e-16,4,0.04,598.5266666666666,598.5266666666666,0.0,gauss_markov,3.865637109294586,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26798,58648,2443.6666666666665,20292722,20312601,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31850,tx_x2,2.0,0.6,1.2,0.05,0.2,399.232,0.06011542160949022,16.634666666666668
0.0,815.56096023333,density,24,20292722,288,15.0,5,6186,0.2867519889311657,0.2233297413793103,2.4873341375150786,856.3390082449965,1.05,1,2487,43.09777146223963,8.519880577789731,0.0430977714622396,0.5024242424242424,12,19008,0.3293938238658025,291.9055,0.1173725371934057,0,0.0,0.5024242424242424,2294,False,0.0,18.73767701729424,100,1.0,426.710909090909,426.710909090909,0.0,gauss_markov,3.865637109294586,100,600.0,600.0,600.0,600.0,600.0,600.0,57706,ablation_isac_one_slot_delay,singlehop,False,27452,57706,23.203055890631283,20292722,20335550,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30254,tx_x2,2.0,0.6,1.2,0.05,0.2,443.17549999999994,5.611772311420646,0.17819682348210694
0.0,815.56096023333,density,24,20292722,288,15.0,5,8442,0.2424623115577889,0.2017622461170848,3.1243523316062176,856.3390082449965,1.05,1,2702,46.92031187594423,9.282376453269915,0.0469203118759442,0.5458585858585858,12,18646,0.3237883550106795,291.08925000000005,0.1077310325684678,0,0.0,0.5458585858585858,2413,False,0.0,27.467539698707185,100,1.0,405.3573737373737,405.3573737373737,0.0,gauss_markov,3.865637109294586,100,600.0,600.0,600.0,600.0,600.0,600.0,57587,improved_rl_isac,singlehop,False,27518,57587,21.31273131014064,20292722,20306944,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30069,tx_x2,2.0,0.6,1.2,0.05,0.2,441.43425,6.120956858241063,0.1633731495188749
0.0,815.56096023333,density,24,20292722,288,15.0,5,6340,0.3074065982084334,0.2492471213463241,2.2530206112295663,856.3390082449965,1.05,1,2814,48.790637191157344,10.21418388616303,0.0487906371911573,0.5684848484848485,12,19004,0.3295015171218032,275.49925,0.0979030739161336,0,0.0,0.5684848484848485,2325,False,0.0,29.472950671819863,100,1.0,400.34,400.34,0.0,gauss_markov,3.865637109294586,100,600.0,600.0,600.0,600.0,600.0,600.0,57675,collision_aware_isac,singlehop,False,35566,57675,20.495735607675908,20292722,20314642,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22109,tx_x2,2.0,0.6,1.2,0.05,0.2,386.04425000000003,7.289319812430828,0.13718701137171288
0.0,815.56096023333,density,36,20293731,648,10.0,6,0,1.0,0.0004040404040404,0.0,856.3390082449965,1.05,98,2,0.0393004519551974,0.0077367044733625,3.930045195519748e-05,0.0004040404040404,18,45896,0.901866771467872,258.508,129.254,0,0.0,0.0004040404040404,0,False,0.96,0.0,2,0.02,599.8547474747475,599.8547474747475,0.0,gauss_markov,3.906852706110153,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25301,50890,25445.0,20293731,20304928,9110,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25589,tx_x2,2.0,0.6,1.2,0.05,0.2,386.45300000000003,0.005175273577899511,193.22650000000002
0.0,815.56096023333,density,36,20293731,648,10.0,6,0,1.0,0.0006060606060606,0.0,856.3390082449965,1.05,97,3,0.0510429781876339,0.0125045589537852,5.104297818763399e-05,0.0006060606060606,18,52846,0.8991390751012353,239.9125,79.97083333333333,0,0.0,0.0006060606060606,1226,False,0.94,0.0,2,0.02,599.72,599.72,0.0,gauss_markov,3.906852706110153,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27132,58774,19591.33333333333,20293731,20313610,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31642,tx_x2,2.0,0.6,1.2,0.05,0.2,398.1225,0.007535369138895692,132.7075
0.0,815.56096023333,density,36,20293731,648,10.0,6,586,0.7106172839506173,0.2599349710982659,0.4072272411396803,856.3390082449965,1.05,1,1439,24.92120120536178,4.933547954668956,0.0249212012053617,0.2907070707070707,18,28327,0.4905787814762218,291.67650000000003,0.2026938846421126,0,0.0,0.2907070707070707,2258,False,0.0,10.546036651330953,100,1.0,503.5181818181818,503.5181818181818,0.0,gauss_markov,3.906852706110153,100,600.0,600.0,600.0,600.0,600.0,600.0,57742,ablation_isac_one_slot_delay,singlehop,False,27670,57742,40.12647671994441,20293731,20336559,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30072,tx_x2,2.0,0.6,1.2,0.05,0.2,442.03649999999993,3.255387281367037,0.30718311327310627
0.0,815.56096023333,density,36,20293731,648,10.0,6,1023,0.6322789360172538,0.2944918801272392,0.5815804434337691,856.3390082449965,1.05,1,1759,30.46626021892753,6.020591174819623,0.0304662602189275,0.3553535353535353,18,28847,0.4996362754607177,292.164,0.1660966458214894,0,0.0,0.3553535353535353,2264,False,0.0,12.593190106412605,100,1.0,482.0082828282828,482.0082828282828,0.0,gauss_markov,3.906852706110153,100,600.0,600.0,600.0,600.0,600.0,600.0,57736,improved_rl_isac,singlehop,False,27409,57736,32.82319499715748,20293731,20307953,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30327,tx_x2,2.0,0.6,1.2,0.05,0.2,443.799,3.9635060015908103,0.25230187606594656
0.0,815.56096023333,density,36,20293731,648,10.0,6,800,0.6918335901386748,0.3123478260869565,0.44543429844098,856.3390082449965,1.05,1,1796,31.155133831769216,6.494627738678021,0.0311551338317692,0.3628282828282828,18,28632,0.4966780578347529,276.53625,0.1539734131403118,0,0.0,0.3628282828282828,2353,False,0.0,11.622881186124951,100,1.0,478.4092929292929,478.4092929292929,0.0,gauss_markov,3.906852706110153,100,600.0,600.0,600.0,600.0,600.0,600.0,57647,collision_aware_isac,singlehop,False,34967,57647,32.097438752783965,20293731,20315651,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22680,tx_x2,2.0,0.6,1.2,0.05,0.2,389.93625000000003,4.605881089537071,0.21711372494432074
0.0,815.56096023333,density,24,20293731,288,15.0,7,0,1.0,0.0018181818181818,0.0,856.3390082449965,1.05,91,9,0.1768520337983886,0.0348151701301313,0.0001768520337983,0.0018181818181818,12,42439,0.8339359402633131,258.508,28.72311111111111,0,0.0,0.0018181818181818,0,False,0.83,0.0,3,0.03,599.4319191919192,599.4319191919192,0.0,gauss_markov,3.906852706110153,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25301,50890,5654.444444444444,20293731,20304928,9110,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25589,tx_x2,2.0,0.6,1.2,0.05,0.2,386.45300000000003,0.0232887311005478,42.93922222222223
0.0,815.56096023333,density,24,20293731,288,15.0,7,0,1.0,0.0036363636363636,0.0,856.3390082449965,1.05,82,18,0.3064768780222025,0.0751738395038526,0.0003064768780222,0.0036363636363636,12,48967,0.8337362936729551,239.445,13.3025,0,0.0,0.0036363636363636,1268,False,0.7,-1.692751579569452e-16,5,0.05,599.1565656565657,599.1565656565657,0.0,gauss_markov,3.906852706110153,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27266,58732,3262.8888888888887,20293731,20313610,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31466,tx_x2,2.0,0.6,1.2,0.05,0.2,396.77500000000003,0.045365761451704366,22.043055555555558
0.0,815.56096023333,density,24,20293731,288,15.0,7,6188,0.2916666666666667,0.2287663853474591,2.4285714285714284,856.3390082449965,1.05,1,2548,44.153323629306165,8.745765271623286,0.0441533236293061,0.5147474747474747,12,19126,0.3314271851389755,291.341,0.1143410518053375,0,0.0,0.5147474747474747,2292,False,0.0,18.768600697631605,100,1.0,421.16,421.16,0.0,gauss_markov,3.906852706110153,100,600.0,600.0,600.0,600.0,600.0,600.0,57708,ablation_isac_one_slot_delay,singlehop,False,27740,57708,22.64835164835165,20293731,20336559,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,29968,tx_x2,2.0,0.6,1.2,0.05,0.2,441.18100000000004,5.775407372484309,0.17314795918367348
0.0,815.56096023333,density,24,20293731,288,15.0,7,7966,0.2541198501872659,0.2101269742954475,2.93515106853353,856.3390082449965,1.05,1,2714,47.04454844860461,9.303138695263936,0.0470445484486046,0.5482828282828283,12,19247,0.3336280117871381,291.7295,0.1074906042741341,0,0.0,0.5482828282828283,2310,False,0.0,26.406323539633892,100,1.0,407.7123232323232,407.7123232323232,0.0,gauss_markov,3.906852706110153,100,600.0,600.0,600.0,600.0,600.0,600.0,57690,improved_rl_isac,singlehop,False,27494,57690,21.25644804716286,20293731,20307953,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30196,tx_x2,2.0,0.6,1.2,0.05,0.2,442.7095,6.130430903335031,0.16312067059690494
0.0,815.56096023333,density,24,20293731,288,15.0,7,5872,0.3184772516248839,0.2535575679172057,2.139941690962099,856.3390082449965,1.05,1,2744,47.59426926145628,9.968448987079888,0.0475942692614562,0.5543434343434344,12,19305,0.3348423353106463,275.2685,0.1003165087463557,0,0.0,0.5543434343434344,2346,False,0.0,25.569306597885205,100,1.0,404.8468686868687,404.8468686868687,0.0,gauss_markov,3.906852706110153,100,600.0,600.0,600.0,600.0,600.0,600.0,57654,collision_aware_isac,singlehop,False,35621,57654,21.010932944606413,20293731,20315651,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22033,tx_x2,2.0,0.6,1.2,0.05,0.2,385.4335,7.119256629223978,0.14046410349854227
0.0,815.56096023333,density,36,20294740,648,10.0,8,0,1.0,0.0004040404040404,0.0,856.3390082449965,1.05,98,2,0.0391266922294389,0.0077639751552795,3.912669222943892e-05,0.0004040404040404,18,46178,0.9033961968855152,257.6,128.8,0,0.0,0.0004040404040404,0,False,0.96,0.0,2,0.02,599.8321212121213,599.8321212121213,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25642,51116,25558.0,20294740,20305937,8884,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25474,tx_x2,2.0,0.6,1.2,0.05,0.2,384.97,0.005195210016364912,192.485
0.0,815.56096023333,density,36,20294740,648,10.0,8,0,1.0,0.0004040404040404,0.0,856.3390082449965,1.05,98,2,0.034024599785645,0.0083298712306031,3.4024599785645024e-05,0.0004040404040404,18,53085,0.903097939810483,240.09975,120.049875,0,0.0,0.0004040404040404,1219,False,0.96,0.0,2,0.02,599.9139393939394,599.9139393939394,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27055,58781,29390.5,20294740,20314619,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31726,tx_x2,2.0,0.6,1.2,0.05,0.2,398.72974999999997,0.005015928708605265,199.36487499999998
0.0,815.56096023333,density,36,20294740,648,10.0,8,676,0.6880479926165205,0.2650195520796303,0.4533869885982562,856.3390082449965,1.05,1,1491,25.80566997819239,5.104459983395954,0.0258056699781923,0.3012121212121212,18,29105,0.5037384471598186,292.0975,0.1959071093226023,0,0.0,0.3012121212121212,2222,False,0.0,11.42793835062395,100,1.0,503.109696969697,503.109696969697,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57778,ablation_isac_one_slot_delay,singlehop,False,27563,57778,38.75117370892018,20294740,20337568,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30215,tx_x2,2.0,0.6,1.2,0.05,0.2,443.17250000000007,3.3643784305208464,0.2972317236753857
0.0,815.56096023333,density,36,20294740,648,10.0,8,1149,0.6131313131313131,0.2985735366453517,0.6309719934102141,856.3390082449965,1.05,1,1821,31.52482515061284,6.239570733980475,0.0315248251506128,0.3678787878787878,18,29439,0.5096426840246521,291.84700000000004,0.1602674354750137,0,0.0,0.3678787878787878,2236,False,0.0,14.319664976333152,100,1.0,479.1735353535353,479.1735353535353,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57764,improved_rl_isac,singlehop,False,27648,57764,31.72103239978034,20294740,20308962,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30116,tx_x2,2.0,0.6,1.2,0.05,0.2,442.4270000000001,4.115933250005085,0.24295826468973095
0.0,815.56096023333,density,36,20294740,648,10.0,8,855,0.6870424597364568,0.3233419465977605,0.4555141182738412,856.3390082449965,1.05,1,1877,32.50329015723488,6.779330446308931,0.0325032901572348,0.3791919191919192,18,28735,0.497592990233428,276.871,0.1475071923281832,0,0.0,0.3791919191919192,2252,False,0.0,16.098021869432017,100,1.0,472.2543434343434,472.2543434343434,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57748,collision_aware_isac,singlehop,False,35090,57748,30.766116142781037,20294740,20316660,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22658,tx_x2,2.0,0.6,1.2,0.05,0.2,390.16100000000006,4.810834501654445,0.2078641449120938
0.0,815.56096023333,density,24,20294740,288,15.0,9,0,1.0,0.004040404040404,0.0,856.3390082449965,1.05,80,20,0.3912669222943892,0.077639751552795,0.0003912669222943,0.004040404040404,12,42906,0.8393849283981533,257.6,12.88,0,0.0,0.004040404040404,0,False,0.66,-6.472315391950098e-16,4,0.04,598.860202020202,598.860202020202,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25642,51116,2555.8,20294740,20305937,8884,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25474,tx_x2,2.0,0.6,1.2,0.05,0.2,384.97,0.05195210016364911,19.2485
0.0,815.56096023333,density,24,20294740,288,15.0,9,0,1.0,0.002020202020202,0.0,856.3390082449965,1.05,90,10,0.1701751101883838,0.0416621098733992,0.0001701751101883,0.002020202020202,12,49294,0.8388611881626193,240.02625,24.002625,0,0.0,0.002020202020202,1237,False,0.83,-3.7669528036855434e-16,4,0.04,599.5551515151515,599.5551515151515,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27049,58763,5876.3,20294740,20314619,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31714,tx_x2,2.0,0.6,1.2,0.05,0.2,398.59625,0.025088043352138913,39.859625
0.0,815.56096023333,density,24,20294740,288,15.0,9,6785,0.2739432851792402,0.2181508308478909,2.650390625,856.3390082449965,1.05,1,2560,44.36511099942811,8.783720609061815,0.0443651109994281,0.5171717171717172,12,19378,0.3358230941198897,291.44825,0.1138469726562499,0,0.0,0.5171717171717172,2297,False,0.0,24.621736050389107,100,1.0,419.4571717171717,419.4571717171717,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57703,ablation_isac_one_slot_delay,singlehop,False,27672,57703,22.540234375,20294740,20337568,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30031,tx_x2,2.0,0.6,1.2,0.05,0.2,441.60325000000006,5.797058785233125,0.17250126953125003
0.0,815.56096023333,density,24,20294740,288,15.0,9,8460,0.2407789643722516,0.2000745712155108,3.1531867312709654,856.3390082449965,1.05,1,2683,46.50396921690297,9.208649884248334,0.0465039692169029,0.5420202020202021,12,19126,0.3315076091101328,291.35650000000004,0.1085935519940365,0,0.0,0.5420202020202021,2306,False,0.0,27.332766051782816,100,1.0,405.33272727272725,405.33272727272725,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57694,improved_rl_isac,singlehop,False,27692,57694,21.50354081252329,20294740,20308962,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30002,tx_x2,2.0,0.6,1.2,0.05,0.2,441.36650000000003,6.078848304073825,0.1645048453224003
0.0,815.56096023333,density,24,20294740,288,15.0,9,6640,0.3044935581858175,0.2508196721311475,2.284141726866185,856.3390082449965,1.05,1,2907,50.41011323633968,10.575244941335038,0.0504101132363396,0.5872727272727273,12,19025,0.3299113877954462,274.88725,0.0945604575163398,0,0.0,0.5872727272727273,2333,False,0.0,29.512614855542115,100,1.0,387.7717171717172,387.7717171717172,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57667,collision_aware_isac,singlehop,False,35849,57667,19.837289301685587,20294740,20316660,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,21818,tx_x2,2.0,0.6,1.2,0.05,0.2,383.97724999999997,7.570761028159872,0.13208711730306155
0.0,815.56096023333,density,36,20295749,648,10.0,10,0,1.0,0.0004040404040404,0.0,856.3390082449965,1.05,98,2,0.0391266922294389,0.0077703096468394,3.912669222943892e-05,0.0004040404040404,18,46181,0.9034548869238594,257.39,128.695,0,0.0,0.0004040404040404,0,False,0.97,0.0,3,0.03,599.8670707070708,599.8670707070708,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25747,51116,25558.0,20295749,20306946,8884,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25369,tx_x2,2.0,0.6,1.2,0.05,0.2,384.235,0.00520514789126446,192.1175
0.0,815.56096023333,density,36,20295749,648,10.0,10,0,1.0,0.0004040404040404,0.0,856.3390082449965,1.05,98,2,0.0340066653064,0.0083276081027626,3.400666530640005e-05,0.0004040404040404,18,52953,0.9003774739849011,240.165,120.0825,0,0.0,0.0004040404040404,1188,False,0.96,0.0,2,0.02,599.9218181818181,599.9218181818181,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27096,58812,29406.0,20295749,20315628,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31716,tx_x2,2.0,0.6,1.2,0.05,0.2,398.745,0.005015736874443567,199.3725
0.0,815.56096023333,density,36,20295749,648,10.0,10,563,0.7162298387096774,0.257754398693996,0.3961998592540464,856.3390082449965,1.05,1,1421,24.57542111998893,4.8611027964169455,0.0245754211199889,0.2870707070707071,18,28954,0.5007436615820968,292.32050000000004,0.2057146375791696,0,0.0,0.2870707070707071,2178,False,0.0,10.595536880372238,100,1.0,503.1323232323232,503.1323232323232,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,57822,ablation_isac_one_slot_delay,singlehop,False,27578,57822,40.69106263194933,20295749,20338577,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30244,tx_x2,2.0,0.6,1.2,0.05,0.2,443.54050000000007,3.203766059694661,0.31213265306122456
