method,slot,mean_discovery_rate,ci95_low,ci95_high
mappo_direct_isac,5,0.0057777777777777775,0.0025302784549369162,0.009025277100618638
mappo_direct_isac,6,0.007555555555555555,0.003502027295135419,0.01160908381597569
mappo_direct_isac,7,0.010666666666666666,0.0054995990597622455,0.015833734273571088
mappo_direct_isac,8,0.012444444444444447,0.006586295746021072,0.01830259314286782
mappo_direct_isac,9,0.01377777777777778,0.007569259535440717,0.01998629602011484
mappo_direct_isac,10,0.016,0.00952888888888889,0.02247111111111111
mappo_direct_isac,11,0.018222222222222223,0.011441427265366975,0.02500301717907747
mappo_direct_isac,12,0.023111111111111114,0.01514666666666667,0.031075555555555558
mappo_direct_isac,13,0.025333333333333333,0.017267451522724152,0.033399215143942514
mappo_direct_isac,14,0.028888888888888888,0.01972298319656945,0.03805479458120832
mappo_direct_isac,15,0.03111111111111111,0.021715761591663066,0.040506460630559155
mappo_direct_isac,16,0.036,0.02605300367937792,0.045946996320622074
mappo_direct_isac,17,0.040888888888888884,0.029733223550783658,0.05204455422699411
mappo_direct_isac,18,0.04666666666666667,0.03420667637675507,0.05912665695657827
mappo_direct_isac,19,0.052000000000000005,0.039579845928471996,0.06442015407152801
mappo_direct_isac,20,0.058666666666666666,0.04611318876580559,0.07122014456752775
mappo_direct_isac,21,0.06533333333333333,0.051734681257792715,0.07893198540887393
mappo_direct_isac,22,0.06888888888888889,0.054850915696222344,0.08292686208155543
mappo_direct_isac,23,0.076,0.06148260745106914,0.09051739254893085
mappo_direct_isac,24,0.08355555555555556,0.06854155122873036,0.09856955988238077
mappo_direct_isac,25,0.08933333333333332,0.07427144225143517,0.10439522441523147
mappo_direct_isac,26,0.09555555555555556,0.07985137666686797,0.11125973444424316
mappo_direct_isac,27,0.10488888888888889,0.08837759174622523,0.12140018603155256
mappo_direct_isac,28,0.11377777777777778,0.09677664433698611,0.13077891121856947
mappo_direct_isac,29,0.11955555555555554,0.10263431402856306,0.136476797082548
mappo_direct_isac,30,0.128,0.11059734432072628,0.14540265567927374
mappo_direct_isac,31,0.13644444444444445,0.11841030179128326,0.15447858709760565
mappo_direct_isac,32,0.1431111111111111,0.1251997551712349,0.1610224670509873
mappo_direct_isac,33,0.1511111111111111,0.13303451140900663,0.1691877108132156
mappo_direct_isac,34,0.16044444444444442,0.1416006624854395,0.17928822640344932
mappo_direct_isac,35,0.1662222222222222,0.14685361277036,0.18559083167408438
mappo_direct_isac,36,0.172,0.15248919058699467,0.1915108094130053
mappo_direct_isac,37,0.18355555555555556,0.16436486645515722,0.2027462446559539
mappo_direct_isac,38,0.19111111111111106,0.1714741090015259,0.21074811322069623
mappo_direct_isac,39,0.19866666666666663,0.17839291351963768,0.21894041981369558
mappo_direct_isac,40,0.20888888888888885,0.18769676363351379,0.2300810141442639
mappo_direct_isac,41,0.21688888888888885,0.19443502771800153,0.23934275005977618
mappo_direct_isac,42,0.22444444444444442,0.20128807849573355,0.2476008103931553
mappo_direct_isac,43,0.23111111111111107,0.2076639811964591,0.2545582410257631
mappo_direct_isac,44,0.24222222222222217,0.21850420802349838,0.265940236420946
mappo_direct_isac,45,0.2493333333333333,0.22506539034695466,0.27360127631971193
mappo_direct_isac,46,0.2555555555555555,0.2315132882480832,0.27959782286302776
mappo_direct_isac,47,0.2653333333333333,0.24220507302929492,0.28846159363737167
