episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,method,method_label,training_seed,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
11,0.0,725.7265625,299,15415.015625,52.4,3600,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
12,0.0,736.46484375,99,15489.953125,52.2,3700,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
12,0.0,736.4765625,199,15491.40234375,52.2,3800,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
12,0.0,736.4765625,299,15496.3359375,52.2,3900,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
13,0.0,737.44140625,99,15483.10546875,52.2,4000,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
13,0.0,737.44140625,199,15467.5546875,52.2,4100,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
13,0.0,737.328125,299,15545.76953125,52.0,4200,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
14,0.0,467.6171875,99,15747.9140625,51.4,4300,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
14,0.0,467.6171875,199,15793.16796875,51.2,4400,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
14,0.0,473.8984375,299,15749.828125,51.4,4500,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
15,0.0,748.796875,99,15444.53515625,52.3,4600,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
15,0.0,748.796875,199,15515.94140625,52.1,4700,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
15,0.0,748.84765625,299,15495.5859375,52.2,4800,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
16,0.0,750.72265625,99,15473.65625,52.2,4900,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
16,0.0,750.734375,199,15477.54296875,52.2,5000,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
16,0.0,750.74609375,299,15462.7265625,52.3,5100,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
17,0.0,472.2265625,99,13548.96875,58.2,5200,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
17,0.0,472.2265625,199,13574.9921875,58.1,5300,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
17,0.0,478.6875,299,13524.75390625,58.2,5400,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
18,0.0,741.78125,99,13238.73046875,59.1,5500,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
18,0.0,741.78125,199,13243.58984375,59.1,5600,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
18,0.0,741.79296875,299,13217.86328125,59.2,5700,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
19,0.0,751.91015625,99,13217.41015625,59.2,5800,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
19,0.0,751.73046875,199,13213.3671875,59.2,5900,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
19,0.0,751.73828125,299,13172.66796875,59.3,6000,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
20,0.0,766.76171875,99,13165.87890625,59.3,6100,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
20,0.0,766.76171875,199,13061.6328125,59.7,6200,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
20,0.0,766.78125,299,13122.1171875,59.5,6300,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
21,0.0,473.86328125,99,13635.21875,57.9,6400,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
21,0.0,473.87109375,199,13552.12109375,58.2,6500,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
21,0.0,477.640625,299,15459.10546875,52.3,6600,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
22,0.0,762.14453125,99,15371.47265625,52.5,6700,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
22,0.0,762.15234375,199,15347.2265625,52.6,6800,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
22,0.0,761.8203125,299,15426.015625,52.4,6900,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
23,0.0,471.8984375,99,15901.44140625,50.9,7000,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
23,0.0,471.83203125,199,15922.5546875,50.8,7100,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
