angular_cell_offset_std,area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,communication_range_m,communication_range_to_diagonal_ratio,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discovery_per_scan_action,discovery_rate,elevation_cells,empty_scan_count,empty_scan_ratio,episode,false_alarm_rate,finite_time_discovery_rate,idle_actions,isac_error_sweep_enabled,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,miss_detection_rate,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,piggyback_sense_actions,protocol,range_mode,range_sweep_enabled,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slots,train_beamwidth_deg,train_node_count,true_edges_seen,tx_actions
0.0,815.56096023333,density,24,20291713,288,15.0,13,4090,0.15004156275976724,0.07986725663716814,5.664819944598338,856.3390082449965,1.05,1,722,12.462027064346865,0.012462027064346865,0.14585858585858585,12,12183,0.2102837613918807,0,0.0,0.14585858585858585,2064,False,0.0,4.135725831810463,100,1.0,555.0268686868687,555.0268686868687,0.0,random_direction,2.643184426193971,100,600.0,600.0,600.0,600.0,600.0,600.0,57936,improved_rl_isac,singlehop,False,27341,57936,80.24376731301939,20291713,20305935,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30595
0.0,815.56096023333,density,36,20291713,648,10.0,14,0,0.0,0.0,0.0,856.3390082449965,1.05,100,0,0.0,0.0,0.0,18,53104,0.9033904360104111,0,0.0,0.0,1217,False,1.0,0.0,1,0.01,600.0,600.0,0.0,random_waypoint,8.986785353648262,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26921,58783,58783.0,20291713,20311592,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31862
0.0,815.56096023333,density,36,20291713,648,10.0,14,3142,0.024829298572315334,0.009886307464162136,39.275,856.3390082449965,1.05,24,80,1.3587648827216061,0.001358764882721606,0.01616161616161616,18,8327,0.14143043973028518,0,0.0,0.01616161616161616,1123,False,0.17,-1.1784624276037155e-15,55,0.55,592.7638383838383,592.7638383838383,0.0,random_waypoint,8.986785353648262,100,600.0,600.0,600.0,600.0,600.0,600.0,58877,ablation_isac_one_slot_delay,singlehop,False,26854,58877,735.9625,20291713,20334541,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,32023
0.0,815.56096023333,density,36,20291713,648,10.0,14,742,0.08845208845208845,0.012649332396345749,10.305555555555555,856.3390082449965,1.05,30,72,1.221871499847266,0.001221871499847266,0.014545454545454545,18,8015,0.13601805654549776,0,0.0,0.014545454545454545,1074,False,0.19,-1.1778962724867037e-15,27,0.27,593.2987878787878,593.2987878787878,0.0,random_waypoint,8.986785353648262,100,600.0,600.0,600.0,600.0,600.0,600.0,58926,improved_rl_isac,singlehop,False,26616,58926,818.4166666666666,20291713,20305935,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,32310
0.0,815.56096023333,density,24,20291713,288,15.0,15,0,1.0,0.0036363636363636364,0.0,856.3390082449965,1.05,82,18,0.3069001381050621,0.00030690013810506214,0.0036363636363636364,12,49414,0.8425090791290856,0,0.0,0.0036363636363636364,1349,False,0.66,0.0,3,0.03,598.6036363636364,598.6036363636364,0.0,random_waypoint,8.986785353648262,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26904,58651,3258.3888888888887,20291713,20311592,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31747
0.0,815.56096023333,density,24,20291713,288,15.0,15,8269,0.023730814639905548,0.015205386186549664,41.13930348258707,856.3390082449965,1.05,2,201,3.4436087649265876,0.0034436087649265877,0.040606060606060604,12,6453,0.11055526049786701,0,0.0,0.040606060606060604,1631,False,0.01,3.1920634052385955e-15,99,0.99,584.5220202020203,584.5220202020203,0.0,random_waypoint,8.986785353648262,100,600.0,600.0,600.0,600.0,600.0,600.0,58369,ablation_isac_one_slot_delay,singlehop,False,27131,58369,290.39303482587064,20291713,20334541,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31238
0.0,815.56096023333,density,24,20291713,288,15.0,15,5076,0.038272072754831375,0.020147616197885496,25.128712871287128,856.3390082449965,1.05,1,202,3.459674242553993,0.003459674242553993,0.04080808080808081,12,6365,0.10901399284087211,0,0.0,0.04080808080808081,1613,False,0.0,0.37136321829054925,100,1.0,585.3397979797979,585.3397979797979,0.0,random_waypoint,8.986785353648262,100,600.0,600.0,600.0,600.0,600.0,600.0,58387,improved_rl_isac,singlehop,False,26963,58387,289.04455445544556,20291713,20305935,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31424
0.0,815.56096023333,density,36,20292722,648,10.0,16,0,1.0,0.0008080808080808081,0.0,856.3390082449965,1.05,96,4,0.06808162987421919,6.808162987421919e-05,0.0008080808080808081,18,52923,0.9007710244583256,0,0.0,0.0008080808080808081,1247,False,0.92,0.0,2,0.02,599.7141414141414,599.7141414141414,0.0,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26814,58753,14688.25,20292722,20312601,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31939
0.0,815.56096023333,density,36,20292722,648,10.0,16,695,0.6737089201877934,0.254207263064659,0.4843205574912892,856.3390082449965,1.05,1,1435,24.820977617878025,0.024820977617878024,0.2898989898989899,18,28648,0.495520116234822,0,0.0,0.2898989898989899,2186,False,0.0,5.798764354899433,100,1.0,505.4979797979798,505.4979797979798,0.0,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57814,ablation_isac_one_slot_delay,singlehop,False,27430,57814,40.28850174216028,20292722,20335550,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30384
0.0,815.56096023333,density,36,20292722,648,10.0,16,1053,0.629616602180795,0.29818424121272696,0.588268156424581,856.3390082449965,1.05,1,1790,31.08016599239491,0.03108016599239491,0.3616161616161616,18,28737,0.4989668883371243,0,0.0,0.3616161616161616,2407,False,0.0,12.568693688541982,100,1.0,481.5410101010101,481.5410101010101,0.0,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57593,improved_rl_isac,singlehop,False,27515,57593,32.17486033519553,20292722,20306944,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30078
0.0,815.56096023333,density,24,20292722,288,15.0,17,0,1.0,0.0048484848484848485,0.0,856.3390082449965,1.05,76,24,0.40922111580957576,0.0004092211158095758,0.0048484848484848485,12,48786,0.8318442231619152,0,0.0,0.0048484848484848485,1352,False,0.58,-6.901041050747432e-16,4,0.04,598.5266666666666,598.5266666666666,0.0,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26798,58648,2443.6666666666665,20292722,20312601,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31850
0.0,815.56096023333,density,24,20292722,288,15.0,17,6186,0.2867519889311657,0.22332974137931033,2.4873341375150786,856.3390082449965,1.05,1,2487,43.09777146223963,0.04309777146223963,0.5024242424242424,12,19008,0.3293938238658025,0,0.0,0.5024242424242424,2294,False,0.0,18.73767701729424,100,1.0,426.71090909090907,426.71090909090907,0.0,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57706,ablation_isac_one_slot_delay,singlehop,False,27452,57706,23.203055890631283,20292722,20335550,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30254
0.0,815.56096023333,density,24,20292722,288,15.0,17,8442,0.24246231155778894,0.20176224611708482,3.1243523316062176,856.3390082449965,1.05,1,2702,46.92031187594423,0.046920311875944226,0.5458585858585858,12,18646,0.3237883550106795,0,0.0,0.5458585858585858,2413,False,0.0,27.467539698707185,100,1.0,405.35737373737373,405.35737373737373,0.0,gauss_markov,3.8656371092945854,100,600.0,600.0,600.0,600.0,600.0,600.0,57587,improved_rl_isac,singlehop,False,27518,57587,21.312731310140638,20292722,20306944,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30069
0.0,815.56096023333,density,36,20292722,648,10.0,18,0,1.0,0.0006060606060606061,0.0,856.3390082449965,1.05,97,3,0.05104558370624968,5.104558370624968e-05,0.0006060606060606061,18,52983,0.9015160538360756,0,0.0,0.0006060606060606061,1229,False,0.95,0.0,3,0.03,599.8252525252525,599.8252525252525,0.0,random_walk,0.5527727326957976,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26796,58771,19590.333333333332,20292722,20312601,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31975
0.0,815.56096023333,density,36,20292722,648,10.0,18,22,0.9539748953974896,0.0917135961383749,0.04824561403508772,856.3390082449965,1.05,1,456,7.833840127815286,0.007833840127815286,0.09212121212121212,18,44709,0.7680771014791528,0,0.0,0.09212121212121212,1791,False,0.0,2.3334476344932065,100,1.0,572.8739393939394,572.8739393939394,0.0,random_walk,0.5527727326957976,100,600.0,600.0,600.0,600.0,600.0,600.0,58209,ablation_isac_one_slot_delay,singlehop,False,27148,58209,127.65131578947368,20292722,20335550,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31061
0.0,815.56096023333,density,36,20292722,648,10.0,18,97,0.9067307692307692,0.1868436695066376,0.10286320254506894,856.3390082449965,1.05,1,943,16.320243678717915,0.016320243678717917,0.1905050505050505,18,44674,0.7731607275748084,0,0.0,0.1905050505050505,2219,False,0.0,5.6264482161519815,100,1.0,543.2022222222222,543.2022222222222,0.0,random_walk,0.5527727326957976,100,600.0,600.0,600.0,600.0,600.0,600.0,57781,improved_rl_isac,singlehop,False,27404,57781,61.27359490986214,20292722,20306944,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30377
0.0,815.56096023333,density,24,20292722,288,15.0,19,0,1.0,0.005454545454545455,0.0,856.3390082449965,1.05,73,27,0.46057008341435957,0.00046057008341435956,0.005454545454545455,12,48790,0.8322671988809853,0,0.0,0.005454545454545455,1377,False,0.57,-7.764996818721051e-16,4,0.04,598.4238383838384,598.4238383838384,0.0,random_walk,0.5527727326957976,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26750,58623,2171.222222222222,20292722,20312601,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31873
0.0,815.56096023333,density,24,20292722,288,15.0,19,326,0.81068524970964,0.26459438968915844,0.2335243553008596,856.3390082449965,1.05,1,1396,24.133042907029008,0.024133042907029008,0.282020202020202,12,37242,0.6438128824810704,0,0.0,0.282020202020202,2154,False,0.0,13.923366521884374,100,1.0,514.2018181818182,514.2018181818182,0.0,random_walk,0.5527727326957976,100,600.0,600.0,600.0,600.0,600.0,600.0,57846,ablation_isac_one_slot_delay,singlehop,False,27364,57846,41.43696275071633,20292722,20335550,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30482
0.0,815.56096023333,density,24,20292722,288,15.0,19,835,0.7216666666666667,0.3742437337942956,0.3856812933025404,856.3390082449965,1.05,1,2165,37.53402333524038,0.03753402333524038,0.43737373737373736,12,37373,0.6479256600960455,0,0.0,0.43737373737373736,2319,False,0.0,24.108937711716244,100,1.0,457.72646464646465,457.72646464646465,0.0,random_walk,0.5527727326957976,100,600.0,600.0,600.0,600.0,600.0,600.0,57681,improved_rl_isac,singlehop,False,27494,57681,26.642494226327944,20292722,20306944,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30187
0.0,815.56096023333,density,36,20292722,648,10.0,20,0,1.0,0.0008080808080808081,0.0,856.3390082449965,1.05,96,4,0.0680723609196576,6.80723609196576e-05,0.0008080808080808081,18,52975,0.9015333299297152,0,0.0,0.0008080808080808081,1239,False,0.93,0.0,3,0.03,599.8345454545455,599.8345454545455,0.0,random_direction,2.5416522374719204,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26826,58761,14690.25,20292722,20312601,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31935
0.0,815.56096023333,density,36,20292722,648,10.0,20,631,0.3251336898395722,0.05447052499552051,2.075657894736842,856.3390082449965,1.05,1,304,5.211637036910048,0.005211637036910048,0.061414141414141414,18,16972,0.2909602098369649,0,0.0,0.061414141414141414,1669,False,0.0,0.6325347702534889,100,1.0,580.2135353535353,580.2135353535353,0.0,random_direction,2.5416522374719204,100,600.0,600.0,600.0,600.0,600.0,600.0,58331,ablation_isac_one_slot_delay,singlehop,False,27061,58331,191.87828947368422,20292722,20335550,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31270
0.0,815.56096023333,density,36,20292722,648,10.0,20,660,0.3103448275862069,0.052941176470588235,2.2222222222222223,856.3390082449965,1.05,4,297,5.100200917005822,0.005100200917005821,0.06,18,16653,0.285971871619185,0,0.0,0.06,1767,False,0.03,-2.4273002128232254e-16,97,0.97,580.9181818181818,580.9181818181818,0.0,random_direction,2.5416522374719204,100,600.0,600.0,600.0,600.0,600.0,600.0,58233,improved_rl_isac,singlehop,False,27121,58233,196.07070707070707,20292722,20306944,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31112
0.0,815.56096023333,density,24,20292722,288,15.0,21,0,1.0,0.0032323232323232323,0.0,856.3390082449965,1.05,84,16,0.27263278068396746,0.0002726327806839675,0.0032323232323232323,12,48830,0.8320411675498833,0,0.0,0.0032323232323232323,1313,False,0.74,-9.49543244774341e-16,3,0.03,598.9981818181818,598.9981818181818,0.0,random_direction,2.5416522374719204,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26804,58687,3667.9375,20292722,20312601,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31883
0.0,815.56096023333,density,24,20292722,288,15.0,21,3432,0.15861730816376562,0.07718921498449058,5.304482225656878,856.3390082449965,1.05,2,647,11.15690365746409,0.01115690365746409,0.13070707070707072,12,12317,0.2123950268145057,0,0.0,0.13070707070707072,2009,False,0.01,-3.423735564742432e-15,99,0.99,561.7747474747475,561.7747474747475,0.0,random_direction,2.5416522374719204,100,600.0,600.0,600.0,600.0,600.0,600.0,57991,ablation_isac_one_slot_delay,singlehop,False,27269,57991,89.6306027820711,20292722,20335550,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30722
0.0,815.56096023333,density,24,20292722,288,15.0,21,2816,0.17708942139099942,0.078032449137265,4.646864686468647,856.3390082449965,1.05,1,606,10.46433320094628,0.01046433320094628,0.12242424242424242,12,12223,0.2110652553055551,0,0.0,0.12242424242424242,2089,False,0.0,3.2701251576432355,100,1.0,562.6779797979798,562.6779797979798,0.0,random_direction,2.5416522374719204,100,600.0,600.0,600.0,600.0,600.0,600.0,57911,improved_rl_isac,singlehop,False,27413,57911,95.56270627062706,20292722,20306944,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30498
0.0,815.56096023333,density,36,20292722,648,10.0,22,0,1.0,0.00020202020202020202,0.0,856.3390082449965,1.05,99,1,0.017011721075821242,1.7011721075821242e-05,0.00020202020202020202,18,53095,0.9032373305207287,0,0.0,0.00020202020202020202,1217,False,0.98,0.0,2,0.02,599.929898989899,599.929898989899,0.0,random_waypoint,9.010376505040876,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26780,58783,58783.0,20292722,20312601,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,32003
0.0,815.56096023333,density,36,20292722,648,10.0,22,1456,0.03830911492734478,0.009054011863877614,25.103448275862068,856.3390082449965,1.05,44,58,0.9828509455703925,0.0009828509455703926,0.011717171717171718,18,8308,0.14078492509997967,0,0.0,0.011717171717171718,988,False,0.31,-9.116626655382718e-16,22,0.22,594.5345454545454,594.5345454545454,0.0,random_waypoint,9.010376505040876,100,600.0,600.0,600.0,600.0,600.0,600.0,59012,ablation_isac_one_slot_delay,singlehop,False,26582,59012,1017.448275862069,20292722,20335550,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,32430
0.0,815.56096023333,density,36,20292722,648,10.0,22,1680,0.04328018223234624,0.011463046757164403,22.105263157894736,856.3390082449965,1.05,31,76,1.2911336493213053,0.0012911336493213054,0.015353535353535354,18,8116,0.13787948286699625,0,0.0,0.015353535353535354,1137,False,0.19,-1.0655037537240027e-15,50,0.5,593.4806060606061,593.4806060606061,0.0,random_waypoint,9.010376505040876,100,600.0,600.0,600.0,600.0,600.0,600.0,58863,improved_rl_isac,singlehop,False,26747,58863,774.5131578947369,20292722,20306944,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,32116
0.0,815.56096023333,density,24,20292722,288,15.0,23,0,1.0,0.0036363636363636364,0.0,856.3390082449965,1.05,82,18,0.30663872847140594,0.00030663872847140595,0.0036363636363636364,12,49159,0.8374474029403247,0,0.0,0.0036363636363636364,1299,False,0.73,-6.279116408485484e-16,5,0.05,599.0779797979798,599.0779797979798,0.0,random_waypoint,9.010376505040876,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26828,58701,3261.1666666666665,20292722,20312601,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31873
0.0,815.56096023333,density,24,20292722,288,15.0,23,4990,0.03593508500772798,0.018712273641851105,26.827956989247312,856.3390082449965,1.05,2,186,3.17992204062094,0.0031799220406209397,0.037575757575757575,12,6232,0.10654448471585858,0,0.0,0.037575757575757575,1508,False,0.01,-1.300256482822225e-16,99,0.99,586.3862626262626,586.3862626262626,0.0,random_waypoint,9.010376505040876,100,600.0,600.0,600.0,600.0,600.0,600.0,58492,ablation_isac_one_slot_delay,singlehop,False,26996,58492,314.4731182795699,20292722,20335550,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31496
0.0,815.56096023333,density,24,20292722,288,15.0,23,6114,0.0302934179222839,0.017263195950831527,32.010471204188484,856.3390082449965,1.05,4,191,3.2712201137219976,0.0032712201137219976,0.038585858585858585,12,6289,0.10771048845653217,0,0.0,0.038585858585858585,1612,False,0.02,-9.346330090684829e-16,96,0.96,585.8870707070707,585.8870707070707,0.0,random_waypoint,9.010376505040876,100,600.0,600.0,600.0,600.0,600.0,600.0,58388,improved_rl_isac,singlehop,False,27100,58388,305.69633507853405,20292722,20306944,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31288
