beam,discovered_edges_after,empty_scan_ratio,method,mode,new_edges_this_slot,node,sensing_detection_rate,slot
92,0,0.925,wang2025,tx,0,2,0.8333333333333334,7
17,0,0.925,wang2025,tx,0,3,0.8333333333333334,7
43,0,0.925,wang2025,rx,0,4,0.8333333333333334,7
59,0,0.925,wang2025,tx,0,5,0.8333333333333334,7
14,0,0.925,wang2025,tx,0,6,0.8333333333333334,7
69,0,0.925,wang2025,rx,0,7,0.8333333333333334,7
43,0,0.925,wang2025,rx,0,8,0.8333333333333334,7
66,0,0.925,wang2025,rx,0,9,0.8333333333333334,7
17,0,0.9222222222222223,wang2025,rx,0,0,0.76,8
68,0,0.9222222222222223,wang2025,tx,0,1,0.76,8
96,0,0.9222222222222223,wang2025,rx,0,2,0.76,8
71,0,0.9222222222222223,wang2025,tx,0,3,0.76,8
78,0,0.9222222222222223,wang2025,rx,0,4,0.76,8
40,0,0.9222222222222223,wang2025,tx,0,5,0.76,8
68,0,0.9222222222222223,wang2025,rx,0,6,0.76,8
55,0,0.9222222222222223,wang2025,tx,0,7,0.76,8
33,0,0.9222222222222223,wang2025,rx,0,8,0.76,8
56,0,0.9222222222222223,wang2025,tx,0,9,0.76,8
15,0,0.91,wang2025,rx,0,0,0.7741935483870968,9
74,0,0.91,wang2025,tx,0,1,0.7741935483870968,9
56,0,0.91,wang2025,rx,0,2,0.7741935483870968,9
75,0,0.91,wang2025,tx,0,3,0.7741935483870968,9
40,0,0.91,wang2025,tx,0,4,0.7741935483870968,9
20,0,0.91,wang2025,tx,0,5,0.7741935483870968,9
68,0,0.91,wang2025,tx,0,6,0.7741935483870968,9
51,0,0.91,wang2025,tx,0,7,0.7741935483870968,9
3,0,0.91,wang2025,rx,0,8,0.7741935483870968,9
45,0,0.91,wang2025,rx,0,9,0.7741935483870968,9
102,0,0.9090909090909091,wang2025,tx,0,0,0.7647058823529411,10
24,0,0.9090909090909091,wang2025,tx,0,1,0.7647058823529411,10
82,0,0.9090909090909091,wang2025,tx,0,2,0.7647058823529411,10
64,0,0.9090909090909091,wang2025,tx,0,3,0.7647058823529411,10
97,0,0.9090909090909091,wang2025,rx,0,4,0.7647058823529411,10
99,0,0.9090909090909091,wang2025,rx,0,5,0.7647058823529411,10
57,0,0.9090909090909091,wang2025,tx,0,6,0.7647058823529411,10
104,0,0.9090909090909091,wang2025,tx,0,7,0.7647058823529411,10
0,0,0.9090909090909091,wang2025,tx,0,8,0.7647058823529411,10
49,0,0.9090909090909091,wang2025,rx,0,9,0.7647058823529411,10
92,0,0.9166666666666666,wang2025,rx,0,0,0.7777777777777778,11
97,0,0.9166666666666666,wang2025,rx,0,1,0.7777777777777778,11
64,0,0.9166666666666666,wang2025,rx,0,2,0.7777777777777778,11
22,0,0.9166666666666666,wang2025,rx,0,3,0.7777777777777778,11
104,0,0.9166666666666666,wang2025,rx,0,4,0.7777777777777778,11
2,0,0.9166666666666666,wang2025,rx,0,5,0.7777777777777778,11
102,0,0.9166666666666666,wang2025,rx,0,6,0.7777777777777778,11
15,0,0.9166666666666666,wang2025,tx,0,7,0.7777777777777778,11
82,0,0.9166666666666666,wang2025,tx,0,8,0.7777777777777778,11
11,0,0.9166666666666666,wang2025,tx,0,9,0.7777777777777778,11
104,0,0.9076923076923077,wang2025,rx,0,0,0.7380952380952381,12
32,0,0.9076923076923077,wang2025,tx,0,1,0.7380952380952381,12
16,0,0.9076923076923077,wang2025,rx,0,2,0.7380952380952381,12
62,0,0.9076923076923077,wang2025,tx,0,3,0.7380952380952381,12
102,0,0.9076923076923077,wang2025,rx,0,4,0.7380952380952381,12
36,0,0.9076923076923077,wang2025,tx,0,5,0.7380952380952381,12
26,0,0.9076923076923077,wang2025,rx,0,6,0.7380952380952381,12
74,0,0.9076923076923077,wang2025,rx,0,7,0.7380952380952381,12
31,0,0.9076923076923077,wang2025,tx,0,8,0.7380952380952381,12
100,0,0.9076923076923077,wang2025,tx,0,9,0.7380952380952381,12
36,0,0.9142857142857143,wang2025,rx,0,0,0.7608695652173914,13
70,0,0.9142857142857143,wang2025,rx,0,1,0.7608695652173914,13
6,0,0.9142857142857143,wang2025,tx,0,2,0.7608695652173914,13
101,0,0.9142857142857143,wang2025,tx,0,3,0.7608695652173914,13
83,0,0.9142857142857143,wang2025,tx,0,4,0.7608695652173914,13
18,0,0.9142857142857143,wang2025,tx,0,5,0.7608695652173914,13
49,0,0.9142857142857143,wang2025,tx,0,6,0.7608695652173914,13
68,0,0.9142857142857143,wang2025,tx,0,7,0.7608695652173914,13
85,0,0.9142857142857143,wang2025,rx,0,8,0.7608695652173914,13
68,0,0.9142857142857143,wang2025,rx,0,9,0.7608695652173914,13
46,0,0.9133333333333333,wang2025,tx,0,0,0.76,14
85,0,0.9133333333333333,wang2025,rx,0,1,0.76,14
26,0,0.9133333333333333,wang2025,tx,0,2,0.76,14
94,0,0.9133333333333333,wang2025,rx,0,3,0.76,14
88,0,0.9133333333333333,wang2025,tx,0,4,0.76,14
57,0,0.9133333333333333,wang2025,tx,0,5,0.76,14
96,0,0.9133333333333333,wang2025,rx,0,6,0.76,14
44,0,0.9133333333333333,wang2025,rx,0,7,0.76,14
100,0,0.9133333333333333,wang2025,tx,0,8,0.76,14
30,0,0.9133333333333333,wang2025,tx,0,9,0.76,14
1,0,0.91875,wang2025,rx,0,0,0.7777777777777778,15
56,0,0.91875,wang2025,tx,0,1,0.7777777777777778,15
34,0,0.91875,wang2025,rx,0,2,0.7777777777777778,15
15,0,0.91875,wang2025,tx,0,3,0.7777777777777778,15
32,0,0.91875,wang2025,tx,0,4,0.7777777777777778,15
99,0,0.91875,wang2025,rx,0,5,0.7777777777777778,15
10,0,0.91875,wang2025,tx,0,6,0.7777777777777778,15
79,0,0.91875,wang2025,tx,0,7,0.7777777777777778,15
90,0,0.91875,wang2025,rx,0,8,0.7777777777777778,15
78,0,0.91875,wang2025,tx,0,9,0.7777777777777778,15
14,0,0.9235294117647059,wang2025,tx,0,0,0.7931034482758621,16
91,0,0.9235294117647059,wang2025,rx,0,1,0.7931034482758621,16
85,0,0.9235294117647059,wang2025,tx,0,2,0.7931034482758621,16
98,0,0.9235294117647059,wang2025,tx,0,3,0.7931034482758621,16
78,0,0.9235294117647059,wang2025,tx,0,4,0.7931034482758621,16
11,0,0.9235294117647059,wang2025,tx,0,5,0.7931034482758621,16
23,0,0.9235294117647059,wang2025,rx,0,6,0.7931034482758621,16
60,0,0.9235294117647059,wang2025,tx,0,7,0.7931034482758621,16
70,0,0.9235294117647059,wang2025,tx,0,8,0.7931034482758621,16
8,0,0.9235294117647059,wang2025,rx,0,9,0.7931034482758621,16
40,0,0.9277777777777778,wang2025,rx,0,0,0.7931034482758621,17
29,0,0.9277777777777778,wang2025,tx,0,1,0.7931034482758621,17
62,0,0.9277777777777778,wang2025,tx,0,2,0.7931034482758621,17
81,0,0.9277777777777778,wang2025,rx,0,3,0.7931034482758621,17
60,0,0.9277777777777778,wang2025,tx,0,4,0.7931034482758621,17
87,0,0.9277777777777778,wang2025,rx,0,5,0.7931034482758621,17
94,0,0.9277777777777778,wang2025,rx,0,6,0.7931034482758621,17
32,0,0.9277777777777778,wang2025,rx,0,7,0.7931034482758621,17
12,0,0.9277777777777778,wang2025,tx,0,8,0.7931034482758621,17
22,0,0.9277777777777778,wang2025,tx,0,9,0.7931034482758621,17
76,0,0.9263157894736842,wang2025,tx,0,0,0.8,18
4,0,0.9263157894736842,wang2025,tx,0,1,0.8,18
62,0,0.9263157894736842,wang2025,rx,0,2,0.8,18
58,0,0.9263157894736842,wang2025,rx,0,3,0.8,18
23,0,0.9263157894736842,wang2025,rx,0,4,0.8,18
92,0,0.9263157894736842,wang2025,tx,0,5,0.8,18
5,0,0.9263157894736842,wang2025,rx,0,6,0.8,18
10,0,0.9263157894736842,wang2025,rx,0,7,0.8,18
8,0,0.9263157894736842,wang2025,rx,0,8,0.8,18
97,0,0.9263157894736842,wang2025,tx,0,9,0.8,18
52,0,0.925,wang2025,tx,0,0,0.8064516129032258,19
19,0,0.925,wang2025,rx,0,1,0.8064516129032258,19
3,0,0.925,wang2025,tx,0,2,0.8064516129032258,19
26,0,0.925,wang2025,tx,0,3,0.8064516129032258,19
22,0,0.925,wang2025,rx,0,4,0.8064516129032258,19
80,0,0.925,wang2025,tx,0,5,0.8064516129032258,19
36,0,0.925,wang2025,tx,0,6,0.8064516129032258,19
40,0,0.925,wang2025,tx,0,7,0.8064516129032258,19
59,0,0.925,wang2025,tx,0,8,0.8064516129032258,19
91,0,0.925,wang2025,rx,0,9,0.8064516129032258,19
8,0,0.919047619047619,wang2025,tx,0,0,0.8153846153846154,20
98,0,0.919047619047619,wang2025,rx,0,1,0.8153846153846154,20
8,0,0.919047619047619,wang2025,rx,0,2,0.8153846153846154,20
38,0,0.919047619047619,wang2025,rx,0,3,0.8153846153846154,20
27,0,0.919047619047619,wang2025,rx,0,4,0.8153846153846154,20
51,0,0.919047619047619,wang2025,rx,0,5,0.8153846153846154,20
88,0,0.919047619047619,wang2025,rx,0,6,0.8153846153846154,20
34,0,0.919047619047619,wang2025,tx,0,7,0.8153846153846154,20
49,0,0.919047619047619,wang2025,rx,0,8,0.8153846153846154,20
35,0,0.919047619047619,wang2025,rx,0,9,0.8153846153846154,20
39,0,0.9181818181818182,wang2025,tx,0,0,0.8285714285714286,21
38,0,0.9181818181818182,wang2025,rx,0,1,0.8285714285714286,21
35,0,0.9181818181818182,wang2025,tx,0,2,0.8285714285714286,21
37,0,0.9181818181818182,wang2025,rx,0,3,0.8285714285714286,21
38,0,0.9181818181818182,wang2025,rx,0,4,0.8285714285714286,21
9,0,0.9181818181818182,wang2025,tx,0,5,0.8285714285714286,21
88,0,0.9181818181818182,wang2025,tx,0,6,0.8285714285714286,21
23,0,0.9181818181818182,wang2025,tx,0,7,0.8285714285714286,21
75,0,0.9181818181818182,wang2025,tx,0,8,0.8285714285714286,21
52,0,0.9181818181818182,wang2025,tx,0,9,0.8285714285714286,21
17,0,0.9217391304347826,wang2025,tx,0,0,0.8194444444444444,22
104,0,0.9217391304347826,wang2025,rx,0,1,0.8194444444444444,22
59,0,0.9217391304347826,wang2025,rx,0,2,0.8194444444444444,22
28,0,0.9217391304347826,wang2025,tx,0,3,0.8194444444444444,22
29,0,0.9217391304347826,wang2025,tx,0,4,0.8194444444444444,22
31,0,0.9217391304347826,wang2025,rx,0,5,0.8194444444444444,22
39,0,0.9217391304347826,wang2025,tx,0,6,0.8194444444444444,22
4,0,0.9217391304347826,wang2025,rx,0,7,0.8194444444444444,22
3,0,0.9217391304347826,wang2025,rx,0,8,0.8194444444444444,22
3,0,0.9217391304347826,wang2025,rx,0,9,0.8194444444444444,22
41,0,0.9208333333333333,wang2025,rx,0,0,0.8243243243243243,23
87,0,0.9208333333333333,wang2025,tx,0,1,0.8243243243243243,23
62,0,0.9208333333333333,wang2025,rx,0,2,0.8243243243243243,23
38,0,0.9208333333333333,wang2025,tx,0,3,0.8243243243243243,23
101,0,0.9208333333333333,wang2025,rx,0,4,0.8243243243243243,23
1,0,0.9208333333333333,wang2025,tx,0,5,0.8243243243243243,23
32,0,0.9208333333333333,wang2025,tx,0,6,0.8243243243243243,23
100,0,0.9208333333333333,wang2025,tx,0,7,0.8243243243243243,23
48,0,0.9208333333333333,wang2025,rx,0,8,0.8243243243243243,23
95,0,0.9208333333333333,wang2025,tx,0,9,0.8243243243243243,23
26,0,0.924,wang2025,rx,0,0,0.8266666666666667,24
85,0,0.924,wang2025,tx,0,1,0.8266666666666667,24
8,0,0.924,wang2025,tx,0,2,0.8266666666666667,24
5,0,0.924,wang2025,rx,0,3,0.8266666666666667,24
11,0,0.924,wang2025,rx,0,4,0.8266666666666667,24
31,0,0.924,wang2025,rx,0,5,0.8266666666666667,24
95,0,0.924,wang2025,rx,0,6,0.8266666666666667,24
5,0,0.924,wang2025,tx,0,7,0.8266666666666667,24
9,0,0.924,wang2025,tx,0,8,0.8266666666666667,24
31,0,0.924,wang2025,rx,0,9,0.8266666666666667,24
50,0,0.9230769230769231,wang2025,tx,0,0,0.8148148148148148,25
1,0,0.9230769230769231,wang2025,tx,0,1,0.8148148148148148,25
65,0,0.9230769230769231,wang2025,rx,0,2,0.8148148148148148,25
81,0,0.9230769230769231,wang2025,tx,0,3,0.8148148148148148,25
21,0,0.9230769230769231,wang2025,tx,0,4,0.8148148148148148,25
99,0,0.9230769230769231,wang2025,rx,0,5,0.8148148148148148,25
1,0,0.9230769230769231,wang2025,rx,0,6,0.8148148148148148,25
27,0,0.9230769230769231,wang2025,rx,0,7,0.8148148148148148,25
44,0,0.9230769230769231,wang2025,tx,0,8,0.8148148148148148,25
90,0,0.9230769230769231,wang2025,rx,0,9,0.8148148148148148,25
104,0,0.9259259259259259,wang2025,rx,0,0,0.8214285714285714,26
104,0,0.9259259259259259,wang2025,tx,0,1,0.8214285714285714,26
29,0,0.9259259259259259,wang2025,rx,0,2,0.8214285714285714,26
20,0,0.9259259259259259,wang2025,tx,0,3,0.8214285714285714,26
23,0,0.9259259259259259,wang2025,tx,0,4,0.8214285714285714,26
7,0,0.9259259259259259,wang2025,tx,0,5,0.8214285714285714,26
86,0,0.9259259259259259,wang2025,rx,0,6,0.8214285714285714,26
32,0,0.9259259259259259,wang2025,tx,0,7,0.8214285714285714,26
38,0,0.9259259259259259,wang2025,tx,0,8,0.8214285714285714,26
72,0,0.9259259259259259,wang2025,rx,0,9,0.8214285714285714,26
99,0,0.9285714285714286,wang2025,rx,0,0,0.8214285714285714,27
97,0,0.9285714285714286,wang2025,rx,0,1,0.8214285714285714,27
28,0,0.9285714285714286,wang2025,tx,0,2,0.8214285714285714,27
69,0,0.9285714285714286,wang2025,rx,0,3,0.8214285714285714,27
4,0,0.9285714285714286,wang2025,rx,0,4,0.8214285714285714,27
101,0,0.9285714285714286,wang2025,rx,0,5,0.8214285714285714,27
3,0,0.9285714285714286,wang2025,rx,0,6,0.8214285714285714,27
62,0,0.9285714285714286,wang2025,rx,0,7,0.8214285714285714,27
36,0,0.9285714285714286,wang2025,tx,0,8,0.8214285714285714,27
61,0,0.9285714285714286,wang2025,rx,0,9,0.8214285714285714,27
26,0,0.9137931034482759,wang2025,tx,0,0,0.8279569892473119,28
98,0,0.9137931034482759,wang2025,rx,0,1,0.8279569892473119,28
33,0,0.9137931034482759,wang2025,tx,0,2,0.8279569892473119,28
73,0,0.9137931034482759,wang2025,tx,0,3,0.8279569892473119,28
19,0,0.9137931034482759,wang2025,rx,0,4,0.8279569892473119,28
38,0,0.9137931034482759,wang2025,tx,0,5,0.8279569892473119,28
47,0,0.9137931034482759,wang2025,rx,0,6,0.8279569892473119,28
62,0,0.9137931034482759,wang2025,rx,0,7,0.8279569892473119,28
57,0,0.9137931034482759,wang2025,tx,0,8,0.8279569892473119,28
32,0,0.9137931034482759,wang2025,tx,0,9,0.8279569892473119,28
93,0,0.91,wang2025,rx,0,0,0.8333333333333334,29
20,0,0.91,wang2025,tx,0,1,0.8333333333333334,29
1,0,0.91,wang2025,rx,0,2,0.8333333333333334,29
45,0,0.91,wang2025,rx,0,3,0.8333333333333334,29
27,0,0.91,wang2025,rx,0,4,0.8333333333333334,29
87,0,0.91,wang2025,rx,0,5,0.8333333333333334,29
5,0,0.91,wang2025,rx,0,6,0.8333333333333334,29
51,0,0.91,wang2025,rx,0,7,0.8333333333333334,29
18,0,0.91,wang2025,tx,0,8,0.8333333333333334,29
43,0,0.91,wang2025,rx,0,9,0.8333333333333334,29
100,0,0.9129032258064517,wang2025,tx,0,0,0.8181818181818182,30
98,0,0.9129032258064517,wang2025,rx,0,1,0.8181818181818182,30
21,0,0.9129032258064517,wang2025,rx,0,2,0.8181818181818182,30
7,0,0.9129032258064517,wang2025,tx,0,3,0.8181818181818182,30
19,0,0.9129032258064517,wang2025,tx,0,4,0.8181818181818182,30
99,0,0.9129032258064517,wang2025,tx,0,5,0.8181818181818182,30
95,0,0.9129032258064517,wang2025,rx,0,6,0.8181818181818182,30
27,0,0.9129032258064517,wang2025,tx,0,7,0.8181818181818182,30
68,0,0.9129032258064517,wang2025,tx,0,8,0.8181818181818182,30
2,0,0.9129032258064517,wang2025,tx,0,9,0.8181818181818182,30
17,0,0.90625,wang2025,rx,0,0,0.8018018018018018,31
76,0,0.90625,wang2025,rx,0,1,0.8018018018018018,31
57,0,0.90625,wang2025,rx,0,2,0.8018018018018018,31
26,0,0.90625,wang2025,rx,0,3,0.8018018018018018,31
11,0,0.90625,wang2025,tx,0,4,0.8018018018018018,31
51,0,0.90625,wang2025,tx,0,5,0.8018018018018018,31
5,0,0.90625,wang2025,rx,0,6,0.8018018018018018,31
49,0,0.90625,wang2025,tx,0,7,0.8018018018018018,31
57,0,0.90625,wang2025,tx,0,8,0.8018018018018018,31
50,0,0.90625,wang2025,rx,0,9,0.8018018018018018,31
41,0,0.906060606060606,wang2025,rx,0,0,0.808695652173913,32
97,0,0.906060606060606,wang2025,tx,0,1,0.808695652173913,32
33,0,0.906060606060606,wang2025,rx,0,2,0.808695652173913,32
51,0,0.906060606060606,wang2025,rx,0,3,0.808695652173913,32
53,0,0.906060606060606,wang2025,rx,0,4,0.808695652173913,32
88,0,0.906060606060606,wang2025,tx,0,5,0.808695652173913,32
47,0,0.906060606060606,wang2025,tx,0,6,0.808695652173913,32
3,0,0.906060606060606,wang2025,tx,0,7,0.808695652173913,32
7,0,0.906060606060606,wang2025,tx,0,8,0.808695652173913,32
90,0,0.906060606060606,wang2025,rx,0,9,0.808695652173913,32
104,0,0.9058823529411765,wang2025,tx,0,0,0.8067226890756303,33
4,0,0.9058823529411765,wang2025,rx,0,1,0.8067226890756303,33
30,0,0.9058823529411765,wang2025,tx,0,2,0.8067226890756303,33
84,0,0.9058823529411765,wang2025,rx,0,3,0.8067226890756303,33
25,0,0.9058823529411765,wang2025,tx,0,4,0.8067226890756303,33
101,0,0.9058823529411765,wang2025,rx,0,5,0.8067226890756303,33
100,0,0.9058823529411765,wang2025,rx,0,6,0.8067226890756303,33
62,0,0.9058823529411765,wang2025,rx,0,7,0.8067226890756303,33
43,0,0.9058823529411765,wang2025,tx,0,8,0.8067226890756303,33
61,0,0.9058823529411765,wang2025,tx,0,9,0.8067226890756303,33
71,0,0.9085714285714286,wang2025,rx,0,0,0.8130081300813008,34
92,0,0.9085714285714286,wang2025,tx,0,1,0.8130081300813008,34
62,0,0.9085714285714286,wang2025,rx,0,2,0.8130081300813008,34
93,0,0.9085714285714286,wang2025,tx,0,3,0.8130081300813008,34
101,0,0.9085714285714286,wang2025,tx,0,4,0.8130081300813008,34
38,0,0.9085714285714286,wang2025,tx,0,5,0.8130081300813008,34
27,0,0.9085714285714286,wang2025,tx,0,6,0.8130081300813008,34
57,0,0.9085714285714286,wang2025,rx,0,7,0.8130081300813008,34
49,0,0.9085714285714286,wang2025,tx,0,8,0.8130081300813008,34
49,0,0.9085714285714286,wang2025,tx,0,9,0.8130081300813008,34
65,0,0.9111111111111111,wang2025,tx,0,0,0.8181818181818182,35
33,0,0.9111111111111111,wang2025,tx,0,1,0.8181818181818182,35
1,0,0.9111111111111111,wang2025,rx,0,2,0.8181818181818182,35
45,0,0.9111111111111111,wang2025,tx,0,3,0.8181818181818182,35
2,0,0.9111111111111111,wang2025,rx,0,4,0.8181818181818182,35
101,0,0.9111111111111111,wang2025,tx,0,5,0.8181818181818182,35
86,0,0.9111111111111111,wang2025,tx,0,6,0.8181818181818182,35
63,0,0.9111111111111111,wang2025,rx,0,7,0.8181818181818182,35
92,0,0.9111111111111111,wang2025,tx,0,8,0.8181818181818182,35
44,0,0.9111111111111111,wang2025,tx,0,9,0.8181818181818182,35
18,0,0.9027027027027027,wang2025,tx,0,0,0.8129496402877698,36
38,0,0.9027027027027027,wang2025,tx,0,1,0.8129496402877698,36
51,0,0.9027027027027027,wang2025,rx,0,2,0.8129496402877698,36
79,0,0.9027027027027027,wang2025,rx,0,3,0.8129496402877698,36
53,0,0.9027027027027027,wang2025,rx,0,4,0.8129496402877698,36
51,0,0.9027027027027027,wang2025,tx,0,5,0.8129496402877698,36
96,0,0.9027027027027027,wang2025,rx,0,6,0.8129496402877698,36
81,0,0.9027027027027027,wang2025,rx,0,7,0.8129496402877698,36
5,0,0.9027027027027027,wang2025,tx,0,8,0.8129496402877698,36
46,0,0.9027027027027027,wang2025,rx,0,9,0.8129496402877698,36
93,0,0.9026315789473685,wang2025,rx,0,0,0.8082191780821918,37
66,0,0.9026315789473685,wang2025,rx,0,1,0.8082191780821918,37
62,0,0.9026315789473685,wang2025,tx,0,2,0.8082191780821918,37
9,0,0.9026315789473685,wang2025,rx,0,3,0.8082191780821918,37
11,0,0.9026315789473685,wang2025,tx,0,4,0.8082191780821918,37
37,0,0.9026315789473685,wang2025,tx,0,5,0.8082191780821918,37
79,0,0.9026315789473685,wang2025,tx,0,6,0.8082191780821918,37
62,0,0.9026315789473685,wang2025,rx,0,7,0.8082191780821918,37
77,0,0.9026315789473685,wang2025,tx,0,8,0.8082191780821918,37
72,0,0.9026315789473685,wang2025,rx,0,9,0.8082191780821918,37
41,0,0.8974358974358975,wang2025,rx,0,0,0.8169934640522876,38
34,0,0.8974358974358975,wang2025,rx,0,1,0.8169934640522876,38
37,0,0.8974358974358975,wang2025,tx,0,2,0.8169934640522876,38
9,0,0.8974358974358975,wang2025,rx,0,3,0.8169934640522876,38
22,0,0.8974358974358975,wang2025,rx,0,4,0.8169934640522876,38
38,0,0.8974358974358975,wang2025,tx,0,5,0.8169934640522876,38
97,0,0.8974358974358975,wang2025,rx,0,6,0.8169934640522876,38
49,0,0.8974358974358975,wang2025,tx,0,7,0.8169934640522876,38
91,0,0.8974358974358975,wang2025,rx,0,8,0.8169934640522876,38
45,0,0.8974358974358975,wang2025,rx,0,9,0.8169934640522876,38
93,0,0.8975,wang2025,rx,0,0,0.8116883116883117,39
66,0,0.8975,wang2025,tx,0,1,0.8116883116883117,39
94,0,0.8975,wang2025,rx,0,2,0.8116883116883117,39
26,0,0.8975,wang2025,tx,0,3,0.8116883116883117,39
53,0,0.8975,wang2025,tx,0,4,0.8116883116883117,39
31,0,0.8975,wang2025,tx,0,5,0.8116883116883117,39
33,0,0.8975,wang2025,rx,0,6,0.8116883116883117,39
34,0,0.8975,wang2025,rx,0,7,0.8116883116883117,39
59,0,0.8975,wang2025,tx,0,8,0.8116883116883117,39
91,0,0.8975,wang2025,rx,0,9,0.8116883116883117,39
66,0,0.8951219512195122,wang2025,tx,0,0,0.8098159509202454,40
34,0,0.8951219512195122,wang2025,rx,0,1,0.8098159509202454,40
72,0,0.8951219512195122,wang2025,rx,0,2,0.8098159509202454,40
69,0,0.8951219512195122,wang2025,rx,0,3,0.8098159509202454,40
2,0,0.8951219512195122,wang2025,rx,0,4,0.8098159509202454,40
66,0,0.8951219512195122,wang2025,tx,0,5,0.8098159509202454,40
41,0,0.8951219512195122,wang2025,tx,0,6,0.8098159509202454,40
62,0,0.8951219512195122,wang2025,tx,0,7,0.8098159509202454,40
95,0,0.8951219512195122,wang2025,tx,0,8,0.8098159509202454,40
9,0,0.8951219512195122,wang2025,rx,0,9,0.8098159509202454,40
71,0,0.8904761904761904,wang2025,tx,0,0,0.8197674418604651,41
34,0,0.8904761904761904,wang2025,rx,0,1,0.8197674418604651,41
58,0,0.8904761904761904,wang2025,tx,0,2,0.8197674418604651,41
99,0,0.8904761904761904,wang2025,rx,0,3,0.8197674418604651,41
22,0,0.8904761904761904,wang2025,tx,0,4,0.8197674418604651,41
66,0,0.8904761904761904,wang2025,tx,0,5,0.8197674418604651,41
7,0,0.8904761904761904,wang2025,tx,0,6,0.8197674418604651,41
65,0,0.8904761904761904,wang2025,rx,0,7,0.8197674418604651,41
39,0,0.8904761904761904,wang2025,rx,0,8,0.8197674418604651,41
58,0,0.8904761904761904,wang2025,tx,0,9,0.8197674418604651,41
93,0,0.8883720930232558,wang2025,rx,0,0,0.8208092485549133,42
49,0,0.8883720930232558,wang2025,rx,0,1,0.8208092485549133,42
39,0,0.8883720930232558,wang2025,tx,0,2,0.8208092485549133,42
99,0,0.8883720930232558,wang2025,rx,0,3,0.8208092485549133,42
1,0,0.8883720930232558,wang2025,rx,0,4,0.8208092485549133,42
38,0,0.8883720930232558,wang2025,rx,0,5,0.8208092485549133,42
1,0,0.8883720930232558,wang2025,tx,0,6,0.8208092485549133,42
93,0,0.8883720930232558,wang2025,tx,0,7,0.8208092485549133,42
39,0,0.8883720930232558,wang2025,tx,0,8,0.8208092485549133,42
54,0,0.8883720930232558,wang2025,tx,0,9,0.8208092485549133,42
54,0,0.8818181818181818,wang2025,tx,0,0,0.8248587570621468,43
19,0,0.8818181818181818,wang2025,rx,0,1,0.8248587570621468,43
65,0,0.8818181818181818,wang2025,rx,0,2,0.8248587570621468,43
103,0,0.8818181818181818,wang2025,rx,0,3,0.8248587570621468,43
58,0,0.8818181818181818,wang2025,tx,0,4,0.8248587570621468,43
50,0,0.8818181818181818,wang2025,rx,0,5,0.8248587570621468,43
25,0,0.8818181818181818,wang2025,rx,0,6,0.8248587570621468,43
57,0,0.8818181818181818,wang2025,tx,0,7,0.8248587570621468,43
91,0,0.8818181818181818,wang2025,rx,0,8,0.8248587570621468,43
58,0,0.8818181818181818,wang2025,tx,0,9,0.8248587570621468,43
81,0,0.8755555555555555,wang2025,tx,0,0,0.8306878306878307,44
19,0,0.8755555555555555,wang2025,rx,0,1,0.8306878306878307,44
65,0,0.8755555555555555,wang2025,rx,0,2,0.8306878306878307,44
84,0,0.8755555555555555,wang2025,rx,0,3,0.8306878306878307,44
6,0,0.8755555555555555,wang2025,tx,0,4,0.8306878306878307,44
80,0,0.8755555555555555,wang2025,tx,0,5,0.8306878306878307,44
30,0,0.8755555555555555,wang2025,tx,0,6,0.8306878306878307,44
65,0,0.8755555555555555,wang2025,tx,0,7,0.8306878306878307,44
91,0,0.8755555555555555,wang2025,rx,0,8,0.8306878306878307,44
91,0,0.8755555555555555,wang2025,rx,0,9,0.8306878306878307,44
41,0,0.8717391304347826,wang2025,tx,0,0,0.8350515463917526,45
34,0,0.8717391304347826,wang2025,tx,0,1,0.8350515463917526,45
80,0,0.8717391304347826,wang2025,rx,0,2,0.8350515463917526,45
69,0,0.8717391304347826,wang2025,tx,0,3,0.8350515463917526,45
2,0,0.8717391304347826,wang2025,rx,0,4,0.8350515463917526,45
50,0,0.8717391304347826,wang2025,rx,0,5,0.8350515463917526,45
19,0,0.8717391304347826,wang2025,rx,0,6,0.8350515463917526,45
64,0,0.8717391304347826,wang2025,rx,0,7,0.8350515463917526,45
91,0,0.8717391304347826,wang2025,tx,0,8,0.8350515463917526,45
46,0,0.8717391304347826,wang2025,tx,0,9,0.8350515463917526,45
27,0,0.8680851063829788,wang2025,rx,0,0,0.8366336633663366,46
4,0,0.8680851063829788,wang2025,rx,0,1,0.8366336633663366,46
36,0,0.8680851063829788,wang2025,tx,0,2,0.8366336633663366,46
103,0,0.8680851063829788,wang2025,rx,0,3,0.8366336633663366,46
2,0,0.8680851063829788,wang2025,tx,0,4,0.8366336633663366,46
65,0,0.8680851063829788,wang2025,tx,0,5,0.8366336633663366,46
25,0,0.8680851063829788,wang2025,tx,0,6,0.8366336633663366,46
38,0,0.8680851063829788,wang2025,rx,0,7,0.8366336633663366,46
69,0,0.8680851063829788,wang2025,rx,0,8,0.8366336633663366,46
103,0,0.8680851063829788,wang2025,tx,0,9,0.8366336633663366,46
18,0,0.8645833333333334,wang2025,tx,0,0,0.8365384615384616,47
19,0,0.8645833333333334,wang2025,tx,0,1,0.8365384615384616,47
32,0,0.8645833333333334,wang2025,tx,0,2,0.8365384615384616,47
9,0,0.8645833333333334,wang2025,rx,0,3,0.8365384615384616,47
