active_count,belief_max,belief_mean,candidate_count,discovered_edges_before,method,node,positive_count,score_max,slot
96,0.42538151144981384,0.40532782673835754,,0,wang2025,3,0,,8
77,0.7196416854858398,0.368597149848938,,0,wang2025,4,2,,8
56,0.42538151144981384,0.3141948878765106,,0,wang2025,5,0,,8
78,0.42538151144981384,0.36221233010292053,,0,wang2025,6,0,,8
84,0.42538151144981384,0.3785895109176636,,0,wang2025,7,0,,8
74,0.7196416854858398,0.3690555989742279,,0,wang2025,8,5,,8
85,0.6987241506576538,0.38342100381851196,,0,wang2025,9,1,,8
58,0.8008193969726562,0.3162488341331482,,0,wang2025,0,3,,9
62,0.7265932559967041,0.3210546672344208,,0,wang2025,1,1,,9
91,0.6948957443237305,0.38895097374916077,,0,wang2025,2,1,,9
87,0.41687387228012085,0.37756866216659546,,0,wang2025,3,0,,9
77,0.7052488327026367,0.3612252473831177,,0,wang2025,4,2,,9
50,0.41687387228012085,0.291861355304718,,0,wang2025,5,0,,9
78,0.41687387228012085,0.3549681305885315,,0,wang2025,6,0,,9
79,0.7375932335853577,0.36828044056892395,,0,wang2025,7,3,,9
74,0.7052488327026367,0.3616744875907898,,0,wang2025,8,5,,9
78,0.6847496628761292,0.36253902316093445,,0,wang2025,9,2,,9
58,0.7848029732704163,0.30992385745048523,,0,wang2025,0,3,,10
53,0.7120614051818848,0.2953740358352661,,0,wang2025,1,1,,10
91,0.6809978485107422,0.38117191195487976,,0,wang2025,2,1,,10
78,0.4085364043712616,0.3507577180862427,,0,wang2025,3,0,,10
72,0.861014723777771,0.34461063146591187,,0,wang2025,4,2,,10
43,0.7338413596153259,0.2772407531738281,,0,wang2025,5,2,,10
72,0.4085364043712616,0.33214008808135986,,0,wang2025,6,0,,10
71,0.7338413596153259,0.3468933403491974,,0,wang2025,7,4,,10
74,0.6911438703536987,0.35444098711013794,,0,wang2025,8,5,,10
78,0.6710546612739563,0.3552882671356201,,0,wang2025,9,2,,10
54,0.769106924533844,0.2934493124485016,,0,wang2025,0,3,,11
49,0.7301645278930664,0.28452861309051514,,0,wang2025,1,3,,11
82,0.6673778891563416,0.3546741008758545,,0,wang2025,2,1,,11
69,0.4003656804561615,0.3248681128025055,,0,wang2025,3,0,,11
72,0.8437944650650024,0.3377184271812439,,0,wang2025,4,2,,11
43,0.7191645503044128,0.27169591188430786,,0,wang2025,5,2,,11
63,0.4003656804561615,0.3066228926181793,,0,wang2025,6,0,,11
69,0.7191645503044128,0.3319862484931946,,0,wang2025,7,4,,11
68,0.6773210167884827,0.3347693085670471,,0,wang2025,8,5,,11
78,0.6576336026191711,0.3481824994087219,,0,wang2025,9,2,,11
54,0.7537248134613037,0.28758034110069275,,0,wang2025,0,3,,12
49,0.7155612707138062,0.27883806824684143,,0,wang2025,1,3,,12
82,0.6540303230285645,0.34758061170578003,,0,wang2025,2,1,,12
69,0.39235836267471313,0.3183707892894745,,0,wang2025,3,0,,12
72,0.8269185423851013,0.3309640884399414,,0,wang2025,4,2,,12
43,0.7047812342643738,0.266262024641037,,0,wang2025,5,2,,12
63,0.39235836267471313,0.30049046874046326,,0,wang2025,6,0,,12
61,0.7265612483024597,0.3120877146720886,,0,wang2025,7,5,,12
62,0.7265612483024597,0.31462863087654114,,0,wang2025,8,4,,12
72,0.6444809436798096,0.32888758182525635,,0,wang2025,9,2,,12
54,0.7386503219604492,0.28182876110076904,,0,wang2025,0,3,,13
44,0.7230300307273865,0.26419422030448914,,0,wang2025,1,4,,13
82,0.6409497261047363,0.34062904119491577,,0,wang2025,2,1,,13
65,0.38451120257377625,0.2994152307510376,,0,wang2025,3,0,,13
72,0.8103801608085632,0.32434478402137756,,0,wang2025,4,2,,13
38,0.7230300307273865,0.25229400396347046,,0,wang2025,5,2,,13
63,0.38451120257377625,0.29448068141937256,,0,wang2025,6,0,,13
61,0.7120300531387329,0.3058460056781769,,0,wang2025,7,5,,13
55,0.7120300531387329,0.29242467880249023,,0,wang2025,8,4,,13
66,0.6315913200378418,0.310225248336792,,0,wang2025,9,2,,13
54,0.7238773107528687,0.27619218826293945,,0,wang2025,0,3,,14
44,0.7085694074630737,0.2589103579521179,,0,wang2025,1,4,,14
76,0.6281307339668274,0.3219735324382782,,0,wang2025,2,1,,14
63,0.6263062357902527,0.29007890820503235,,0,wang2025,3,1,,14
63,0.7941725850105286,0.30009350180625916,,0,wang2025,4,2,,14
32,0.7085694074630737,0.23274050652980804,,0,wang2025,5,2,,14
58,0.7195694446563721,0.28347405791282654,,0,wang2025,6,2,,14
59,0.7195694446563721,0.2921978831291199,,0,wang2025,7,5,,14
55,0.6977894306182861,0.28657618165016174,,0,wang2025,8,4,,14
66,0.6189594864845276,0.3040207326412201,,0,wang2025,9,2,,14
47,0.7093997597694397,0.25538694858551025,,0,wang2025,0,3,,15
44,0.694398045539856,0.2537320852279663,,0,wang2025,1,4,,15
67,0.6155681014060974,0.29812490940093994,,0,wang2025,2,1,,15
63,0.61378014087677,0.2842772901058197,,0,wang2025,3,1,,15
55,0.7782891392707825,0.2777463495731354,,0,wang2025,4,2,,15
29,0.694398045539856,0.21753863990306854,,0,wang2025,5,2,,15
58,0.7051780223846436,0.27780452370643616,,0,wang2025,6,2,,15
59,0.7051780223846436,0.28635385632514954,,0,wang2025,7,5,,15
49,0.683833658695221,0.26923853158950806,,0,wang2025,8,4,,15
62,0.7161780595779419,0.2983732223510742,,0,wang2025,9,5,,15
47,0.6952117681503296,0.2502792179584503,,0,wang2025,0,3,,16
38,0.6805101037025452,0.23519352078437805,,0,wang2025,1,4,,16
67,0.6032567024230957,0.29216238856315613,,0,wang2025,2,1,,16
57,0.6015045046806335,0.264658659696579,,0,wang2025,3,1,,16
46,0.7627233266830444,0.25513046979904175,,0,wang2025,4,2,,16
29,0.6805101037025452,0.21318785846233368,,0,wang2025,5,2,,16
54,0.7128545045852661,0.2713506519794464,,0,wang2025,6,4,,16
54,0.7128545045852661,0.28032276034355164,,0,wang2025,7,8,,16
49,0.6701569557189941,0.2638537585735321,,0,wang2025,8,4,,16
53,0.7018544673919678,0.2753448188304901,,0,wang2025,9,5,,16
43,0.6813074946403503,0.2361706644296646,,0,wang2025,0,3,,17
38,0.6668998599052429,0.23048964142799377,,0,wang2025,1,4,,17
58,0.5911915898323059,0.26959943771362305,,0,wang2025,2,1,,17
53,0.7095974087715149,0.25869515538215637,,0,wang2025,3,3,,17
42,0.747468888759613,0.23841696977615356,,0,wang2025,4,2,,17
25,0.6668998599052429,0.19982115924358368,,0,wang2025,5,2,,17
54,0.6985973715782166,0.2659236788749695,,0,wang2025,6,4,,17
49,0.7095974087715149,0.2667597234249115,,0,wang2025,7,9,,17
46,0.6567538380622864,0.2522038519382477,,0,wang2025,8,5,,17
53,0.687817394733429,0.2698379158973694,,0,wang2025,9,5,,17
43,0.6676813960075378,0.2314472794532776,,0,wang2025,0,3,,18
29,0.6535618901252747,0.20949453115463257,,0,wang2025,1,4,,18
53,0.7064054608345032,0.25606417655944824,,0,wang2025,2,2,,18
53,0.6954054236412048,0.25352126359939575,,0,wang2025,3,3,,18
38,0.7325195074081421,0.2222699075937271,,0,wang2025,4,2,,18
25,0.6535618901252747,0.1958247274160385,,0,wang2025,5,2,,18
54,0.6846254467964172,0.2606051564216614,,0,wang2025,6,4,,18
49,0.6954054236412048,0.26142454147338867,,0,wang2025,7,9,,18
40,0.6436187624931335,0.23623624444007874,,0,wang2025,8,5,,18
46,0.6740610599517822,0.25005844235420227,,0,wang2025,9,5,,18
38,0.6543277502059937,0.21512746810913086,,0,wang2025,0,3,,19
27,0.7032773494720459,0.20703837275505066,,0,wang2025,1,6,,19
53,0.6922773122787476,0.2509428858757019,,0,wang2025,2,2,,19
53,0.68149733543396,0.24845081567764282,,0,wang2025,3,3,,19
38,0.7178691029548645,0.2178245335817337,,0,wang2025,4,2,,19
23,0.6404906511306763,0.1851283311843872,,0,wang2025,5,2,,19
54,0.670932948589325,0.2553930878639221,,0,wang2025,6,4,,19
49,0.68149733543396,0.2561960518360138,,0,wang2025,7,9,,19
40,0.6307463645935059,0.23151151835918427,,0,wang2025,8,5,,19
40,0.6605798006057739,0.2343522012233734,,0,wang2025,9,5,,19
33,0.7002118229866028,0.20203393697738647,,0,wang2025,0,3,,20
27,0.6892117857933044,0.2028975933790207,,0,wang2025,1,6,,20
47,0.6784318089485168,0.23543305695056915,,0,wang2025,2,2,,20
45,0.7002118229866028,0.23298344016075134,,0,wang2025,3,4,,20
38,0.7035117149353027,0.2134680300951004,,0,wang2025,4,2,,20
19,0.6276808381080627,0.17049767076969147,,0,wang2025,5,2,,20
49,0.6575142741203308,0.23926091194152832,,0,wang2025,6,4,,20
44,0.6678674221038818,0.2358866184949875,,0,wang2025,7,7,,20
36,0.7002118229866028,0.2202295958995819,,0,wang2025,8,6,,20
40,0.6473682522773743,0.22966517508029938,,0,wang2025,9,5,,20
27,0.6862075328826904,0.18771207332611084,,0,wang2025,0,3,,21
27,0.6754275560379028,0.19883961975574493,,0,wang2025,1,6,,21
47,0.6648631691932678,0.23072439432144165,,0,wang2025,2,2,,21
45,0.6862075328826904,0.22832374274730682,,0,wang2025,3,4,,21
38,0.6894415020942688,0.20919865369796753,,0,wang2025,4,2,,21
19,0.6151272058486938,0.16708771884441376,,0,wang2025,5,2,,21
49,0.6443639993667603,0.23447570204734802,,0,wang2025,6,4,,21
40,0.6972075700759888,0.23334628343582153,,0,wang2025,7,10,,21
36,0.6862075328826904,0.21582500636577606,,0,wang2025,8,6,,21
40,0.6344208717346191,0.22507184743881226,,0,wang2025,9,5,,21
25,0.6724833846092224,0.18003979325294495,,0,wang2025,0,4,,22
27,0.6619189977645874,0.19486281275749207,,0,wang2025,1,6,,22
44,0.6942633986473083,0.22948166728019714,,0,wang2025,2,5,,22
45,0.6724833846092224,0.2237573117017746,,0,wang2025,3,4,,22
38,0.6756526827812195,0.20501473546028137,,0,wang2025,4,2,,22
16,0.6028246879577637,0.15685680508613586,,0,wang2025,5,2,,22
42,0.6314767003059387,0.21652008593082428,,0,wang2025,6,4,,22
35,0.6942633986473083,0.22199057042598724,,0,wang2025,7,11,,22
31,0.6724833846092224,0.20050519704818726,,0,wang2025,8,6,,22
34,0.6217324733734131,0.20822791755199432,,0,wang2025,9,5,,22
20,0.691378116607666,0.17391438782215118,,0,wang2025,0,6,,23
27,0.6486806273460388,0.19096557796001434,,0,wang2025,1,6,,23
44,0.6803781390190125,0.2248920500278473,,0,wang2025,2,5,,23
42,0.6590337157249451,0.209901824593544,,0,wang2025,3,4,,23
29,0.6621395945549011,0.18610337376594543,,0,wang2025,4,2,,23
16,0.5907681584358215,0.1537196934223175,,0,wang2025,5,2,,23
36,0.6188471913337708,0.19849810004234314,,0,wang2025,6,3,,23
35,0.6803781390190125,0.21755075454711914,,0,wang2025,7,11,,23
31,0.6590337157249451,0.19649507105350494,,0,wang2025,8,6,,23
34,0.6092978119850159,0.20406335592269897,,0,wang2025,9,5,,23
20,0.6775505542755127,0.1704360842704773,,0,wang2025,0,6,,24
22,0.6357070207595825,0.17617952823638916,,0,wang2025,1,6,,24
44,0.6667705774307251,0.22039414942264557,,0,wang2025,2,5,,24
33,0.6458530426025391,0.1911889612674713,,0,wang2025,3,4,,24
29,0.6488968133926392,0.1823812574148178,,0,wang2025,4,2,,24
14,0.5789527893066406,0.14451681077480316,,0,wang2025,5,2,,24
33,0.688550591468811,0.1940375566482544,,0,wang2025,6,5,,24
33,0.6667705774307251,0.2074703723192215,,0,wang2025,7,11,,24
31,0.6458530426025391,0.1925651580095291,,0,wang2025,8,6,,24
32,0.5971118211746216,0.19385357201099396,,0,wang2025,9,5,,24
20,0.6639995574951172,0.16702739894390106,,0,wang2025,0,6,,25
19,0.6229928731918335,0.1640382558107376,,0,wang2025,1,6,,25
41,0.6534351706504822,0.2134799361228943,,0,wang2025,2,6,,25
33,0.6329360008239746,0.18736518919467926,,0,wang2025,3,4,,25
29,0.6359188556671143,0.1787336766719818,,0,wang2025,4,2,,25
14,0.5673737525939941,0.1416264772415161,,0,wang2025,5,2,,25
33,0.6747795939445496,0.19015680253505707,,0,wang2025,6,5,,25
28,0.6534351706504822,0.19291922450065613,,0,wang2025,7,10,,25
28,0.6329360008239746,0.18183867633342743,,0,wang2025,8,6,,25
32,0.5851696133613586,0.1899765431880951,,0,wang2025,9,5,,25
17,0.8291247487068176,0.16063880920410156,,0,wang2025,0,6,,26
17,0.6105329990386963,0.15487170219421387,,0,wang2025,1,6,,26
41,0.6403664350509644,0.2092103511095047,,0,wang2025,2,6,,26
28,0.6202772855758667,0.17308542132377625,,0,wang2025,3,4,,26
24,0.6830639839172363,0.173398956656456,,0,wang2025,4,4,,26
14,0.5560262799263,0.1387939602136612,,0,wang2025,5,2,,26
33,0.6612839698791504,0.18635369837284088,,0,wang2025,6,5,,26
28,0.6403664350509644,0.18906086683273315,,0,wang2025,7,10,,26
27,0.5475670695304871,0.1705269068479538,,0,wang2025,8,5,,26
32,0.5734662413597107,0.18617698550224304,,0,wang2025,9,5,,26
17,0.8125422596931458,0.15742601454257965,,0,wang2025,0,6,,27
15,0.598322331905365,0.14638185501098633,,0,wang2025,1,6,,27
41,0.6275591254234314,0.20502613484859467,,0,wang2025,2,6,,27
19,0.6078717112541199,0.1559624969959259,,0,wang2025,3,4,,27
19,0.8512312173843384,0.16003543138504028,,0,wang2025,4,3,,27
13,0.5449057817459106,0.1314605176448822,,0,wang2025,5,2,,27
33,0.648058295249939,0.1826266199350357,,0,wang2025,6,5,,27
24,0.6275591254234314,0.17427359521389008,,0,wang2025,7,9,,27
24,0.7786320447921753,0.16477863490581512,,0,wang2025,8,4,,27
32,0.5619968771934509,0.1824534684419632,,0,wang2025,9,5,,27
17,0.7962914109230042,0.154277503490448,,0,wang2025,0,6,,28
15,0.5863559246063232,0.14345420897006989,,0,wang2025,1,6,,28
35,0.6150079369544983,0.18999207019805908,,0,wang2025,2,6,,28
19,0.5957143306732178,0.15284322202205658,,0,wang2025,3,4,,28
19,0.8342065811157227,0.1568347066640854,,0,wang2025,4,3,,28
13,0.5340076684951782,0.12883129715919495,,0,wang2025,5,2,,28
33,0.6350971460342407,0.17897406220436096,,0,wang2025,6,5,,28
24,0.6150079369544983,0.17078810930252075,,0,wang2025,7,9,,28
20,0.7630594372749329,0.152553990483284,,0,wang2025,8,4,,28
32,0.5507569313049316,0.17880438268184662,,0,wang2025,9,5,,28
14,0.7803655862808228,0.15175503492355347,,0,wang2025,0,8,,29
15,0.5746287703514099,0.14058512449264526,,0,wang2025,1,6,,29
36,0.6752387285232544,0.19475960731506348,,0,wang2025,2,9,,29
15,0.5838000178337097,0.14103588461875916,,0,wang2025,3,4,,29
19,0.8175224661827087,0.15369799733161926,,0,wang2025,4,3,,29
12,0.6752387285232544,0.12542830407619476,,0,wang2025,5,3,,29
33,0.6223951578140259,0.17539460957050323,,0,wang2025,6,5,,29
24,0.6027078032493591,0.16737233102321625,,0,wang2025,7,9,,29
19,0.7477982640266418,0.15275202691555023,,0,wang2025,8,6,,29
26,0.6063574552536011,0.16758030652999878,,0,wang2025,9,5,,29
14,0.764758288860321,0.14871996641159058,,0,wang2025,0,8,,30
14,0.8034113049507141,0.14187000691890717,,0,wang2025,1,7,,30
36,0.6617339849472046,0.1908644139766693,,0,wang2025,2,9,,30
15,0.5721240043640137,0.13821513950824738,,0,wang2025,3,4,,30
19,0.8011720180511475,0.15062403678894043,,0,wang2025,4,3,,30
12,0.6617339849472046,0.12291973829269409,,0,wang2025,5,3,,30
33,0.6099472641944885,0.17188669741153717,,0,wang2025,6,5,,30
24,0.590653657913208,0.16402490437030792,,0,wang2025,7,9,,30
12,0.7328422665596008,0.13841064274311066,,0,wang2025,8,6,,30
26,0.5942302942276001,0.16422869265079498,,0,wang2025,9,5,,30
12,0.7494631409645081,0.14042527973651886,,0,wang2025,0,8,,31
14,0.7873430848121643,0.13903263211250305,,0,wang2025,1,7,,31
36,0.6484993100166321,0.18704712390899658,,0,wang2025,2,9,,31
13,0.5606815218925476,0.1301305741071701,,0,wang2025,3,4,,31
16,0.785148561000824,0.13997764885425568,,0,wang2025,4,3,,31
10,0.6484993100166321,0.11514106392860413,,0,wang2025,5,3,,31
33,0.597748339176178,0.16844896972179413,,0,wang2025,6,5,,31
17,0.5788405537605286,0.14919908344745636,,0,wang2025,7,9,,31
11,0.6484993100166321,0.1297786831855774,,0,wang2025,8,5,,31
23,0.5823456645011902,0.1552003175020218,,0,wang2025,9,5,,31
12,0.7344738841056824,0.13761675357818604,,0,wang2025,0,8,,32
14,0.7715961933135986,0.13625197112560272,,0,wang2025,1,7,,32
36,0.6355292797088623,0.18330618739128113,,0,wang2025,2,9,,32
13,0.549467921257019,0.12752796709537506,,0,wang2025,3,4,,32
12,0.7694455981254578,0.13384583592414856,,0,wang2025,4,3,,32
11,0.7716482281684875,0.11910590529441833,,0,wang2025,5,4,,32
33,0.5857933759689331,0.1650799661874771,,0,wang2025,6,5,,32
17,0.8012241721153259,0.1545243263244629,,0,wang2025,7,9,,32
10,0.5920431613922119,0.1239372044801712,,0,wang2025,8,4,,32
23,0.5706987977027893,0.15209630131721497,,0,wang2025,9,5,,32
12,0.7197843790054321,0.1348644196987152,,0,wang2025,0,8,,33
12,0.7561643123626709,0.12841731309890747,,0,wang2025,1,7,,33
36,0.6228187084197998,0.1796400547027588,,0,wang2025,2,9,,33
13,0.5384785532951355,0.12497740238904953,,0,wang2025,3,4,,33
12,0.7540566921234131,0.1311689168214798,,0,wang2025,4,3,,33
7,0.7562152743339539,0.10898540914058685,,0,wang2025,5,4,,33
33,0.7705873847007751,0.16661152243614197,,0,wang2025,6,5,,33
16,0.7851997017860413,0.15121059119701385,,0,wang2025,7,10,,33
8,0.5802022814750671,0.11716420203447342,,0,wang2025,8,4,,33
23,0.5592848062515259,0.1490543782711029,,0,wang2025,9,5,,33
11,0.7053887248039246,0.1282106190919876,,0,wang2025,0,8,,34
12,0.7410410046577454,0.12584897875785828,,0,wang2025,1,7,,34
31,0.6632059216499329,0.17159998416900635,,0,wang2025,2,10,,34
13,0.5277089476585388,0.12247783690690994,,0,wang2025,3,4,,34
11,0.7389755249023438,0.12359172850847244,,0,wang2025,4,2,,34
7,0.7410909533500671,0.1068057045340538,,0,wang2025,5,4,,34
33,0.7551756501197815,0.16327929496765137,,0,wang2025,6,5,,34
16,0.7694957256317139,0.14818637073040009,,0,wang2025,7,10,,34
8,0.5729241967201233,0.11166927963495255,,0,wang2025,8,4,,34
19,0.7966445684432983,0.14079751074314117,,0,wang2025,9,5,,34
11,0.6912809014320374,0.12564639747142792,,0,wang2025,0,8,,35
8,0.7262201905250549,0.11636436730623245,,0,wang2025,1,6,,35
31,0.6499418020248413,0.16816796362400055,,0,wang2025,2,10,,35
11,0.5999237895011902,0.1199684664607048,,0,wang2025,3,5,,35
7,0.7241960167884827,0.11479209363460541,,0,wang2025,4,2,,35
6,0.7930545806884766,0.10251426696777344,,0,wang2025,5,3,,35
32,0.7685288786888123,0.1618766486644745,,0,wang2025,6,6,,35
16,0.754105806350708,0.14522264897823334,,0,wang2025,7,10,,35
6,0.5614657402038574,0.10310486704111099,,0,wang2025,8,4,,35
14,0.7807117104530334,0.12920011579990387,,0,wang2025,9,5,,35
10,0.8548548817634583,0.1220976784825325,,0,wang2025,0,7,,36
8,0.8702630996704102,0.11849896609783173,,0,wang2025,1,6,,36
31,0.636942982673645,0.1648045927286148,,0,wang2025,2,10,,36
10,0.5879253149032593,0.11300043016672134,,0,wang2025,3,5,,36
7,0.7097121477127075,0.1124962568283081,,0,wang2025,4,2,,36
5,0.7771934866905212,0.09666414558887482,,0,wang2025,5,3,,36
27,0.7531583309173584,0.1503465324640274,,0,wang2025,6,6,,36
16,0.7390236854553223,0.14231817424297333,,0,wang2025,7,10,,36
6,0.5989253520965576,0.1014433354139328,,0,wang2025,8,4,,36
13,0.765097439289093,0.13298268616199493,,0,wang2025,9,6,,36
9,0.8377577662467957,0.11583536863327026,,0,wang2025,0,6,,37
6,0.8528578281402588,0.10737895220518112,,0,wang2025,1,4,,37
31,0.6242040991783142,0.16150853037834167,,0,wang2025,2,10,,37
10,0.5761668086051941,0.11074043810367584,,0,wang2025,3,5,,37
7,0.695517897605896,0.11024636030197144,,0,wang2025,4,2,,37
6,0.8927423357963562,0.10281798243522644,,0,wang2025,5,4,,37
27,0.7380951642990112,0.1473396271467209,,0,wang2025,6,6,,37
16,0.7242432236671448,0.13947182893753052,,0,wang2025,7,10,,37
5,0.5869468450546265,0.09569063037633896,,0,wang2025,8,4,,37
13,0.7497954964637756,0.13032305240631104,,0,wang2025,9,6,,37
9,0.8210026621818542,0.11351867020130157,,0,wang2025,0,6,,38
6,0.8358007073402405,0.1052313819527626,,0,wang2025,1,4,,38
32,0.6117200255393982,0.16371360421180725,,0,wang2025,2,11,,38
10,0.5646435022354126,0.10852563381195068,,0,wang2025,3,5,,38
6,0.6816075444221497,0.10209667682647705,,0,wang2025,4,1,,38
6,0.9436993598937988,0.10021550953388214,,0,wang2025,5,4,,38
21,0.7233332395553589,0.13332700729370117,,0,wang2025,6,5,,38
16,0.7097583413124084,0.1366824060678482,,0,wang2025,7,10,,38
5,0.5711445212364197,0.09281733632087708,,0,wang2025,8,4,,38
13,0.7347996234893799,0.12771658599376678,,0,wang2025,9,6,,38
9,0.8045825958251953,0.11124829947948456,,0,wang2025,0,6,,39
6,0.819084644317627,0.10312674194574356,,0,wang2025,1,4,,39
27,0.7716052532196045,0.16099686920642853,,0,wang2025,2,10,,39
10,0.5533506274223328,0.10635510087013245,,0,wang2025,3,5,,39
6,0.6679753661155701,0.10005473345518112,,0,wang2025,4,1,,39
5,0.8428254127502441,0.0948278084397316,,0,wang2025,5,3,,39
21,0.7088665962219238,0.13066045939922333,,0,wang2025,6,5,,39
16,0.8630034327507019,0.13995788991451263,,0,wang2025,7,10,,39
5,0.5597216486930847,0.09096099436283112,,0,wang2025,8,4,,39
13,0.7201036214828491,0.1251622587442398,,0,wang2025,9,6,,39
9,0.7884909510612488,0.109023317694664,,0,wang2025,0,6,,40
5,0.8027029633522034,0.09700381010770798,,0,wang2025,1,4,,40
27,0.7561731338500977,0.15777690708637238,,0,wang2025,2,10,,40
9,0.5422835946083069,0.09844378381967545,,0,wang2025,3,4,,40
4,0.6546158790588379,0.09274981915950775,,0,wang2025,4,1,,40
3,0.8259689211845398,0.08749741315841675,,0,wang2025,5,3,,40
21,0.6946892142295837,0.12804722785949707,,0,wang2025,6,5,,40
16,0.8457433581352234,0.13715873658657074,,0,wang2025,7,10,,40
4,0.5485272407531738,0.08377094566822052,,0,wang2025,8,3,,40
13,0.7057015299797058,0.12265900522470474,,0,wang2025,9,6,,40
10,0.7235730886459351,0.11194224655628204,,0,wang2025,0,7,,41
5,0.7866489291191101,0.09506373852491379,,0,wang2025,1,4,,41
27,0.7410497069358826,0.15462136268615723,,0,wang2025,2,10,,41
9,0.5314379334449768,0.09647490084171295,,0,wang2025,3,4,,41
4,0.641523540019989,0.09089481830596924,,0,wang2025,4,1,,41
4,0.8094495534896851,0.091231569647789,,0,wang2025,5,4,,41
20,0.6371119618415833,0.12055503576993942,,0,wang2025,6,4,,41
15,0.8288285136222839,0.12836673855781555,,0,wang2025,7,10,,41
3,0.5375567078590393,0.07866077125072479,,0,wang2025,8,3,,41
13,0.691587507724762,0.1202058345079422,,0,wang2025,9,6,,41
8,0.7091016173362732,0.10531716048717499,,0,wang2025,0,7,,42
5,0.7709159255027771,0.09316246211528778,,0,wang2025,1,4,,42
23,0.7262287139892578,0.14432942867279053,,0,wang2025,2,9,,42
9,0.5208091735839844,0.09454541653394699,,0,wang2025,3,4,,42
4,0.5933401584625244,0.08728235214948654,,0,wang2025,4,1,,42
5,0.8971735239028931,0.09737781435251236,,0,wang2025,5,5,,42
18,0.6463114023208618,0.1185053139925003,,0,wang2025,6,5,,42
15,0.8122519254684448,0.12579940259456635,,0,wang2025,7,10,,42
3,0.5268055200576782,0.07708755880594254,,0,wang2025,8,3,,42
14,0.8125861287117004,0.12771150469779968,,0,wang2025,9,7,,42
8,0.6949195861816406,0.10321081429719925,,0,wang2025,0,7,,43
5,0.7554976344108582,0.09129920601844788,,0,wang2025,1,4,,43
20,0.7117041349411011,0.13545235991477966,,0,wang2025,2,9,,43
9,0.510392963886261,0.09265448898077011,,0,wang2025,3,4,,43
4,0.5814733505249023,0.08553668111562729,,0,wang2025,4,1,,43
5,0.8792300820350647,0.09543024748563766,,0,wang2025,5,5,,43
16,0.633385181427002,0.1119602620601654,,0,wang2025,6,5,,43
15,0.7960068583488464,0.12442923337221146,,0,wang2025,7,10,,43
2,0.5162694454193115,0.06961236894130707,,0,wang2025,8,2,,43
11,0.7963343858718872,0.119166798889637,,0,wang2025,9,7,,43
8,0.6810212135314941,0.10240203142166138,,0,wang2025,0,7,,44
5,0.7403876781463623,0.08947322517633438,,0,wang2025,1,4,,44
20,0.6974700689315796,0.13274332880973816,,0,wang2025,2,9,,44
9,0.5001851320266724,0.0908014103770256,,0,wang2025,3,4,,44
3,0.5698438882827759,0.07940614968538284,,0,wang2025,4,1,,44
5,0.8616454601287842,0.09352164715528488,,0,wang2025,5,5,,44
16,0.620717465877533,0.10972107201814651,,0,wang2025,6,5,,44
13,0.7800867557525635,0.1170274019241333,,0,wang2025,7,10,,44
2,0.5059440732002258,0.06822013109922409,,0,wang2025,8,2,,44
10,0.9011834859848022,0.11665790528059006,,0,wang2025,9,6,,44
8,0.7865463495254517,0.1019362285733223,,0,wang2025,0,7,,45
5,0.7255799174308777,0.087683767080307,,0,wang2025,1,4,,45
20,0.6835206747055054,0.1300884485244751,,0,wang2025,2,9,,45
9,0.49018141627311707,0.0889853909611702,,0,wang2025,3,4,,45
4,0.801301121711731,0.08283966779708862,,0,wang2025,4,2,,45
4,0.9299856424331665,0.08885028213262558,,0,wang2025,5,4,,45
14,0.6412238478660583,0.10706428438425064,,0,wang2025,6,6,,45
14,0.7729631066322327,0.12969958782196045,,0,wang2025,7,12,,45
2,0.4958251714706421,0.06685572117567062,,0,wang2025,8,2,,45
10,0.8831598162651062,0.11432474106550217,,0,wang2025,9,6,,45
8,0.7708154320716858,0.10403164476156235,,0,wang2025,0,7,,46
5,0.8699807524681091,0.08969385176897049,,0,wang2025,1,4,,46
20,0.66985023021698,0.1274866759777069,,0,wang2025,2,9,,46
5,0.48037779331207275,0.07902336865663528,,0,wang2025,3,2,,46
4,0.7852751016616821,0.08118288218975067,,0,wang2025,4,2,,46
4,0.9113859534263611,0.08707328140735626,,0,wang2025,5,4,,46
14,0.6283993721008301,0.10492299497127533,,0,wang2025,6,6,,46
14,0.757503867149353,0.12710559368133545,,0,wang2025,7,12,,46
1,0.4461885690689087,0.060465727001428604,,0,wang2025,8,1,,46
8,0.8654965758323669,0.10269590467214584,,0,wang2025,9,4,,46
8,0.7553991675376892,0.10195101052522659,,0,wang2025,0,7,,47
5,0.8525811433792114,0.08789996802806854,,0,wang2025,1,4,,47
18,0.5891760587692261,0.11701937019824982,,0,wang2025,2,7,,47
5,0.4707702398300171,0.07744289934635162,,0,wang2025,3,2,,47
3,0.7695696353912354,0.08119729906320572,,0,wang2025,4,3,,47
3,0.9515236020088196,0.08156370371580124,,0,wang2025,5,3,,47
15,0.6158313751220703,0.10582954436540604,,0,wang2025,6,7,,47
14,0.7423537373542786,0.12456347793340683,,0,wang2025,7,12,,47
1,0.4372648000717163,0.059256412088871,,0,wang2025,8,1,,47
8,0.8481866717338562,0.10193543881177902,,0,wang2025,9,4,,47
8,0.740291178226471,0.09957918524742126,,0,wang2025,0,7,,48
4,0.9259882569313049,0.08423477411270142,,0,wang2025,1,3,,48
17,0.7569975852966309,0.11353059858083725,,0,wang2025,2,6,,48
