block,source,treatment,control,metric,n_pairs,treatment_mean,control_mean,delta_mean,delta_std,bootstrap_ci95_low,bootstrap_ci95_high,n_positive,n_negative,n_zero,filters_json,pair_cols,note
error_b15_gauss_markov_moderate_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.5110694034084481,0.8345408059692074,-0.3234714025607594,0.00732419688142362,-0.3301223593902586,-0.3156218286676894,0,3,0,"{""angular_cell_offset_std"": 1.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.05, ""miss_detection_rate"": 0.15, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_moderate_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,34.44198442399897,-2.8484348683029113e-16,34.44198442399897,2.5185059959136593,32.08031406157383,37.09243087214068,3,0,0,"{""angular_cell_offset_std"": 1.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.05, ""miss_detection_rate"": 0.15, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_moderate_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,3840.0,0.0,3840.0,211.61049123330346,3642.0,4063.0,3,0,0,"{""angular_cell_offset_std"": 1.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.05, ""miss_detection_rate"": 0.15, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_severe_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.5272053872053872,0.003703703703703667,0.5235016835016836,0.010226160724349247,0.5121212121212121,0.531919191919192,3,0,0,"{""angular_cell_offset_std"": 1.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.1, ""miss_detection_rate"": 0.3, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_severe_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.3560304563720345,0.003703703703703667,0.35232675266833086,0.002847180459773262,0.35004862439832757,0.3555186283532741,3,0,0,"{""angular_cell_offset_std"": 1.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.1, ""miss_detection_rate"": 0.3, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_severe_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.5668148193378083,0.8345408059692074,-0.2677259866313992,0.006962190938561659,-0.27399625685554285,-0.26023368659794177,0,3,0,"{""angular_cell_offset_std"": 1.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.1, ""miss_detection_rate"": 0.3, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_severe_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,35.85724982120052,-2.8484348683029113e-16,35.85724982120052,0.8538842424440931,34.90601696241313,36.55755567127687,3,0,0,"{""angular_cell_offset_std"": 1.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.1, ""miss_detection_rate"": 0.3, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_severe_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,2380.6666666666665,0.0,2380.6666666666665,191.42970859648022,2162.0,2518.0,3,0,0,"{""angular_cell_offset_std"": 1.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.1, ""miss_detection_rate"": 0.3, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_nominal_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.4414141414141413,0.004107744107744067,0.4373063973063973,0.012371710134216304,0.42323232323232324,0.4464646464646465,3,0,0,"{""angular_cell_offset_std"": 0.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.0, ""miss_detection_rate"": 0.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_nominal_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.37734193710496483,0.004107744107744067,0.3732341929972207,0.004320766741818486,0.3686639312732402,0.377252400911146,3,0,0,"{""angular_cell_offset_std"": 0.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.0, ""miss_detection_rate"": 0.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_nominal_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.6716263704454186,0.8340811542228165,-0.16245478377739778,0.004144341375031245,-0.16520776588411867,-0.15768839854090244,0,3,0,"{""angular_cell_offset_std"": 0.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.0, ""miss_detection_rate"": 0.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_nominal_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,25.135159091100803,-2.9061706897969126e-16,25.135159091100803,0.42159560923907746,24.78257983367205,25.6021526209808,3,0,0,"{""angular_cell_offset_std"": 0.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.0, ""miss_detection_rate"": 0.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_nominal_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,840.0,0.0,840.0,102.19099764656376,722.0,899.0,3,0,0,"{""angular_cell_offset_std"": 0.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.0, ""miss_detection_rate"": 0.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_mild_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.34774410774410774,0.004107744107744067,0.3436363636363637,0.008282828282828253,0.33535353535353546,0.3519191919191919,3,0,0,"{""angular_cell_offset_std"": 0.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.01, ""miss_detection_rate"": 0.05, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_mild_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.3160038482995513,0.004107744107744067,0.3118961041918073,0.004895300965201725,0.30869815473167433,0.31753163822129343,3,0,0,"{""angular_cell_offset_std"": 0.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.01, ""miss_detection_rate"": 0.05, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_mild_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.7023985176933648,0.8340811542228165,-0.13168263652945167,0.004252363131587167,-0.13594020971881904,-0.12743550267669934,0,3,0,"{""angular_cell_offset_std"": 0.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.01, ""miss_detection_rate"": 0.05, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_mild_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,18.30212994670335,-2.9061706897969126e-16,18.30212994670335,2.6117825945263475,15.291780061567634,19.96463733305924,3,0,0,"{""angular_cell_offset_std"": 0.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.01, ""miss_detection_rate"": 0.05, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_mild_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,497.0,0.0,497.0,66.83561924602779,420.0,540.0,3,0,0,"{""angular_cell_offset_std"": 0.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.01, ""miss_detection_rate"": 0.05, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_moderate_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.2704377104377104,0.004107744107744067,0.26632996632996636,0.01135693779373394,0.2533333333333334,0.2743434343434344,3,0,0,"{""angular_cell_offset_std"": 1.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.05, ""miss_detection_rate"": 0.15, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_moderate_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.2594630431829409,0.004107744107744067,0.2553552990751968,0.010830701574421035,0.24284938941655362,0.2616841769020712,3,0,0,"{""angular_cell_offset_std"": 1.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.05, ""miss_detection_rate"": 0.15, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_moderate_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.7332624566779978,0.8340811542228165,-0.10081869754481854,0.003539996752705154,-0.10389227586795957,-0.09694815299165249,0,3,0,"{""angular_cell_offset_std"": 1.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.05, ""miss_detection_rate"": 0.15, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_moderate_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,14.157331768175132,-2.9061706897969126e-16,14.157331768175132,1.9016072849010004,12.287655865606746,16.089337849969358,3,0,0,"{""angular_cell_offset_std"": 1.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.05, ""miss_detection_rate"": 0.15, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_moderate_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,209.33333333333334,0.0,209.33333333333334,26.501572280401277,183.0,236.0,3,0,0,"{""angular_cell_offset_std"": 1.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.05, ""miss_detection_rate"": 0.15, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_severe_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.22531986531986528,0.004107744107744067,0.2212121212121212,0.002482465803524127,0.2193939393939394,0.224040404040404,3,0,0,"{""angular_cell_offset_std"": 1.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.1, ""miss_detection_rate"": 0.3, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_severe_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.2190852688041404,0.004107744107744067,0.21497752469639633,0.0033512678056771593,0.2122258769980264,0.2187096851330428,3,0,0,"{""angular_cell_offset_std"": 1.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.1, ""miss_detection_rate"": 0.3, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_severe_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.7655434888777805,0.8340811542228165,-0.06853766534503603,0.0012308763402883002,-0.06941206594981209,-0.06713009178876217,0,3,0,"{""angular_cell_offset_std"": 1.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.1, ""miss_detection_rate"": 0.3, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_severe_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,10.151673617819162,-2.9061706897969126e-16,10.151673617819162,1.3306260728676502,9.360478214143455,11.687917242236416,3,0,0,"{""angular_cell_offset_std"": 1.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.1, ""miss_detection_rate"": 0.3, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_random_walk_severe_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,141.0,0.0,141.0,22.0,119.0,163.0,3,0,0,"{""angular_cell_offset_std"": 1.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.1, ""miss_detection_rate"": 0.3, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
