evidence_block,evidence_tier,source_csv,n_episodes,protocol,node_count,beamwidth_deg,area_scale,mobility_model,range_mode,communication_range_to_diagonal_ratio,sensing_to_comm_range_ratio,false_alarm_rate,miss_detection_rate,angular_cell_offset_std,slot_duration_ms,discovery_rate_mean,discovery_rate_std,discovery_rate_ci95,empty_scan_ratio_mean,empty_scan_ratio_std,empty_scan_ratio_ci95,lambda2_mean,lambda2_std,lambda2_ci95,collision_count_mean,collision_count_std,collision_count_ci95,mean_discovery_delay_mean,mean_discovery_delay_std,mean_discovery_delay_ci95,collision_penalized_discovery_rate_mean,collision_penalized_discovery_rate_std,collision_penalized_discovery_rate_ci95,discovery_per_scan_action_mean,discovery_per_scan_action_std,discovery_per_scan_action_ci95
round7_error_profiles_quick,supplement_sanity,06_analysis/paper_tables/round7_error_profiles_quick/aggregate_metrics.csv,1,improved_rl_no_isac,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.000606061,0,,0.901552,0,,0,0,,0,0,,599.735,0,,0.000606061,0,,5.10621e-05,0,
round7_error_profiles_quick,supplement_sanity,06_analysis/paper_tables/round7_error_profiles_quick/aggregate_metrics.csv,1,improved_rl_no_isac,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.000606061,0,,0.901552,0,,0,0,,0,0,,599.735,0,,0.000606061,0,,5.10621e-05,0,
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.319192,0.00698067,0.00789937,0.536999,0.00431855,0.00488689,10.5512,2.03473,2.30252,733,47.3357,53.5654,495.935,3.61585,4.09172,0.277994,0.00397457,0.00449765,0.0273576,0.000601586,0.000680758
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.299057,0.0158748,0.0179641,0.582563,0.00427054,0.00483257,9.29988,1.77645,2.01024,478,60.866,68.8763,504.917,6.60095,7.46967,0.2726,0.0115141,0.0130294,0.0256247,0.00137501,0.00155597
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.245455,0.010301,0.0116567,0.639086,0.00532532,0.00602617,7.93692,1.64461,1.86105,245.667,3.85861,4.36643,524.945,3.46877,3.92528,0.233853,0.00990525,0.0112088,0.0210333,0.000878105,0.000993669
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.242155,0.0126014,0.0142598,0.657715,0.00845314,0.00956562,8.75803,0.33008,0.37352,174,21.2289,24.0228,524.808,5.2042,5.88911,0.233886,0.0112485,0.0127289,0.0207309,0.00107895,0.00122095
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,improved_rl_isac,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.369966,0.0191897,0.0217152,0.542699,0.00490943,0.00555555,12.7548,1.52088,1.72104,1127,40.9227,46.3084,477.909,6.67636,7.55501,0.30127,0.0137123,0.015517,0.0317299,0.0016448,0.00186127
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,improved_rl_isac,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.353401,0.00963269,0.0109004,0.587178,0.00566984,0.00641603,12.2588,0.371916,0.420862,716.333,64.9838,73.536,483.346,4.41142,4.992,0.308675,0.0053537,0.00605828,0.0302882,0.000820944,0.000928986
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,improved_rl_isac,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.288687,0.00642877,0.00727484,0.640038,0.00547331,0.00619363,11.4877,2.63048,2.97667,397.667,28.2882,32.0111,510.026,1.14264,1.29302,0.267198,0.00471615,0.00533683,0.0247138,0.000526498,0.000595789
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,improved_rl_isac,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.290707,0.00629405,0.00712238,0.655916,0.00225689,0.00255391,11.1733,2.4831,2.80989,340.333,33.8264,38.2781,509.227,3.25734,3.68603,0.271989,0.00478063,0.00540979,0.0248869,0.000551668,0.000624271
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,improved_rl_no_isac,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.000606061,0.000164949,0.000186657,0.901254,0.000333601,0.000377505,0,0,0,0,0,0,599.786,0.0875595,0.0990829,0.000606061,0.000164949,0.000186657,5.10573e-05,1.39023e-05,1.57319e-05
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,improved_rl_no_isac,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.000606061,0.000164949,0.000186657,0.901254,0.000333601,0.000377505,0,0,0,0,0,0,599.786,0.0875595,0.0990829,0.000606061,0.000164949,0.000186657,5.10573e-05,1.39023e-05,1.57319e-05
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,improved_rl_no_isac,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.000606061,0.000164949,0.000186657,0.901254,0.000333601,0.000377505,0,0,0,0,0,0,599.786,0.0875595,0.0990829,0.000606061,0.000164949,0.000186657,5.10573e-05,1.39023e-05,1.57319e-05
round7_error_profiles_light,supplement,06_analysis/paper_tables/round7_error_profiles_light/aggregate_metrics.csv,3,improved_rl_no_isac,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.000606061,0.000164949,0.000186657,0.901254,0.000333601,0.000377505,0,0,0,0,0,0,599.786,0.0875595,0.0990829,0.000606061,0.000164949,0.000186657,5.10573e-05,1.39023e-05,1.57319e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,rl_no_isac,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.000606061,0.000329898,0.000373314,0.901178,0.000993223,0.00112394,0,0,0,0,0,0,599.779,0.0910673,0.103052,0.000606061,0.000329898,0.000373314,5.56146e-05,3.03146e-05,3.43042e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,rl_no_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.00356902,0.000343368,0.000388558,0.834251,0.00196928,0.00222845,-6.83565e-16,1.32357e-16,1.49776e-16,0,0,0,598.867,0.0927095,0.104911,0.00356902,0.000343368,0.000388558,0.000327256,3.16395e-05,3.58035e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,rl_no_isac,100,10.0,density,random_direction,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.00020202,0,0,0.901559,0.0016836,0.00190517,0,0,0,0,0,0,599.96,0.0325783,0.0368658,0.00020202,0,0,1.85233e-05,3.07416e-08,3.47874e-08
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,rl_no_isac,100,15.0,density,random_direction,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.00296296,0.000503927,0.000570247,0.834172,0.00156133,0.00176681,-1.84125e-16,2.60392e-16,2.94661e-16,0,0,0,599.09,0.127593,0.144386,0.00296296,0.000503927,0.000570247,0.000271603,4.57439e-05,5.17641e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,rl_no_isac,100,10.0,density,random_walk,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.00026936,9.52332e-05,0.000107767,0.900983,0.00110338,0.00124859,0,0,0,0,0,0,599.916,0.0602351,0.0681624,0.00026936,9.52332e-05,0.000107767,2.47042e-05,8.75514e-06,9.90737e-06
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,rl_no_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.0023569,0.000908467,0.00102803,0.83414,0.00209483,0.00237052,-2.19714e-16,3.10722e-16,3.51615e-16,0,0,0,599.188,0.386667,0.437555,0.0023569,0.000908467,0.00102803,0.000215967,8.2844e-05,9.37468e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,rl_no_isac,100,10.0,density,random_waypoint,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.000673401,0.000503927,0.000570247,0.903199,0.000603934,0.000683415,0,0,0,0,0,0,599.734,0.213845,0.241988,0.000673401,0.000503927,0.000570247,6.18179e-05,4.62629e-05,5.23514e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,rl_no_isac,100,15.0,density,random_waypoint,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.00276094,0.000830224,0.000939487,0.839535,0.00249524,0.00282363,-3.70074e-17,5.23364e-17,5.92242e-17,0,0,0,599.132,0.315084,0.356551,0.00276094,0.000830224,0.000939487,0.000253173,7.62834e-05,8.63227e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,skyorbs_like_skip_scan,100,10.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.000673401,0.000476166,0.000538833,0.901967,0.000593171,0.000671236,0,0,0,0,0,0,599.791,0.151875,0.171863,0.000673401,0.000476166,0.000538833,5.55556e-05,3.92837e-05,4.44537e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,skyorbs_like_skip_scan,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.00289562,0.000579281,0.000655518,0.832828,0.000687229,0.000777673,-1.85598e-16,2.15546e-16,2.43913e-16,0,0,0,598.976,0.266581,0.301665,0.00289562,0.000579281,0.000655518,0.000238889,4.77907e-05,5.40803e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,skyorbs_like_skip_scan,100,10.0,density,random_direction,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.00040404,0.000164949,0.000186657,0.900633,0.00105022,0.00118844,0,0,0,0,0,0,599.851,0.0958614,0.108477,0.00040404,0.000164949,0.000186657,3.33333e-05,1.36083e-05,1.53992e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,skyorbs_like_skip_scan,100,15.0,density,random_direction,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.00249158,0.000503927,0.000570247,0.833339,0.00327364,0.00370447,-1.58857e-16,2.24657e-16,2.54223e-16,0,0,0,599.203,0.30195,0.341688,0.00249158,0.000503927,0.000570247,0.000205556,4.1574e-05,4.70454e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,skyorbs_like_skip_scan,100,10.0,density,random_walk,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.000673401,0.000503927,0.000570247,0.901439,0.00132709,0.00150175,0,0,0,0,0,0,599.821,0.127273,0.144023,0.000673401,0.000503927,0.000570247,5.55556e-05,4.1574e-05,4.70454e-05
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,skyorbs_like_skip_scan,100,15.0,density,random_walk,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.0037037,0.00173262,0.00196064,0.832428,0.00208719,0.00236188,-3.36644e-16,3.94543e-16,4.46468e-16,0,0,0,598.867,0.726725,0.822367,0.0037037,0.00173262,0.00196064,0.000305556,0.000142941,0.000161753
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,skyorbs_like_skip_scan,100,10.0,density,random_waypoint,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,6.73401e-05,9.52332e-05,0.000107767,0.903733,0.000222777,0.000252096,0,0,0,0,0,0,599.97,0.0430454,0.0487105,6.73401e-05,9.52332e-05,0.000107767,5.55556e-06,7.85674e-06,8.89074e-06
round8_mobility_missing_baselines,supplement,06_analysis/paper_tables/round8_n100_multimobility_missing_baselines_600slot/aggregate_metrics.csv,3,skyorbs_like_skip_scan,100,15.0,density,random_waypoint,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.00040404,0,0,0.838383,0.00566845,0.00641445,0,0,0,0,0,0,599.782,0.0238488,0.0269875,0.00040404,0,0,3.33333e-05,0,0
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.548081,0,,0.405996,0,,30.2564,0,,8230,0,,404.727,0,,0.205842,0,,0.0470411,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.582828,0,,0.447309,0,,35.1516,0,,6055,0,,393.897,0,,0.262154,0,,0.050079,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.527071,0,,0.518484,0,,32.0803,0,,3642,0,,414.328,0,,0.303655,0,,0.0451963,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.515152,0,,0.573872,0,,36.1082,0,,2162,0,,424.974,0,,0.358549,0,,0.0442347,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.450303,0,,0.668467,0,,25.6022,0,,899,0,,454.738,0,,0.381091,0,,0.0385914,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.347475,0,,0.701263,0,,19.9646,0,,540,0,,495.949,0,,0.313297,0,,0.0297233,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.278182,0,,0.73132,0,,12.2877,0,,236,0,,515.64,0,,0.265523,0,,0.0238338,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.22404,0,,0.763865,0,,9.36048,0,,141,0,,530.999,0,,0.217835,0,,0.0192018,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_no_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.0030303,0,,0.834106,0,,0,0,,0,0,,598.967,0,,0.0030303,0,,0.000255563,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_no_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.0030303,0,,0.834106,0,,0,0,,0,0,,598.967,0,,0.0030303,0,,0.000255563,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_no_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.0030303,0,,0.834106,0,,0,0,,0,0,,598.967,0,,0.0030303,0,,0.000255563,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_no_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.0030303,0,,0.834106,0,,0,0,,0,0,,598.967,0,,0.0030303,0,,0.000255563,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_no_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.00383838,0,,0.832935,0,,-9.53515e-17,0,,0,0,,598.602,0,,0.00383838,0,,0.000324,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_no_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.00383838,0,,0.832935,0,,-9.53515e-17,0,,0,0,,598.602,0,,0.00383838,0,,0.000324,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_no_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.00383838,0,,0.832935,0,,-9.53515e-17,0,,0,0,,598.602,0,,0.00383838,0,,0.000324,0,
round8_error_profiles_b15_quick,supplement_sanity,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_quick/aggregate_metrics.csv,1,improved_rl_no_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.00383838,0,,0.832935,0,,-9.53515e-17,0,,0,0,,598.602,0,,0.00383838,0,,0.000324,0,
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.524579,0.00272207,0.00308031,0.390249,0.00460491,0.00521094,24.2637,0.885016,1.00149,7355,113.713,128.678,416.094,2.13658,2.41777,0.211034,0.00101259,0.00114585,0.0450401,0.000232003,0.000262536
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.553266,0.0101337,0.0114674,0.441058,0.00494929,0.00560065,35.6215,0.86906,0.983433,4775.33,450.311,509.575,405.719,6.1505,6.95994,0.28201,0.00939956,0.0106366,0.0474477,0.000868242,0.000982509
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.5,0.0111618,0.0126308,0.513151,0.00704716,0.00797461,29.4903,2.29643,2.59865,2715,192.776,218.147,432.593,3.77358,4.27021,0.32292,0.000931349,0.00105392,0.0429061,0.000940845,0.00106467
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.483367,0.00506888,0.00573598,0.565973,0.00778435,0.00880882,32.8887,0.853963,0.96635,1656.33,88.8607,100.555,435.595,4.05885,4.59303,0.362202,0.00292294,0.00330762,0.0414505,0.000405168,0.000458491
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,15.0,density,random_walk,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.287542,0.0111256,0.0125898,0.675208,0.00473425,0.00535731,12.4953,1.44986,1.64067,280.667,25.3815,28.7219,512.75,4.8039,5.43613,0.272068,0.00923821,0.010454,0.024636,0.000976544,0.00110506
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,15.0,density,random_walk,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.24303,0.00585742,0.0066283,0.700662,0.00256408,0.00290153,11.5537,1.10161,1.24659,166.333,20.4993,23.1972,527.204,2.60467,2.94746,0.235111,0.00475755,0.00538368,0.0208055,0.000517972,0.00058614
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,15.0,density,random_walk,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.190976,0.00480999,0.00544301,0.734033,0.000845263,0.000956505,6.37272,2.10271,2.37944,94.3333,7.4087,8.38374,544.239,1.80653,2.04428,0.187403,0.00462439,0.00523299,0.0163277,0.000406602,0.000460114
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,ablation_isac_one_slot_delay,100,15.0,density,random_walk,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.154007,0.0019679,0.00222689,0.766503,0.00166314,0.00188202,5.17022,0.704898,0.797667,59.3333,8.65384,9.79274,554.432,1.1158,1.26264,0.152186,0.0022017,0.00249146,0.013163,0.000173305,0.000196113
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,improved_rl_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.547744,0.00371898,0.00420842,0.394165,0.00862337,0.00975827,29.0615,3.26529,3.69502,8769.67,561.516,635.415,405.318,0.53784,0.608623,0.197989,0.00895648,0.0101352,0.0470277,0.000353455,0.000399972
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,improved_rl_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.585185,0.0027814,0.00314745,0.440828,0.00469444,0.00531226,32.7013,1.88416,2.13212,6548.67,394.276,446.165,388.85,4.10184,4.64167,0.252174,0.00763657,0.00864159,0.0502566,0.000197994,0.000224051
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,improved_rl_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.542088,0.0106342,0.0120337,0.511069,0.00524356,0.00593364,34.442,2.05635,2.32698,3840,172.779,195.518,410.144,2.99047,3.38403,0.305297,0.00398122,0.00450518,0.0465017,0.000924154,0.00104578
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,improved_rl_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.527205,0.00869756,0.00984222,0.566815,0.00499079,0.00564761,35.8572,0.697194,0.788949,2380.67,156.302,176.872,417.289,5.45578,6.1738,0.35603,0.00178192,0.00201643,0.0452573,0.000735621,0.000832433
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,improved_rl_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.441414,0.00923271,0.0104478,0.671626,0.00249931,0.00282823,25.1352,0.344231,0.389534,840,83.4386,94.4197,458.889,4.34296,4.91452,0.377342,0.00287057,0.00324836,0.0378595,0.000755639,0.000855086
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,improved_rl_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.347744,0.00577635,0.00653655,0.702399,0.0017218,0.0019484,18.3021,2.13251,2.41316,497,54.5711,61.753,494.274,3.65733,4.13865,0.316004,0.00324194,0.0036686,0.0298008,0.000504093,0.000570435
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,improved_rl_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.05,0.15,1.0,5.0,0.270438,0.00838539,0.00948897,0.733262,0.00163468,0.00184982,14.1573,1.55266,1.757,209.333,21.6384,24.4862,518.762,2.88327,3.26273,0.259463,0.00790041,0.00894015,0.0231723,0.00072842,0.000824285
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,improved_rl_isac,100,15.0,density,random_walk,singlehop,1.05,1.0,0.1,0.3,1.5,5.0,0.22532,0.00128123,0.00144985,0.765543,0.00156335,0.00176909,10.1517,1.08645,1.22944,141,17.9629,20.327,531.126,1.03835,1.175,0.219085,0.00187824,0.00212542,0.0192905,9.74686e-05,0.000110296
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,improved_rl_no_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.0,0.0,0.0,5.0,0.0037037,0.000686737,0.000777116,0.834541,0.00216016,0.00244445,-2.84843e-16,4.0283e-16,4.55845e-16,0,0,0,598.758,0.160216,0.181302,0.0037037,0.000686737,0.000777116,0.000312537,5.80416e-05,6.56802e-05
round8_error_profiles_b15_full,supplement,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/aggregate_metrics.csv,3,improved_rl_no_isac,100,15.0,density,gauss_markov,singlehop,1.05,1.0,0.01,0.05,0.5,5.0,0.0037037,0.000686737,0.000777116,0.834541,0.00216016,0.00244445,-2.84843e-16,4.0283e-16,4.55845e-16,0,0,0,598.758,0.160216,0.181302,0.0037037,0.000686737,0.000777116,0.000312537,5.80416e-05,6.56802e-05
