access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,access_gate_total,algorithm,approx_kl,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,expert_bc_loss,expert_bc_weight,expert_protocol,final_model_exists,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_sensing_pd,mean_sensing_snr_db,mobility_model,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,run,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss
810,0.27,801,0.267,1389,0.463,3000,isac_mappo,6.276867521226581e-05,0.0,732,0.0213903743315508,0.02059202059202059,45.75,1,16,5.655708731000353,1.1422044545973726,0.005655708731000354,0.35555555555555557,554,0.19582891481088724,14.008000000000003,0.8755000000000002,4.654998779296875,64,-19.91299819946289,-199.12997436523438,3.306286573410034,0.15,budgeted_collision_aware_isac,True,152,0.0,0.8452809088128844,10,1.0,216.42222222222222,0.0,0.0,gauss_markov,2.694723478908204,648,10,300.0,300.0,300.0,2829,-9.837539901447201e-05,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1559,2829,176.8125,20260815,20260815,19,0.0,0.0,0.0,0,0,300,-0.06637665629386902,-0.6637666821479797,19500,45,1270,1.2727964520454407
852,0.284,790,0.2633333333333333,1358,0.45266666666666666,3000,isac_mappo,0.0003950987240144421,0.0,861,0.0193621867881549,0.018763796909492272,50.64705882352941,1,17,6.011315417256012,1.2048619724299232,0.006011315417256012,0.37777777777777777,587,0.20756718528995757,14.109499999999999,0.829970588235294,4.62746787071228,65,-21.086599349975586,-210.86599731445312,3.2179168462753296,0.15,budgeted_collision_aware_isac,True,142,0.0,0.7436679783977161,10,1.0,215.7111111111111,0.0,0.0,gauss_markov,2.7034273855643614,648,10,300.0,300.0,300.0,2828,-0.00020002444519207074,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1537,2828,166.35294117647058,20260816,20260816,30,0.0,0.0,0.0,0,0,300,-0.07028866559267044,-0.7028866410255432,19800,45,1291,1.3908015489578247
783,0.261,725,0.24166666666666667,1492,0.49733333333333335,3000,isac_mappo,3.9451021390579655e-05,0.0,608,0.022508038585209004,0.021439509954058193,43.42857142857143,1,14,4.839267196681646,0.9648185796492195,0.004839267196681645,0.3111111111111111,575,0.19875561700656758,14.5105,1.0364642857142858,4.454741954803467,66,-19.748899459838867,-197.489013671875,3.0853546857833862,0.15,budgeted_collision_aware_isac,True,90,0.0,0.5304346491630556,10,1.0,235.8,0.0,0.0,gauss_markov,2.7723227516375695,648,10,300.0,300.0,300.0,2893,-0.0006428512029037492,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1486,2893,206.64285714285714,20260817,20260817,17,0.0,0.0,0.0,0,0,300,-0.06582967191934586,-0.6582966446876526,20100,45,1407,1.2487015128135681
807,0.269,687,0.229,1506,0.502,3000,isac_mappo,0.00048157168109908,0.0,915,0.025559105431309903,0.025,38.125,1,24,8.701957940536621,1.8012946805516465,0.00870195794053662,0.5333333333333333,497,0.1802030456852792,13.32375,0.55515625,4.659563064575195,67,-19.65060043334961,-196.50599670410156,3.280157685279846,0.15,budgeted_collision_aware_isac,True,215,0.0,2.1135056740092555,10,1.0,176.75555555555556,0.0,0.0,gauss_markov,2.994387986471925,648,10,300.0,300.0,300.0,2758,0.0002823556292179674,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1720,2758,114.91666666666667,20260818,20260818,27,0.0,0.0,0.0,0,0,300,-0.06550199538469315,-0.655019998550415,20400,45,1038,1.298462986946106
786,0.262,652,0.21733333333333332,1562,0.5206666666666667,3000,isac_mappo,0.000415265239154472,0.0,584,0.029900332225913623,0.028616852146263912,32.44444444444444,1,18,6.252170892671066,1.2588953193572638,0.006252170892671066,0.4,536,0.18617575547064952,14.298250000000001,0.7943472222222223,4.250776052474976,68,-18.24329948425293,-182.43301391601562,3.2980892658233643,0.15,budgeted_collision_aware_isac,True,105,0.0,0.7662947287775361,10,1.0,227.3111111111111,0.0,0.0,gauss_markov,2.6795989326667744,648,10,300.0,300.0,300.0,2879,-0.0004648877071060653,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1549,2879,159.94444444444446,20260819,20260819,16,0.0,0.0,0.0,0,0,300,-0.06081100553274155,-0.6081100702285767,20700,45,1330,1.0373185873031616
785,0.26166666666666666,680,0.22666666666666666,1535,0.5116666666666667,3000,isac_mappo,0.0006117594417494043,0.0,569,0.022336769759450172,0.021172638436482084,43.76923076923077,1,13,4.473503097040606,0.898472596585804,0.004473503097040606,0.28888888888888886,464,0.1596696490020647,14.469000000000001,1.113,4.064087629318237,69,-19.133501052856445,-191.33499145507812,3.0188863277435303,0.15,budgeted_collision_aware_isac,True,76,0.0,0.3009194942027613,10,1.0,242.4,0.0,0.0,gauss_markov,2.7453371758218363,648,10,300.0,300.0,300.0,2906,-0.00043022299387196483,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1547,2906,223.53846153846155,20260820,20260820,18,0.0,0.0,0.0,0,0,300,-0.0637783333659172,-0.6377833485603333,21000,45,1359,1.0333142280578613
813,0.271,670,0.22333333333333333,1517,0.5056666666666667,3000,isac_mappo,0.002505142993603826,0.0430000014603138,817,0.022727272727272728,0.022041763341067284,43.0,1,19,6.692497358224728,1.3913552898961974,0.006692497358224727,0.4222222222222222,520,0.18316308559351885,13.655750000000001,0.7187236842105263,4.458463430404663,70,-19.962398529052734,-199.6239776611328,3.154198408126831,0.15,budgeted_collision_aware_isac,True,143,0.0,0.835751263543098,10,1.0,209.75555555555556,0.0,0.0,gauss_markov,2.6371341637490624,648,10,300.0,300.0,300.0,2839,0.0005793748173559266,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1761,2839,149.42105263157896,20260821,20260821,18,0.0,0.0,0.0,0,0,300,-0.06654132902622223,-0.6654133200645447,21300,45,1078,1.518394649028778
829,0.2763333333333333,654,0.218,1517,0.5056666666666667,3000,isac_mappo,0.00015098144626257692,0.0,642,0.028744326777609682,0.027656477438136828,33.78947368421053,1,19,6.617903169627308,1.3642075031412673,0.0066179031696273075,0.4222222222222222,521,0.18146987112504354,13.9275,0.7330263157894737,4.417990207672119,71,-18.669700622558594,-186.69700622558594,3.193679690361023,0.15,budgeted_collision_aware_isac,True,110,0.0,1.2339726616126123,10,1.0,217.57777777777778,0.0,0.0,gauss_markov,2.4458019356589786,648,10,300.0,300.0,300.0,2871,-0.000208739117253387,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1720,2871,151.10526315789474,20260822,20260822,19,0.0,0.0,0.0,0,0,300,-0.06223233416676521,-0.6223232746124268,21600,45,1151,1.0457656383514404
838,0.2793333333333333,665,0.22166666666666668,1497,0.499,3000,isac_mappo,-1.2149572740760561e-05,0.0,922,0.019148936170212766,0.01861427094105481,51.22222222222222,1,18,6.318006318006318,1.2953600921144952,0.006318006318006318,0.4,589,0.20673920673920673,13.895750000000001,0.7719861111111112,4.599499225616455,72,-21.466899871826172,-214.6689910888672,3.13161301612854,0.15,budgeted_collision_aware_isac,True,127,0.0,1.6490435952880795,10,1.0,212.84444444444443,0.0,0.0,gauss_markov,2.533595690055024,648,10,300.0,300.0,300.0,2849,0.00012791474167439532,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1687,2849,158.27777777777777,20260823,20260823,24,0.0,0.0,0.0,0,0,300,-0.07155632972717285,-0.7155633568763733,21900,45,1162,1.7568127512931824
809,0.26966666666666667,652,0.21733333333333332,1539,0.513,3000,isac_mappo,0.00027222849614917666,0.0,571,0.0338409475465313,0.032467532467532464,28.55,1,20,6.966213862765587,1.404642342943428,0.006966213862765587,0.4444444444444444,593,0.20654824103099964,14.2385,0.711925,4.48576807975769,73,-17.733699798583984,-177.3369903564453,3.1744109392166138,0.15,budgeted_collision_aware_isac,True,106,0.0,0.4051287808995462,10,1.0,228.8,0.0,0.0,gauss_markov,2.779872306411579,648,10,300.0,300.0,300.0,2871,-0.0003458424548155037,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1576,2871,143.55,20260824,20260824,23,0.0,0.0,0.0,0,0,300,-0.05911232903599739,-0.5911232829093933,22200,45,1295,1.3461702466011047
840,0.28,691,0.23033333333333333,1469,0.48966666666666664,3000,isac_mappo,0.0005119498390704358,0.0,794,0.02457002457002457,0.023837902264600714,39.7,1,20,6.995452955578874,1.4436524406749072,0.006995452955578874,0.4444444444444444,566,0.19797131864288212,13.853750000000003,0.6926875000000001,4.512234926223755,74,-20.132497787475586,-201.32498168945312,3.1814922094345093,0.15,budgeted_collision_aware_isac,True,127,0.0,2.069528482945511,10,1.0,210.51111111111112,0.0,0.0,gauss_markov,2.4610293008206687,648,10,300.0,300.0,300.0,2859,-0.0001159702951942787,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1708,2859,142.95,20260825,20260825,14,0.0,0.0,0.0,0,0,300,-0.06710832566022873,-0.671083390712738,22500,45,1151,1.5101470947265625
782,0.26066666666666666,683,0.22766666666666666,1535,0.5116666666666667,3000,isac_mappo,0.00030604630770780794,0.0,488,0.02594810379241517,0.024390243902439025,37.53846153846154,2,13,4.475043029259896,0.8873114463176573,0.004475043029259896,0.28888888888888886,526,0.1810671256454389,14.651000000000002,1.1270000000000002,4.370907545089722,75,-18.690601348876953,-186.90599060058594,3.23152232170105,0.15,budgeted_collision_aware_isac,True,76,0.1,1.1017879924227666e-15,9,0.9,241.2,0.0,0.0,gauss_markov,2.6285867601102386,648,10,300.0,300.0,300.0,2905,-0.0010104494284215448,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1456,2905,223.46153846153845,20260826,20260826,19,0.0,0.0,0.0,0,0,300,-0.06230199709534645,-0.6230199933052063,22800,45,1449,1.0909904837608337
768,0.256,696,0.232,1536,0.512,3000,isac_mappo,0.0009772358542928794,0.0,609,0.02403846153846154,0.022935779816513763,40.6,1,15,5.179558011049724,1.0328800137717336,0.0051795580110497235,0.3333333333333333,563,0.1944060773480663,14.5225,0.9681666666666667,4.5550689697265625,76,-19.137399673461914,-191.37399291992188,3.168006181716919,0.15,budgeted_collision_aware_isac,True,82,0.0,0.5890244966105469,10,1.0,236.73333333333332,0.0,0.0,gauss_markov,2.962960813421433,648,10,300.0,300.0,300.0,2896,9.364986229543071e-05,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1503,2896,193.06666666666666,20260827,20260827,22,0.0,0.0,0.0,0,0,300,-0.06379133462905884,-0.6379133462905884,23100,45,1393,1.351230800151825
789,0.263,672,0.224,1539,0.513,3000,isac_mappo,-0.00011468919325852145,0.0,603,0.03054662379421222,0.029320987654320986,31.736842105263158,1,19,6.581226186352615,1.302306453271188,0.0065812261863526155,0.4222222222222222,542,0.1877381364738483,14.589500000000001,0.7678684210526316,4.611582040786743,77,-18.487699508666992,-184.8769989013672,3.26602303981781,0.15,budgeted_collision_aware_isac,True,94,0.0,1.2734961304866967,10,1.0,226.44444444444446,0.0,0.0,gauss_markov,3.2140964744655265,648,10,300.0,300.0,300.0,2887,-0.00010164435430937147,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1435,2887,151.94736842105263,20260828,20260828,19,0.0,0.0,0.0,0,0,300,-0.06162566691637039,-0.616256594657898,23400,45,1452,0.9170289635658264
750,0.25,747,0.249,1503,0.501,3000,isac_mappo,-1.4055271856050489e-05,0.0,898,0.018579234972677595,0.018027571580063628,52.8235294117647,1,17,5.878284923928077,1.160449162087443,0.005878284923928077,0.37777777777777777,648,0.22406639004149378,14.649500000000003,0.8617352941176473,4.600722074508667,78,-21.73400115966797,-217.33999633789062,3.212701678276062,0.15,budgeted_collision_aware_isac,True,86,0.0,0.598721402192238,10,1.0,229.7111111111111,0.0,0.0,gauss_markov,2.764121127983327,648,10,300.0,300.0,300.0,2892,-0.0003237956387458496,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1428,2892,170.11764705882354,20260829,20260829,22,0.0,0.0,0.0,0,0,300,-0.07244666665792465,-0.7244666218757629,23700,45,1464,2.1953035593032837
771,0.257,719,0.23966666666666667,1510,0.5033333333333333,3000,isac_mappo,-1.4349659162693484e-05,0.0,812,0.02403846153846154,0.023337222870478413,40.6,1,20,6.988120195667365,1.380524254085489,0.0069881201956673656,0.4444444444444444,584,0.20405310971348709,14.48725,0.7243625,4.646675109863281,79,-19.995800018310547,-199.9580078125,3.088168501853943,0.15,budgeted_collision_aware_isac,True,117,0.0,1.2800949982350973,10,1.0,215.06666666666666,0.0,0.0,gauss_markov,2.6145206529075984,648,10,300.0,300.0,300.0,2862,-0.00031056317671507294,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1420,2862,143.1,20260830,20260830,21,0.0,0.0,0.0,0,0,300,-0.06665267050266266,-0.6665266156196594,24000,45,1442,1.353835105895996
743,0.24766666666666667,756,0.252,1501,0.5003333333333333,3000,isac_mappo,6.310411519372394e-05,0.0,670,0.023323615160349854,0.022377622377622378,41.875,1,16,5.505849965588437,1.0795857089841776,0.0055058499655884375,0.35555555555555557,609,0.20956641431520992,14.820499999999997,0.9262812499999998,4.594336032867432,80,-19.94589614868164,-199.45899963378906,3.1265326738357544,0.15,budgeted_collision_aware_isac,True,74,0.0,1.1489656338510292,10,1.0,234.3111111111111,0.0,0.0,gauss_markov,2.377444509918951,648,10,300.0,300.0,300.0,2906,-0.00019997605235166915,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1377,2906,181.625,20260831,20260831,20,0.0,0.0,0.0,0,0,300,-0.06648633629083633,-0.6648633480072021,24300,45,1529,1.1359467506408691
721,0.24033333333333334,801,0.267,1478,0.49266666666666664,3000,isac_mappo,0.0007467117301809267,0.0,513,0.026565464895635674,0.025089605734767026,36.642857142857146,1,14,4.817618719889883,0.9477229264330078,0.004817618719889883,0.3111111111111111,610,0.2099105299380592,14.77225,1.0551607142857142,4.488795042037964,81,-18.859800338745117,-188.59799194335938,3.2288738489151,0.15,budgeted_collision_aware_isac,True,73,0.0,0.8267137674985252,10,1.0,240.17777777777778,0.0,0.0,gauss_markov,2.9097086499643923,648,10,300.0,300.0,300.0,2906,-0.0012616797064741725,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1404,2906,207.57142857142858,20260832,20260832,21,0.0,0.0,0.0,0,0,300,-0.06286599487066269,-0.6286599636077881,24600,45,1502,1.094513714313507
721,0.24033333333333334,795,0.265,1484,0.49466666666666664,3000,isac_mappo,0.000447248452265403,0.0,600,0.021207177814029365,0.020155038759689922,46.15384615384615,1,13,4.496713939813214,0.9003549476235824,0.004496713939813214,0.28888888888888886,533,0.18436527153234175,14.43875,1.110673076923077,4.278786897659302,82,-19.59979820251465,-195.9980010986328,3.069925546646118,0.15,budgeted_collision_aware_isac,True,91,0.0,0.5194866707978606,10,1.0,239.55555555555554,0.0,0.0,gauss_markov,2.239555190138933,648,10,300.0,300.0,300.0,2891,4.035941881008753e-05,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1519,2891,222.3846153846154,20260833,20260833,18,0.0,0.0,0.0,0,0,300,-0.06533266603946686,-0.653326690196991,24900,45,1372,1.1410878896713257
707,0.23566666666666666,821,0.27366666666666667,1472,0.49066666666666664,3000,isac_mappo,0.0008165197748071229,0.0,733,0.021361815754339118,0.02056555269922879,45.8125,1,16,5.53059108192188,1.113663256072945,0.00553059108192188,0.35555555555555557,501,0.17317663325267887,14.366999999999999,0.8979374999999999,4.240365982055664,83,-20.25010108947754,-202.50099182128906,3.1269630193710327,0.15,budgeted_collision_aware_isac,True,92,0.0,0.9056729235232288,10,1.0,224.6,0.0,0.0,gauss_markov,2.703269590844614,648,10,300.0,300.0,300.0,2893,-9.464422619220869e-05,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1552,2893,180.8125,20260834,20260834,15,0.0,0.0,0.0,0,0,300,-0.06750033050775528,-0.6750032901763916,25200,45,1341,1.3392404317855835
720,0.24,801,0.267,1479,0.493,3000,isac_mappo,-0.00012354048388074634,0.0,643,0.022796352583586626,0.02180232558139535,42.86666666666667,1,15,5.244755244755245,1.0617589807113785,0.005244755244755245,0.3333333333333333,414,0.14475524475524476,14.1275,0.9418333333333333,4.191012859344482,84,-19.23299789428711,-192.32998657226562,3.112715482711792,0.15,budgeted_collision_aware_isac,True,118,0.0,0.5277792678248887,10,1.0,229.55555555555554,0.0,0.0,gauss_markov,2.830860732725443,648,10,300.0,300.0,300.0,2860,-0.00015892609360168564,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1597,2860,190.66666666666666,20260835,20260835,22,0.0,0.0,0.0,0,0,300,-0.06410999596118927,-0.6411000490188599,25500,45,1263,1.13651043176651
748,0.24933333333333332,836,0.2786666666666667,1416,0.472,3000,isac_mappo,0.0005010207618276752,0.0,596,0.026143790849673203,0.0249609984399376,37.25,1,16,5.572971090212469,1.1333050007083154,0.00557297109021247,0.35555555555555557,436,0.1518634622082898,14.118000000000002,0.8823750000000001,4.193256139755249,85,-18.526399612426758,-185.2639923095703,2.9943058490753174,0.15,budgeted_collision_aware_isac,True,112,0.0,0.7989890099591093,10,1.0,227.62222222222223,0.0,0.0,gauss_markov,2.81024489165556,648,10,300.0,300.0,300.0,2871,-0.00013945936458181762,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1619,2871,179.4375,20260836,20260836,17,0.0,0.0,0.0,0,0,300,-0.06175466254353523,-0.6175466179847717,25800,45,1252,0.9883629679679871
701,0.23366666666666666,861,0.287,1438,0.47933333333333333,3000,isac_mappo,0.0005688916138995026,0.0,312,0.04,0.036414565826330535,24.0,1,13,4.461221688400824,0.8911281339434134,0.004461221688400824,0.28888888888888886,480,0.16472203157172272,14.58825,1.1221730769230769,4.067485570907593,86,-16.6387996673584,-166.38800048828125,3.0139952898025513,0.15,budgeted_collision_aware_isac,True,65,0.0,0.6950116973056446,10,1.0,248.73333333333332,0.0,0.0,gauss_markov,2.4230200807991062,648,10,300.0,300.0,300.0,2914,0.0002922816148491769,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1519,2914,224.15384615384616,20260837,20260837,21,0.0,0.0,0.0,0,0,300,-0.05546266585588455,-0.5546266436576843,26100,45,1395,0.9784076809883118
709,0.23633333333333334,879,0.293,1412,0.4706666666666667,3000,isac_mappo,-0.00010600509325742191,0.0,602,0.030595813204508857,0.02936630602782071,31.68421052631579,1,19,6.627136379490757,1.37479423309998,0.006627136379490757,0.4222222222222222,516,0.17997907220090686,13.820250000000001,0.7273815789473685,4.4540698528289795,87,-17.989200592041016,-179.89199829101562,3.083710193634033,0.15,budgeted_collision_aware_isac,True,113,0.0,1.4213966188656602,10,1.0,222.82222222222222,0.0,0.0,gauss_markov,2.7496615640806636,648,10,300.0,300.0,300.0,2867,7.750519095406361e-05,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1765,2867,150.89473684210526,20260838,20260838,20,0.0,0.0,0.0,0,0,300,-0.059964001178741455,-0.5996400117874146,26400,45,1102,1.190878987312317
696,0.232,796,0.2653333333333333,1508,0.5026666666666667,3000,isac_mappo,9.685919616231331e-05,0.0,408,0.03317535545023697,0.03090507726269316,29.142857142857142,1,14,4.829251466022766,0.983318700614574,0.004829251466022766,0.3111111111111111,539,0.1859261814418765,14.237500000000002,1.016964285714286,4.18708062171936,88,-17.473798751831055,-174.73800659179688,3.0824837684631348,0.15,budgeted_collision_aware_isac,True,86,0.0,0.6005387614040182,10,1.0,247.11111111111111,0.0,0.0,gauss_markov,2.711793265022838,648,10,300.0,300.0,300.0,2899,-7.500402338322942e-05,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1634,2899,207.07142857142858,20260839,20260839,15,0.0,0.0,0.0,0,0,300,-0.05824600160121918,-0.5824600458145142,26700,45,1265,0.9356293678283691
692,0.23066666666666666,875,0.2916666666666667,1433,0.4776666666666667,3000,isac_mappo,-0.00019257799186744862,0.0,572,0.032148900169204735,0.03079416531604538,30.105263157894736,1,19,6.659656501927795,1.3773605422450979,0.006659656501927795,0.4222222222222222,457,0.16018226428321067,13.7945,0.7260263157894736,4.393089294433594,89,-17.773601531982422,-177.73599243164062,3.1611156463623047,0.15,budgeted_collision_aware_isac,True,130,0.0,1.451717610429901,10,1.0,220.0888888888889,0.0,0.0,gauss_markov,2.2826807332580707,648,10,300.0,300.0,300.0,2853,-0.0001102368051260072,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1729,2853,150.1578947368421,20260840,20260840,17,0.0,0.0,0.0,0,0,300,-0.05924532935023308,-0.5924532413482666,27000,45,1124,0.9976152181625366
667,0.22233333333333333,879,0.293,1454,0.4846666666666667,3000,isac_mappo,0.0002006119486565039,0.0,284,0.030716723549488054,0.02735562310030395,31.555555555555557,3,9,3.0874785591766725,0.6184504380690602,0.0030874785591766723,0.2,476,0.1632933104631218,14.552500000000002,1.6169444444444447,4.026759386062622,90,-17.283100128173828,-172.83099365234375,3.0861587524414062,0.15,budgeted_collision_aware_isac,True,66,0.1,2.0598596904472243e-16,7,0.7,265.35555555555555,0.0,0.0,gauss_markov,2.7540514973939554,648,10,300.0,300.0,300.0,2915,-0.00023923484577537124,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1534,2915,323.8888888888889,20260841,20260841,19,0.0,0.0,0.0,0,0,300,-0.05761033296585083,-0.5761033296585083,27300,45,1381,0.8484784960746765
674,0.22466666666666665,910,0.30333333333333334,1416,0.472,3000,isac_mappo,-1.5143990885313485e-05,0.0,443,0.04112554112554113,0.0389344262295082,23.31578947368421,1,19,6.732813607370659,1.3934215833669463,0.006732813607370659,0.4222222222222222,433,0.15343727852586816,13.635500000000002,0.7176578947368423,4.3275721073150635,91,-16.29520034790039,-162.95199584960938,3.1739842891693115,0.15,budgeted_collision_aware_isac,True,158,0.0,1.3505862988615907,10,1.0,215.15555555555557,0.0,0.0,gauss_markov,2.3217050737404334,648,10,300.0,300.0,300.0,2822,-0.00044201048083269967,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1728,2822,148.52631578947367,20260842,20260842,20,0.0,0.0,0.0,0,0,300,-0.05431733280420303,-0.5431733727455139,27600,45,1094,0.8228694200515747
668,0.22266666666666668,886,0.29533333333333334,1446,0.482,3000,isac_mappo,7.25129634763233e-05,0.0,575,0.025423728813559324,0.024193548387096774,38.333333333333336,1,15,5.253940455341506,1.0651896037494673,0.005253940455341506,0.3333333333333333,480,0.1681260945709282,14.082,0.9388000000000001,4.333970308303833,92,-18.838397979736328,-188.38400268554688,3.0628669261932373,0.15,budgeted_collision_aware_isac,True,128,0.0,0.8968053970349159,10,1.0,234.6,0.0,0.0,gauss_markov,2.833361284957255,648,10,300.0,300.0,300.0,2855,-5.28340330152588e-05,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1591,2855,190.33333333333334,20260843,20260843,17,0.0,0.0,0.0,0,0,300,-0.06279467046260834,-0.627946674823761,27900,45,1264,1.117335021495819
701,0.23366666666666666,887,0.2956666666666667,1412,0.4706666666666667,3000,isac_mappo,-0.00031457686928726414,0.0,621,0.02204724409448819,0.021021021021021023,44.357142857142854,1,14,4.931313842902431,0.9935243502173334,0.004931313842902431,0.3111111111111111,481,0.16942585417400494,14.09125,1.0065178571428572,4.362047910690308,93,-19.10379981994629,-191.03799438476562,2.997649073600769,0.15,budgeted_collision_aware_isac,True,133,0.0,0.6054006910833168,10,1.0,237.77777777777777,0.0,0.0,gauss_markov,2.528087671364311,648,10,300.0,300.0,300.0,2839,-0.0007718134988099479,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1572,2839,202.78571428571428,20260844,20260844,28,0.0,0.0,0.0,0,0,300,-0.06367933005094528,-0.636793315410614,28200,45,1267,1.0952873229980469
685,0.22833333333333333,887,0.2956666666666667,1428,0.476,3000,isac_mappo,0.0008117965421017281,0.0,741,0.026281208935611037,0.02544529262086514,37.05,1,20,7.24112961622013,1.482964445927409,0.00724112961622013,0.4444444444444444,458,0.165821868211441,13.4865,0.674325,4.433676242828369,94,-18.582500457763672,-185.82501220703125,3.1193336248397827,0.15,budgeted_collision_aware_isac,True,202,0.0,1.1535237094861988,10,1.0,203.57777777777778,0.0,0.0,gauss_markov,2.809057890717847,648,10,300.0,300.0,300.0,2762,0.00015746752199863323,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1676,2762,138.1,20260845,20260845,36,0.0,0.0,0.0,0,0,300,-0.06194167211651802,-0.6194167137145996,28500,45,1086,1.4878244400024414
673,0.22433333333333333,914,0.30466666666666664,1413,0.471,3000,isac_mappo,-5.0022562451790265e-05,0.0,485,0.03,0.02830188679245283,32.333333333333336,1,15,5.393743257820928,1.0827393305061808,0.005393743257820928,0.3333333333333333,357,0.12837108953613807,13.85375,0.9235833333333333,4.159044027328491,95,-17.047399520874023,-170.4739990234375,2.9695178270339966,0.15,budgeted_collision_aware_isac,True,199,0.0,0.6540251753111239,10,1.0,225.53333333333333,0.0,0.0,gauss_markov,2.6894968389966345,648,10,300.0,300.0,300.0,2781,-0.000197078625438607,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1501,2781,185.4,20260846,20260846,20,0.0,0.0,0.0,0,0,300,-0.056824665516614914,-0.568246603012085,28800,45,1280,0.8671318590641022
661,0.22033333333333333,933,0.311,1406,0.4686666666666667,3000,isac_mappo,0.00022531656742419415,0.0,639,0.0273972602739726,0.02631578947368421,35.5,1,18,6.392045454545455,1.297554470255366,0.006392045454545455,0.4,353,0.12535511363636365,13.87225,0.7706805555555555,4.11327600479126,96,-17.7268009185791,-177.2679901123047,2.946959614753723,0.15,budgeted_collision_aware_isac,True,169,0.0,0.6319570076316284,10,1.0,219.4,0.0,0.0,gauss_markov,2.810850497448769,648,10,300.0,300.0,300.0,2816,-8.655778372990142e-05,isac_structured_marl,train_n10_b10_balgate_bc0p15_budgeted_100ep_300slot_seed20260751,1578,2816,156.44444444444446,20260847,20260847,15,0.0,0.0,0.0,0,0,300,-0.05908932909369469,-0.5908933281898499,29100,45,1238,1.4679004549980164
