angular_cell_offset_std,area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,communication_range_m,communication_range_to_diagonal_ratio,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,elevation_cells,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,episode,false_alarm_rate,finite_time_discovery_rate,idle_actions,isac_error_sweep_enabled,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,miss_detection_rate,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,piggyback_sense_actions,protocol,range_mode,range_sweep_enabled,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slot_duration_ms,slots,train_beamwidth_deg,train_node_count,true_edges_seen,tx_actions
0.0,815.56096023333,density,36,20294740,648,10.0,8,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.034024599785645024,0.008329871230603114,3.4024599785645024e-05,0.00040404040404040404,18,53085,0.903097939810483,240.09975,120.049875,0,0.0,0.00040404040404040404,1219,False,0.96,0.0,2,0.02,599.9139393939394,599.9139393939394,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27055,58781,29390.5,20294740,20314619,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31726
0.0,815.56096023333,density,36,20294740,648,10.0,8,676,0.6880479926165205,0.2650195520796303,0.4533869885982562,856.3390082449965,1.05,1,1491,25.80566997819239,5.104459983395954,0.02580566997819239,0.3012121212121212,18,29105,0.5037384471598186,292.0975,0.1959071093226023,0,0.0,0.3012121212121212,2222,False,0.0,11.42793835062395,100,1.0,503.109696969697,503.109696969697,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57778,ablation_isac_one_slot_delay,singlehop,False,27563,57778,38.751173708920184,20294740,20337568,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30215
0.0,815.56096023333,density,36,20294740,648,10.0,8,1149,0.6131313131313131,0.2985735366453517,0.6309719934102141,856.3390082449965,1.05,1,1821,31.52482515061284,6.239570733980475,0.03152482515061284,0.36787878787878786,18,29439,0.5096426840246521,291.84700000000004,0.16026743547501374,0,0.0,0.36787878787878786,2236,False,0.0,14.319664976333152,100,1.0,479.1735353535353,479.1735353535353,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57764,improved_rl_isac,singlehop,False,27648,57764,31.72103239978034,20294740,20308962,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30116
0.0,815.56096023333,density,36,20294740,648,10.0,8,855,0.6870424597364568,0.32334194659776055,0.45551411827384125,856.3390082449965,1.05,1,1877,32.50329015723488,6.779330446308931,0.03250329015723488,0.3791919191919192,18,28735,0.497592990233428,276.871,0.14750719232818327,0,0.0,0.3791919191919192,2252,False,0.0,16.098021869432017,100,1.0,472.2543434343434,472.2543434343434,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57748,collision_aware_isac,singlehop,False,35090,57748,30.766116142781033,20294740,20316660,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22658
0.0,815.56096023333,density,24,20294740,288,15.0,9,0,1.0,0.00404040404040404,0.0,856.3390082449965,1.05,80,20,0.3912669222943892,0.07763975155279502,0.0003912669222943892,0.00404040404040404,12,42906,0.8393849283981533,257.6,12.88,0,0.0,0.00404040404040404,0,False,0.66,-6.472315391950098e-16,4,0.04,598.860202020202,598.860202020202,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25642,51116,2555.8,20294740,20305937,8884,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25474
0.0,815.56096023333,density,24,20294740,288,15.0,9,0,1.0,0.00202020202020202,0.0,856.3390082449965,1.05,90,10,0.17017511018838383,0.041662109873399265,0.00017017511018838384,0.00202020202020202,12,49294,0.8388611881626193,240.02625,24.002625000000002,0,0.0,0.00202020202020202,1237,False,0.83,-3.766952803685543e-16,4,0.04,599.5551515151515,599.5551515151515,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27049,58763,5876.3,20294740,20314619,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31714
0.0,815.56096023333,density,24,20294740,288,15.0,9,6785,0.2739432851792402,0.21815083084789091,2.650390625,856.3390082449965,1.05,1,2560,44.36511099942811,8.783720609061815,0.04436511099942811,0.5171717171717172,12,19378,0.33582309411988975,291.44825,0.11384697265624999,0,0.0,0.5171717171717172,2297,False,0.0,24.621736050389107,100,1.0,419.4571717171717,419.4571717171717,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57703,ablation_isac_one_slot_delay,singlehop,False,27672,57703,22.540234375,20294740,20337568,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30031
0.0,815.56096023333,density,24,20294740,288,15.0,9,8460,0.24077896437225163,0.2000745712155108,3.1531867312709654,856.3390082449965,1.05,1,2683,46.50396921690297,9.208649884248334,0.046503969216902974,0.5420202020202021,12,19126,0.3315076091101328,291.35650000000004,0.10859355199403654,0,0.0,0.5420202020202021,2306,False,0.0,27.332766051782816,100,1.0,405.33272727272725,405.33272727272725,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57694,improved_rl_isac,singlehop,False,27692,57694,21.503540812523294,20294740,20308962,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30002
0.0,815.56096023333,density,24,20294740,288,15.0,9,6640,0.3044935581858175,0.25081967213114753,2.284141726866185,856.3390082449965,1.05,1,2907,50.410113236339676,10.575244941335038,0.050410113236339676,0.5872727272727273,12,19025,0.32991138779544626,274.88725,0.09456045751633987,0,0.0,0.5872727272727273,2333,False,0.0,29.512614855542115,100,1.0,387.77171717171717,387.77171717171717,0.0,gauss_markov,3.89825407021878,100,600.0,600.0,600.0,600.0,600.0,600.0,57667,collision_aware_isac,singlehop,False,35849,57667,19.837289301685587,20294740,20316660,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,21818
0.0,815.56096023333,density,36,20295749,648,10.0,10,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.039126692229438924,0.007770309646839427,3.912669222943892e-05,0.00040404040404040404,18,46181,0.9034548869238594,257.39,128.695,0,0.0,0.00040404040404040404,0,False,0.97,0.0,3,0.03,599.8670707070708,599.8670707070708,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25747,51116,25558.0,20295749,20306946,8884,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25369
0.0,815.56096023333,density,36,20295749,648,10.0,10,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.03400666530640005,0.008327608102762684,3.400666530640005e-05,0.00040404040404040404,18,52953,0.9003774739849011,240.165,120.0825,0,0.0,0.00040404040404040404,1188,False,0.96,0.0,2,0.02,599.9218181818181,599.9218181818181,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27096,58812,29406.0,20295749,20315628,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31716
0.0,815.56096023333,density,36,20295749,648,10.0,10,563,0.7162298387096774,0.257754398693996,0.39619985925404644,856.3390082449965,1.05,1,1421,24.57542111998893,4.8611027964169455,0.024575421119988932,0.2870707070707071,18,28954,0.5007436615820968,292.32050000000004,0.20571463757916963,0,0.0,0.2870707070707071,2178,False,0.0,10.595536880372238,100,1.0,503.13232323232324,503.13232323232324,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,57822,ablation_isac_one_slot_delay,singlehop,False,27578,57822,40.69106263194933,20295749,20338577,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30244
0.0,815.56096023333,density,36,20295749,648,10.0,10,1002,0.6340394448502557,0.2916666666666667,0.5771889400921659,856.3390082449965,1.05,1,1736,30.075709014050346,5.949693218943398,0.030075709014050347,0.3507070707070707,18,29398,0.5093120354810208,291.77975,0.16807589285714283,0,0.0,0.3507070707070707,2279,False,0.0,16.59070009528551,100,1.0,478.01535353535354,478.01535353535354,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,57721,improved_rl_isac,singlehop,False,27558,57721,33.24942396313364,20295749,20309971,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30163
0.0,815.56096023333,density,36,20295749,648,10.0,10,771,0.6892382103990327,0.29889879391714735,0.45087719298245615,856.3390082449965,1.05,1,1710,29.589382429790106,6.169404264645797,0.029589382429790107,0.34545454545454546,18,29059,0.5028291602498659,277.17425,0.16209020467836255,0,0.0,0.34545454545454546,2209,False,0.0,10.737278928463983,100,1.0,485.41555555555556,485.41555555555556,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,57791,collision_aware_isac,singlehop,False,35062,57791,33.79590643274854,20295749,20317669,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22729
0.0,815.56096023333,density,24,20295749,288,15.0,11,0,1.0,0.0028282828282828283,0.0,856.3390082449965,1.05,86,14,0.27388684560607246,0.05439216752787599,0.00027388684560607245,0.0028282828282828283,12,42587,0.8331442209875577,257.39,18.384999999999998,0,0.0,0.0028282828282828283,0,False,0.78,-7.987896700705096e-16,5,0.05,599.3171717171717,599.3171717171717,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25747,51116,3651.1428571428573,20295749,20306946,8884,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25369
0.0,815.56096023333,density,24,20295749,288,15.0,11,0,1.0,0.00404040404040404,0.0,856.3390082449965,1.05,80,20,0.34073872154831675,0.08343345347750634,0.00034073872154831674,0.00404040404040404,12,48822,0.831777293171596,239.712,11.9856,0,0.0,0.00404040404040404,1304,False,0.66,0.0,5,0.05,598.72,598.72,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27047,58696,2934.8,20295749,20315628,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31649
0.0,815.56096023333,density,24,20295749,288,15.0,11,6109,0.29064096609382256,0.2263314947101908,2.4406711945665203,856.3390082449965,1.05,1,2503,43.380301218392,8.582579900201361,0.043380301218392,0.5056565656565657,12,19366,0.33563839927901695,291.63725000000005,0.11651508190171796,0,0.0,0.5056565656565657,2301,False,0.0,25.54415757493328,100,1.0,423.19353535353537,423.19353535353537,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,57699,ablation_isac_one_slot_delay,singlehop,False,27566,57699,23.051937674790253,20295749,20338577,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30133
0.0,815.56096023333,density,24,20295749,288,15.0,11,7977,0.24992947813822286,0.20561615223949872,3.0011286681715577,856.3390082449965,1.05,1,2658,46.07783652595995,9.117704314358413,0.04607783652595995,0.536969696969697,12,19249,0.33369160093611855,291.52074999999996,0.1096767306245297,0,0.0,0.536969696969697,2315,False,0.0,20.715976670028,100,1.0,408.5466666666667,408.5466666666667,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,57685,improved_rl_isac,singlehop,False,27584,57685,21.702407825432655,20295749,20309971,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30101
0.0,815.56096023333,density,24,20295749,288,15.0,11,6082,0.3122243582494629,0.25027193618564175,2.202825063382832,856.3390082449965,1.05,1,2761,47.83105813872913,10.019923716480795,0.04783105813872913,0.5577777777777778,12,19100,0.33088490056129166,275.55100000000004,0.09980115900036221,0,0.0,0.5577777777777778,2276,False,0.0,28.526605344508386,100,1.0,400.850101010101,400.850101010101,0.0,gauss_markov,3.758236065015836,100,600.0,600.0,600.0,600.0,600.0,600.0,57724,collision_aware_isac,singlehop,False,35681,57724,20.906917783411807,20295749,20317669,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22043
0.0,815.56096023333,density,36,20296758,648,10.0,12,0,1.0,0.0006060606060606061,0.0,856.3390082449965,1.05,97,3,0.05887663382658869,0.011631694039919973,5.887663382658869e-05,0.0006060606060606061,18,45935,0.9014993916081171,257.916,85.972,0,0.0,0.0006060606060606061,0,False,0.94,0.0,2,0.02,599.869494949495,599.869494949495,0.0,gauss_markov,3.9289409138326614,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25565,50954,16984.666666666668,20296758,20307955,9046,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25389
0.0,815.56096023333,density,36,20296758,648,10.0,12,0,1.0,0.0006060606060606061,0.0,856.3390082449965,1.05,97,3,0.05102474700229611,0.012483654215261892,5.102474700229611e-05,0.0006060606060606061,18,53132,0.9036822859086657,240.31425,80.10475,0,0.0,0.0006060606060606061,1205,False,0.94,0.0,2,0.02,599.8561616161617,599.8561616161617,0.0,gauss_markov,3.9289409138326614,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26981,58795,19598.333333333332,20296758,20316637,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31814
0.0,815.56096023333,density,36,20296758,648,10.0,12,632,0.6987607244995233,0.26262988176280905,0.4311050477489768,856.3390082449965,1.05,1,1466,25.388798448269892,5.022844348357896,0.02538879844826989,0.2961616161616162,18,28854,0.49970558692113193,291.86650000000003,0.19909038199181447,0,0.0,0.2961616161616162,2258,False,0.0,10.422789052434704,100,1.0,501.54545454545456,501.54545454545456,0.0,gauss_markov,3.9289409138326614,100,600.0,600.0,600.0,600.0,600.0,600.0,57742,ablation_isac_one_slot_delay,singlehop,False,27575,57742,39.38744884038199,20296758,20339586,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30167
0.0,815.56096023333,density,36,20296758,648,10.0,12,1240,0.6033269353806782,0.3046849757673667,0.6574761399787911,856.3390082449965,1.05,1,1886,32.69480800901447,6.469655480554586,0.032694808009014475,0.381010101010101,18,28587,0.49557077229782437,291.51475,0.15456773594909862,0,0.0,0.381010101010101,2315,False,0.0,11.681350001381087,100,1.0,471.5668686868687,471.5668686868687,0.0,gauss_markov,3.9289409138326614,100,600.0,600.0,600.0,600.0,600.0,600.0,57685,improved_rl_isac,singlehop,False,27587,57685,30.585896076352068,20296758,20310980,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30098
0.0,815.56096023333,density,36,20296758,648,10.0,12,767,0.7023670935195965,0.3165996151827882,0.42375690607734806,856.3390082449965,1.05,1,1810,31.35719483039396,6.537564811286509,0.03135719483039396,0.3656565656565657,18,28757,0.49819826062852984,276.86150000000004,0.1529621546961326,0,0.0,0.3656565656565657,2278,False,0.0,13.563112483643586,100,1.0,477.00444444444446,477.00444444444446,0.0,gauss_markov,3.9289409138326614,100,600.0,600.0,600.0,600.0,600.0,600.0,57722,collision_aware_isac,singlehop,False,35020,57722,31.89060773480663,20296758,20318678,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22702
0.0,815.56096023333,density,24,20296758,288,15.0,13,0,1.0,0.00404040404040404,0.0,856.3390082449965,1.05,80,20,0.3925108921772579,0.07754462693279983,0.0003925108921772579,0.00404040404040404,12,42681,0.8376378694508773,257.916,12.8958,0,0.0,0.00404040404040404,0,False,0.67,-5.803970684459324e-16,5,0.05,598.6664646464646,598.6664646464646,0.0,gauss_markov,3.9289409138326614,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25565,50954,2547.7,20296758,20307955,9046,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25389
0.0,815.56096023333,density,24,20296758,288,15.0,13,0,1.0,0.0038383838383838384,0.0,856.3390082449965,1.05,81,19,0.3237017854709009,0.07920428870380097,0.0003237017854709009,0.0038383838383838384,12,48846,0.832186179637454,239.886,12.625578947368421,0,0.0,0.0038383838383838384,1304,False,0.69,0.0,4,0.04,598.7329292929293,598.7329292929293,0.0,gauss_markov,3.9289409138326614,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26960,58696,3089.2631578947367,20296758,20316637,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31736
0.0,815.56096023333,density,24,20296758,288,15.0,13,6483,0.2758042895442359,0.21595381789556548,2.6257594167679223,856.3390082449965,1.05,1,2469,42.762873027694546,8.458093640243261,0.04276287302769455,0.4987878787878788,12,19040,0.3297712039073731,291.90975,0.11822995139732684,0,0.0,0.4987878787878788,2263,False,0.0,19.67873771744341,100,1.0,425.3717171717172,425.3717171717172,0.0,gauss_markov,3.9289409138326614,100,600.0,600.0,600.0,600.0,600.0,600.0,57737,ablation_isac_one_slot_delay,singlehop,False,27539,57737,23.384771162413934,20296758,20339586,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30198
0.0,815.56096023333,density,24,20296758,288,15.0,13,8679,0.2339129667225704,0.19443833003155037,3.2750943396226413,856.3390082449965,1.05,1,2650,45.95588235294118,9.096276362038664,0.04595588235294118,0.5353535353535354,12,19014,0.3297377913429523,291.32800000000003,0.10993509433962265,0,0.0,0.5353535353535354,2336,False,0.0,25.35137459105912,100,1.0,412.5767676767677,412.5767676767677,0.0,gauss_markov,3.9289409138326614,100,600.0,600.0,600.0,600.0,600.0,600.0,57664,improved_rl_isac,singlehop,False,27620,57664,21.76,20296758,20310980,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30044
0.0,815.56096023333,density,24,20296758,288,15.0,13,6440,0.30151843817787416,0.2440737489025461,2.316546762589928,856.3390082449965,1.05,1,2780,48.19110024788947,10.106068275942922,0.04819110024788947,0.5616161616161616,12,19069,0.33055974482985767,275.08225,0.09895044964028776,0,0.0,0.5616161616161616,2313,False,0.0,23.59414562371276,100,1.0,398.23171717171715,398.23171717171715,0.0,gauss_markov,3.9289409138326614,100,600.0,600.0,600.0,600.0,600.0,600.0,57687,collision_aware_isac,singlehop,False,35809,57687,20.75071942446043,20296758,20318678,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,21878
0.0,815.56096023333,density,36,20297767,648,10.0,14,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.03933368733651936,0.007742065350773626,3.933368733651936e-05,0.00040404040404040404,18,45894,0.9025901233111098,258.329,129.1645,0,0.0,0.00040404040404040404,0,False,0.96,0.0,2,0.02,599.8983838383839,599.8983838383839,0.0,gauss_markov,3.84985949341665,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25412,50847,25423.5,20297767,20308964,9153,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25435
0.0,815.56096023333,density,36,20297767,648,10.0,14,0,1.0,0.00101010101010101,0.0,856.3390082449965,1.05,95,5,0.08508610714042611,0.020799793666046833,8.508610714042611e-05,0.00101010101010101,18,53064,0.9030018378599143,240.387,48.0774,0,0.0,0.00101010101010101,1236,False,0.9,0.0,2,0.02,599.6814141414142,599.6814141414142,0.0,gauss_markov,3.84985949341665,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26871,58764,11752.8,20297767,20317646,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31893
0.0,815.56096023333,density,36,20297767,648,10.0,14,674,0.6896869244935543,0.26635846372688476,0.4499332443257677,856.3390082449965,1.05,1,1498,25.96637198821286,5.132993532359618,0.02596637198821286,0.30262626262626263,18,28222,0.4892009013693881,291.83750000000003,0.19481809078771697,0,0.0,0.30262626262626263,2310,False,0.0,5.8576722736784745,100,1.0,503.6385858585859,503.6385858585859,0.0,gauss_markov,3.84985949341665,100,600.0,600.0,600.0,600.0,600.0,600.0,57690,ablation_isac_one_slot_delay,singlehop,False,27440,57690,38.511348464619495,20297767,20340595,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30250
0.0,815.56096023333,density,36,20297767,648,10.0,14,1141,0.6137440758293838,0.297652273846659,0.6293436293436293,856.3390082449965,1.05,1,1813,31.414610479622954,6.207118500157489,0.031414610479622955,0.3662626262626263,18,28411,0.4922892985860826,292.084,0.16110535024820738,0,0.0,0.3662626262626263,2288,False,0.0,15.484877295444168,100,1.0,477.9828282828283,477.9828282828283,0.0,gauss_markov,3.84985949341665,100,600.0,600.0,600.0,600.0,600.0,600.0,57712,improved_rl_isac,singlehop,False,27380,57712,31.832322118036405,20297767,20311989,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30332
0.0,815.56096023333,density,36,20297767,648,10.0,14,699,0.7255594817432274,0.3271375464684015,0.3782467532467532,856.3390082449965,1.05,1,1848,32.04105693876136,6.674733173207159,0.03204105693876136,0.37333333333333335,18,28508,0.4942783826895069,276.865,0.14981872294372295,0,0.0,0.37333333333333335,2324,False,0.0,15.349596647157904,100,1.0,474.9947474747475,474.9947474747475,0.0,gauss_markov,3.84985949341665,100,600.0,600.0,600.0,600.0,600.0,600.0,57676,collision_aware_isac,singlehop,False,34886,57676,31.20995670995671,20297767,20319687,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,22790
0.0,815.56096023333,density,24,20297767,288,15.0,15,0,1.0,0.0018181818181818182,0.0,856.3390082449965,1.05,91,9,0.17700159301433713,0.03483929407848132,0.00017700159301433713,0.0018181818181818182,12,42391,0.8336971699411961,258.329,28.703222222222223,0,0.0,0.0018181818181818182,0,False,0.83,0.0,3,0.03,599.3175757575758,599.3175757575758,0.0,gauss_markov,3.84985949341665,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25412,50847,5649.666666666667,20297767,20308964,9153,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25435
0.0,815.56096023333,density,24,20297767,288,15.0,15,0,1.0,0.0036363636363636364,0.0,856.3390082449965,1.05,82,18,0.3068112088361628,0.07505472740539977,0.0003068112088361628,0.0036363636363636364,12,48988,0.8350037499147747,239.82500000000002,13.323611111111113,0,0.0,0.0036363636363636364,1332,False,0.7,-6.94096163452467e-16,5,0.05,598.8828282828283,598.8828282828283,0.0,gauss_markov,3.84985949341665,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26924,58668,3259.3333333333335,20297767,20317646,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31744
0.0,815.56096023333,density,24,20297767,288,15.0,15,6549,0.2824586392023666,0.22419340812244543,2.5403413498836307,856.3390082449965,1.05,1,2578,44.735198167557435,8.850377806081289,0.04473519816755744,0.5208080808080808,12,18893,0.3278441035607691,291.287,0.11298952676493405,0,0.0,0.5208080808080808,2372,False,0.0,31.14054849011901,100,1.0,421.06,421.06,0.0,gauss_markov,3.84985949341665,100,600.0,600.0,600.0,600.0,600.0,600.0,57628,ablation_isac_one_slot_delay,singlehop,False,27537,57628,22.35376260667184,20297767,20340595,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30091
0.0,815.56096023333,density,24,20297767,288,15.0,15,8330,0.24697161453625022,0.20572289156626505,3.04904831625183,856.3390082449965,1.05,1,2732,47.41326946772878,9.369552897076389,0.04741326946772878,0.5519191919191919,12,19022,0.3301226983217924,291.58275,0.10672867862371888,0,0.0,0.5519191919191919,2379,False,0.0,33.54883364895802,100,1.0,408.5133333333333,408.5133333333333,0.0,gauss_markov,3.84985949341665,100,600.0,600.0,600.0,600.0,600.0,600.0,57621,improved_rl_isac,singlehop,False,27369,57621,21.091142020497802,20297767,20311989,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30252
0.0,815.56096023333,density,24,20297767,288,15.0,15,6081,0.3131917777275808,0.25138246759133354,2.1929318427695637,856.3390082449965,1.05,1,2773,48.14236111111111,10.084663165704145,0.04814236111111111,0.5602020202020203,12,18660,0.32395833333333335,274.972,0.09916047601875225,0,0.0,0.5602020202020203,2400,False,0.0,32.93010108797759,100,1.0,400.1248484848485,400.1248484848485,0.0,gauss_markov,3.84985949341665,100,600.0,600.0,600.0,600.0,600.0,600.0,57600,collision_aware_isac,singlehop,False,35614,57600,20.771727371078253,20297767,20319687,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,21986
0.0,815.56096023333,density,36,20298776,648,10.0,16,0,1.0,0.0006060606060606061,0.0,856.3390082449965,1.05,97,3,0.05903071564904272,0.011617055386247731,5.903071564904272e-05,0.0006060606060606061,18,45823,0.9016548277286949,258.241,86.08033333333333,0,0.0,0.0006060606060606061,0,False,0.94,0.0,2,0.02,599.739393939394,599.739393939394,0.0,gauss_markov,3.884807314546899,100,600.0,600.0,600.0,600.0,600.0,600.0,0,uniform_random,singlehop,False,25469,50821,16940.333333333332,20298776,20309973,9179,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,25352
0.0,815.56096023333,density,36,20298776,648,10.0,16,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.03403907686023555,0.008338301571352931,3.403907686023555e-05,0.00040404040404040404,18,52990,0.9018653414119409,239.85699999999997,119.92849999999999,0,0.0,0.00040404040404040404,1244,False,0.96,0.0,2,0.02,599.8630303030303,599.8630303030303,0.0,gauss_markov,3.884807314546899,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,27117,58756,29378.0,20298776,20318655,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31639
0.0,815.56096023333,density,36,20298776,648,10.0,16,556,0.7104166666666667,0.24772974936432982,0.40762463343108507,856.3390082449965,1.05,1,1364,23.608010107828374,4.663411281933811,0.023608010107828373,0.27555555555555555,18,28825,0.4989009467435139,292.48975,0.21443530058651028,0,0.0,0.27555555555555555,2223,False,0.0,6.6867534997089,100,1.0,509.19878787878787,509.19878787878787,0.0,gauss_markov,3.884807314546899,100,600.0,600.0,600.0,600.0,600.0,600.0,57777,ablation_isac_one_slot_delay,singlehop,False,27364,57777,42.35850439882698,20298776,20341604,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30413
0.0,815.56096023333,density,36,20298776,648,10.0,16,1108,0.6266846361185984,0.3070320237702212,0.5956989247311828,856.3390082449965,1.05,1,1860,32.22788231624909,6.373060456701735,0.03222788231624909,0.37575757575757573,18,28569,0.49500987628651627,291.85350000000005,0.15691048387096776,0,0.0,0.37575757575757573,2286,False,0.0,12.58950880954756,100,1.0,474.3967676767677,474.3967676767677,0.0,gauss_markov,3.884807314546899,100,600.0,600.0,600.0,600.0,600.0,600.0,57714,improved_rl_isac,singlehop,False,27501,57714,31.029032258064515,20298776,20312998,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30213
