algorithm,approx_kl,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mobility_model,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss,run,network,reward_version,env_protocol,method,method_label,training_seed,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
mappo,0.0001484383868519,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1767,0.9871508379888267,10.25825,10.25825,7.829137802124023,20,-5.69950008392334,-56.994998931884766,665,1.0,0.0,1,0.1,300.0,gauss_markov,2.590623188268112,648,10,300.0,300.0,300.0,0,-0.0003171791288381,structured_marl_no_isac,1064,1790,1790.0,20260751,20260751,545,300,-0.0189983323216438,-0.1899833232164383,6300,45,726,0.0885487236082553,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,0.0001258383258634,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1664,0.9910661107802264,9.987,9.987,7.824954032897949,21,-5.513000011444092,-55.1300048828125,752,1.0,0.0,1,0.1,300.0,gauss_markov,2.7979998107513806,648,10,300.0,300.0,300.0,0,1.2554089133587354e-05,structured_marl_no_isac,1005,1679,1679.0,20260752,20260752,569,300,-0.0183766689151525,-0.1837666630744934,6600,45,674,0.0894962213933467,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,0.000125196617601,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1667,0.9863905325443788,9.7395,9.7395,7.817817449569702,22,-5.494999885559082,-54.94999313354492,790,1.0,0.0,1,0.1,300.0,gauss_markov,2.7305628188892146,648,10,300.0,300.0,300.0,0,2.0189841724249646e-05,structured_marl_no_isac,1014,1690,1690.0,20260753,20260753,520,300,-0.01831666380167,-0.1831666678190231,6900,45,676,0.0825044214725494,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,0.0001450092932986,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1717,0.9901960784313726,9.924499999999998,9.924499999999998,7.813928127288818,23,-5.7049994468688965,-57.04999923706055,730,1.0,0.0,1,0.1,300.0,gauss_markov,2.2461501818630225,648,10,300.0,300.0,300.0,0,-0.0001226524439407,structured_marl_no_isac,1072,1734,1734.0,20260754,20260754,536,300,-0.0190166663378477,-0.1901666820049286,7200,45,662,0.0905441343784332,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,7.854259064576236e-05,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1734,0.9919908466819222,9.59025,9.59025,7.81037449836731,24,-5.69749927520752,-56.97499465942383,769,1.0,0.0,1,0.1,300.0,gauss_markov,3.005151431115961,648,10,300.0,300.0,300.0,0,-9.874232899154124e-05,structured_marl_no_isac,1120,1748,1748.0,20260755,20260755,483,300,-0.0189916640520095,-0.189916655421257,7500,45,628,0.0977038815617561,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,-7.93324106683202e-05,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1649,0.9903903903903905,9.5885,9.5885,7.813807487487793,25,-5.545999526977539,-55.45999526977539,806,1.0,0.0,1,0.1,300.0,gauss_markov,2.8793484787321373,648,10,300.0,300.0,300.0,0,-4.156836025259736e-05,structured_marl_no_isac,1056,1665,1665.0,20260756,20260756,529,300,-0.0184866655617952,-0.1848666667938232,7800,45,609,0.0898094177246093,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,9.021634210759633e-05,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1680,0.984759671746776,9.64875,9.64875,7.816410541534424,26,-5.604499816894531,-56.04499816894531,779,1.0,0.0,1,0.1,300.0,gauss_markov,2.585375912276189,648,10,300.0,300.0,300.0,0,-2.153666777804375e-05,structured_marl_no_isac,1083,1706,1706.0,20260757,20260757,515,300,-0.0186816658824682,-0.1868166625499725,8100,45,623,0.0799590051174163,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,1.7425259652759095e-05,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1702,0.983815028901734,9.87775,9.87775,7.817934989929199,27,-5.602499961853027,-56.02499771118164,743,1.0,0.0,1,0.1,300.0,gauss_markov,2.5831981209303434,648,10,300.0,300.0,300.0,0,-3.0593077432472526e-06,structured_marl_no_isac,1060,1730,1730.0,20260758,20260758,527,300,-0.0186749994754791,-0.1867500096559524,8400,45,670,0.0879832170903682,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,-0.0001417126876768,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1576,0.9831565814098564,9.4525,9.4525,7.818913459777832,28,-5.569999694824219,-55.699989318847656,838,1.0,0.0,1,0.1,300.0,gauss_markov,2.633344444610805,648,10,300.0,300.0,300.0,0,-4.715522253562199e-06,structured_marl_no_isac,1063,1603,1603.0,20260759,20260759,559,300,-0.0185666624456644,-0.1856666654348373,8700,45,540,0.0750982426106929,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,5.08117296558197e-05,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1664,0.989886972040452,9.808,9.808,7.821354389190674,29,-5.50100040435791,-55.0099983215332,772,1.0,0.0,1,0.1,300.0,gauss_markov,2.246106337390503,648,10,300.0,300.0,300.0,0,-0.0001180520074361,structured_marl_no_isac,1036,1681,1681.0,20260760,20260760,547,300,-0.0183366667479276,-0.1833666563034057,9000,45,645,0.0830869413912296,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,0.0001018439306839,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1673,0.9887706855791962,9.865,9.865,7.825620889663696,30,-5.555999755859375,-55.560001373291016,748,1.0,0.0,1,0.1,300.0,gauss_markov,2.5935711448639074,648,10,300.0,300.0,300.0,0,-4.639466399947168e-06,structured_marl_no_isac,1071,1692,1692.0,20260761,20260761,560,300,-0.018520001322031,-0.1852000057697296,9300,45,621,0.074558325111866,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,0.0001242956084122,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1619,0.9859926918392204,9.7415,9.7415,7.8274006843566895,31,-5.428999900817871,-54.28999710083008,798,1.0,0.0,1,0.1,300.0,gauss_markov,2.7020218376110647,648,10,300.0,300.0,300.0,0,-0.0001445750429216,structured_marl_no_isac,1014,1642,1642.0,20260762,20260762,560,300,-0.0180966649204492,-0.1809666454792022,9600,45,628,0.0695889368653297,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
